keyword,pubmed_id,doi,author_name,affiliation,institute,address
Mannan,35148840,10.1016/j.cell.2022.01.009,Barrett NA,"Harvard Medical School, Boston, MA, USA; Brigham and Women's Hospital, Division of Allergy and Clinical Immunology, Boston, MA, USA.",Harvard Medical School,"850 Boylston St # 540, Chestnut Hill, MA 02467, USA"
Mannan,35148840,10.1016/j.cell.2022.01.009,Lacanfora L,"Harvard Medical School, Boston, MA, USA; Boston Children's Hospital, Division of Immunology, Boston, MA, USA; Department of Biotechnology and Biosciences, University of Milano-Bicocca, Milan, Italy.",University of Milano-Bicocca,"Piazza dell'Ateneo Nuovo, 1, 20126 Milano MI, Italy"
Mannan,35148840,10.1016/j.cell.2022.01.009,Franco ME,"Harvard Medical School, Boston, MA, USA; Boston Children's Hospital, Division of Immunology, Boston, MA, USA; Department of Biotechnology and Biosciences, University of Milano-Bicocca, Milan, Italy.",University of Milano-Bicocca,"Piazza dell'Ateneo Nuovo, 1, 20126 Milano MI, Italy"
Mannan,35148840,10.1016/j.cell.2022.01.009,Marongiu L,"Department of Biotechnology and Biosciences, University of Milano-Bicocca, Milan, Italy.",University of Milano-Bicocca,"Piazza dell'Ateneo Nuovo, 1, 20126 Milano MI, Italy"
Mannan,35148840,10.1016/j.cell.2022.01.009,Iwakura Y,"Center for Animal Disease Models, Research Institute for Biomedical Sciences, Tokyo University of Science, Tokyo, Japan.",Tokyo University of Science,"4-chōme-6-1 Shirokanedai, Minato City, Tokyo 108-0071, Japan"
Mannan,35148840,10.1016/j.cell.2022.01.009,Pucci F,"Department of Otolaryngology-Head and Neck Surgery, Department of Cell, Developmental & Cancer Biology, Knight Cancer Institute, Oregon Health & Science University, Portland, OR, USA.",Oregon Health & Science University,"OHSU Physicians Pavilion, 3270 SW Pavilion Loop Suite 250, Portland, OR 97239, USA"
Mannan,35148840,10.1016/j.cell.2022.01.009,Kruppa MD,"Department of Biomedical Sciences, Quillen College of Medicine, Center of Excellence in Inflammation, Infectious Disease and Immunity, East Tennessee State University, Johnson City, TN, USA.",East Tennessee State University,"615 N State of Franklin Rd, Johnson City, TN 37604, USA"
Mannan,35148840,10.1016/j.cell.2022.01.009,Ma Z,"Department of Surgery, Quillen College of Medicine, Center of Excellence in Inflammation, Infectious Disease and Immunity, East Tennessee State University, Johnson City, TN, USA.",East Tennessee State University,"615 N State of Franklin Rd, Johnson City, TN 37604, USA"
Mannan,35148840,10.1016/j.cell.2022.01.009,Lowman DW,"Department of Surgery, Quillen College of Medicine, Center of Excellence in Inflammation, Infectious Disease and Immunity, East Tennessee State University, Johnson City, TN, USA.",East Tennessee State University,"615 N State of Franklin Rd, Johnson City, TN 37604, USA"
Mannan,35148840,10.1016/j.cell.2022.01.009,Ensley HE,"Department of Surgery, Quillen College of Medicine, Center of Excellence in Inflammation, Infectious Disease and Immunity, East Tennessee State University, Johnson City, TN, USA.",East Tennessee State University,"615 N State of Franklin Rd, Johnson City, TN 37604, USA"
Mannan,35148840,10.1016/j.cell.2022.01.009,Nanishi E,"Harvard Medical School, Boston, MA, USA; Boston Children's Hospital, Precision Vaccines Program, Boston, MA, USA.",Harvard Medical School,"55 Heath St, Boston, MA 02130, USA"
Mannan,35148840,10.1016/j.cell.2022.01.009,Saito Y,"Boston Children's Hospital, Precision Vaccines Program, Boston, MA, USA.",Unparsed,"300 Longwood Ave, Boston, MA 02115, USA"
Mannan,35148840,10.1016/j.cell.2022.01.009,O'Meara TR,"Boston Children's Hospital, Precision Vaccines Program, Boston, MA, USA.",Unparsed,"300 Longwood Ave, Boston, MA 02115, USA"
Mannan,35148840,10.1016/j.cell.2022.01.009,Seo HS,"Harvard Medical School, Boston, MA, USA; Dana-Farber Cancer Institute, Department of Cancer Biology, Boston, MA, USA.",USA; Dana-Farber Cancer Institute,"450 Brookline Ave, Boston, MA 02215, USA"
Mannan,35148840,10.1016/j.cell.2022.01.009,Dhe-Paganon S,"Harvard Medical School, Boston, MA, USA; Dana-Farber Cancer Institute, Department of Cancer Biology, Boston, MA, USA.",USA; Dana-Farber Cancer Institute,"450 Brookline Ave, Boston, MA 02215, USA"
Mannan,35148840,10.1016/j.cell.2022.01.009,Dowling DJ,"Harvard Medical School, Boston, MA, USA; Boston Children's Hospital, Precision Vaccines Program, Boston, MA, USA.",Harvard Medical School,"55 Heath St, Boston, MA 02130, USA"
Mannan,35148840,10.1016/j.cell.2022.01.009,Frieman M,"University of Maryland School of Medicine, Department of Microbiology and Immunology, Baltimore, MD, USA.",University of Maryland School of Medicine,"615 N Wolfe St, Baltimore, MD 21205, USA"
Mannan,35148840,10.1016/j.cell.2022.01.009,Elledge SJ,"Harvard Medical School, Boston, MA, USA; Howard Hughes Medical Institute, Division of Genetics, Brigham and Women's Hospital, Program in Virology, Boston, MA, USA.",USA; Howard Hughes Medical Institute,"4000 Jones Bridge Rd, Chevy Chase, MD 20815, USA"
Mannan,35148840,10.1016/j.cell.2022.01.009,Levy O,"Harvard Medical School, Boston, MA, USA; Boston Children's Hospital, Precision Vaccines Program, Boston, MA, USA; Broad Institute of MIT & Harvard, Cambridge, MA, USA.",USA; Broad Institute of MIT & Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Mannan,35148840,10.1016/j.cell.2022.01.009,Irvine DJ,"Massachusetts Institute of Technology, Department of Biological Engineering and Department of Materials Science and Engineering, Koch Institute for Integrative Cancer Research, Ragon Institute of MGH, MIT and Harvard, Cambridge, MA, USA; Howard Hughes Medical Institute, Chevy Chase, MD, USA.",Massachusetts Institute of Technology,"77 Massachusetts Ave, Cambridge, MA 02139, USA"
Mannan,35148840,10.1016/j.cell.2022.01.009,Ploegh HL,"Harvard Medical School, Boston, MA, USA; Program in Cellular and Molecular Medicine, Boston Children's Hospital, Boston, MA, USA.",Harvard Medical School,"Copyright © 2020 Breault Lab - Boston Children's Hospital, Center for Life Science Boston, 16026 3 Blackfan St, Boston, MA 02115, USA"
Mannan,35148840,10.1016/j.cell.2022.01.009,Williams DL,"Department of Biomedical Sciences, Quillen College of Medicine, Center of Excellence in Inflammation, Infectious Disease and Immunity, East Tennessee State University, Johnson City, TN, USA.",East Tennessee State University,"615 N State of Franklin Rd, Johnson City, TN 37604, USA"
Mannan,35148840,10.1016/j.cell.2022.01.009,Zanoni I,"Harvard Medical School, Boston, MA, USA; Boston Children's Hospital, Division of Immunology, Boston, MA, USA; Boston Children's Hospital, Division of Gastroenterology, Boston, MA, USA. Electronic address: ivan.zanoni@childrens.harvard.edu.",Harvard Medical School,"55 Heath St, Boston, MA 02130, USA"
Mannan,31666315,10.1128/mSphere.00715-19,Ambati S,"Department of Genetics, University of Georgia, Athens, Georgia, USA.",University of Georgia,"120 W Green St, Athens, GA 30602, USA"
Mannan,31666315,10.1128/mSphere.00715-19,Ellis EC,"Department of Genetics, University of Georgia, Athens, Georgia, USA.",University of Georgia,"120 W Green St, Athens, GA 30602, USA"
Mannan,31666315,10.1128/mSphere.00715-19,Lin J,"Department of Microbiology, University of Georgia, Athens, Georgia, USA.",University of Georgia,"Biological Sciences Building, 527 Biological Sciences Bldg, Athens, GA 30602, USA"
Mannan,31666315,10.1128/mSphere.00715-19,Lin X,"Department of Microbiology, University of Georgia, Athens, Georgia, USA.",University of Georgia,"Biological Sciences Building, 527 Biological Sciences Bldg, Athens, GA 30602, USA"
Mannan,31666315,10.1128/mSphere.00715-19,Lewis ZA,"Department of Microbiology, University of Georgia, Athens, Georgia, USA.",University of Georgia,"Biological Sciences Building, 527 Biological Sciences Bldg, Athens, GA 30602, USA"
Mannan,31666315,10.1128/mSphere.00715-19,Meagher RB,"Department of Genetics, University of Georgia, Athens, Georgia, USA meagher@uga.edu.",University of Georgia,"120 W Green St, Athens, GA 30602, USA"
Mannan,30941137,10.3389/fimmu.2019.00504,Rizk DV,"Department of Medicine, University of Alabama at Birmingham, Birmingham, AL, United States.",University of Alabama at Birmingham,"510 20th St S, Birmingham, AL 35294, USA"
Mannan,30941137,10.3389/fimmu.2019.00504,Maillard N,"Department of Nephrology, Dialysis, Transplantation, CHU de Saint-Etienne, GIMAP, EA3064, Université Jean Monnet, COMUE Université de Lyon, Rhône-Alpes, France.",Université Jean Monnet,"2 Rue Tréfilerie, 42100 Saint-Étienne, France"
Mannan,30941137,10.3389/fimmu.2019.00504,Julian BA,"Department of Medicine, University of Alabama at Birmingham, Birmingham, AL, United States.",University of Alabama at Birmingham,"510 20th St S, Birmingham, AL 35294, USA"
Mannan,30941137,10.3389/fimmu.2019.00504,Knoppova B,"Department of Immunology, Faculty of Medicine and Dentistry, Palacky University and University Hospital, Olomouc, Czechia.",Palacky University and University Hospital,"775 15, Hněvotínská 976/3, Nová Ulice, 779 00 Olomouc-Olomouc 9, Czechia"
Mannan,30941137,10.3389/fimmu.2019.00504,Green TJ,"Department of Microbiology, University of Alabama at Birmingham, Birmingham, AL, United States.",University of Alabama at Birmingham,"1665 University Blvd #327, Birmingham, AL 35294, USA"
Mannan,30941137,10.3389/fimmu.2019.00504,Novak J,"Department of Microbiology, University of Alabama at Birmingham, Birmingham, AL, United States.",University of Alabama at Birmingham,"1665 University Blvd #327, Birmingham, AL 35294, USA"
Mannan,30941137,10.3389/fimmu.2019.00504,Wyatt RJ,"Department of Pediatrics, University of Tennessee Health Sciences Center, Memphis, TN, United States.",University of Tennessee Health Sciences Center,"50 N Dunlap St # 4624, Memphis, TN 38103, USA"
Mannan,33163724,10.1016/j.ekir.2020.08.003,Lafayette RA,"Division of Nephrology, Department of Medicine, Stanford University, Stanford, California, USA.",Stanford University,"300 Pasteur Dr Suite A175, Palo Alto, CA 94305, USA"
Mannan,33163724,10.1016/j.ekir.2020.08.003,Rovin BH,"Division of Nephrology, The Ohio State University Wexner Medical Center, Columbus, Ohio, USA.",The Ohio State University Wexner Medical Center,"456 W 10th Ave, Columbus, OH 43210, USA"
Mannan,33163724,10.1016/j.ekir.2020.08.003,Reich HN,"Department of Medicine, University of Toronto, Toronto, Ontario, Canada.",University of Toronto,"500 University Ave, Toronto, ON M5G 1V7, Canada"
Mannan,33163724,10.1016/j.ekir.2020.08.003,Tumlin JA,"NephroNet Clinical Research Consortium, Atlanta, Georgia, USA.",Unparsed,"1936 Lenox Rd NE, Atlanta, GA 30306, USA"
Mannan,33163724,10.1016/j.ekir.2020.08.003,Floege J,"Department of Nephrology and Clinical Immunology, RWTH Aachen University Hospital, Aachen, Germany.",RWTH Aachen University Hospital,"Pauwelsstraße 30, 52074 Aachen, Germany"
Mannan,33163724,10.1016/j.ekir.2020.08.003,Barratt J,"Department of Infection, Immunity and Inflammation, University of Leicester, Leicester, UK.",University of Leicester,"Leicester LE1 7RH, UK"
Mannan,35506957,10.1111/myc.13451,Forster J,"Institut für Hygiene und Mikrobiologie, Julius-Maximilians-Universität Würzburg, Würzburg, Germany.",Julius-Maximilians-Universität Würzburg,"Josef-Schneider-Straße 2, 97080 Würzburg, Germany"
Mannan,35506957,10.1111/myc.13451,Hoenigl M,"Division of Infectious Diseases and Global Public Health, University of California San Diego, San Diego, USA.",University of California San Diego,"4168 Front St, San Diego, CA 92103, USA"
Mannan,35506957,10.1111/myc.13451,Suerbaum S,"Max von Pettenkofer-Institut für Hygiene und Medizinische Mikrobiologie, Medizinische Fakultät, LMU München, Munich, Germany.",Max von Pettenkofer-Institut für Hygiene und Medizinische Mikrobiologie,"Pettenkoferstraße 9A, 80336 München, Germany"
Mannan,35506957,10.1111/myc.13451,Wagener J,"Department of Clinical Microbiology, School of Medicine, Trinity College Dublin, The University of Dublin, St. James's Hospital Campus, Dublin, Ireland.",The University of Dublin,"Moyne Institute, Trinity College, Dublin, 2, Ireland"
Mannan,35506957,10.1111/myc.13451,Dichtl K,"Diagnostic and Research Institute of Hygiene, Microbiology and Environmental Medicine, Medical University of Graz, Graz, Austria.",Medical University of Graz,"Neue Stiftingtalstraße 6, 8010 Graz, Austria"
Saccharomyces,35046576,10.1038/s41586-021-04295-4,Stein KC,"Department of Biology, Stanford University, Stanford, CA, USA.",Stanford University,"279 Campus Drive, Stanford, CA 94305, USA"
Saccharomyces,35046576,10.1038/s41586-021-04295-4,Morales-Polanco F,"Department of Biology, Stanford University, Stanford, CA, USA.",Stanford University,"279 Campus Drive, Stanford, CA 94305, USA"
Saccharomyces,35046576,10.1038/s41586-021-04295-4,van der Lienden J,"Department of Biology, Stanford University, Stanford, CA, USA.",Stanford University,"279 Campus Drive, Stanford, CA 94305, USA"
Saccharomyces,35046576,10.1038/s41586-021-04295-4,Rainbolt TK,"Department of Biology, Stanford University, Stanford, CA, USA.",Stanford University,"279 Campus Drive, Stanford, CA 94305, USA"
Saccharomyces,35046576,10.1038/s41586-021-04295-4,Frydman J,"Department of Genetics, Stanford University, Stanford, CA, USA. jfrydman@stanford.edu.",Stanford University,"291 Campus Drive, Stanford, CA 94305, USA"
Saccharomyces,31578522,10.1038/s41586-019-1608-2,Aykut B,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,10.1038/s41586-019-1608-2,Pushalkar S,"Department of Basic Science and Craniofacial Biology, New York University College of Dentistry, New York, NY, USA.",New York University College of Dentistry,"112 E W 11th St, New York, NY 10003, USA"
Saccharomyces,31578522,10.1038/s41586-019-1608-2,Chen R,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,10.1038/s41586-019-1608-2,Li Q,"Department of Basic Science and Craniofacial Biology, New York University College of Dentistry, New York, NY, USA.",New York University College of Dentistry,"112 E W 11th St, New York, NY 10003, USA"
Saccharomyces,31578522,10.1038/s41586-019-1608-2,Abengozar R,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,10.1038/s41586-019-1608-2,Kim JI,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,10.1038/s41586-019-1608-2,Shadaloey SA,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,10.1038/s41586-019-1608-2,Wu D,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,10.1038/s41586-019-1608-2,Preiss P,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,10.1038/s41586-019-1608-2,Verma N,"Department of Medicine, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"462 1st Ave. # 6, New York, NY 10016, USA"
Saccharomyces,31578522,10.1038/s41586-019-1608-2,Guo Y,"Department of Basic Science and Craniofacial Biology, New York University College of Dentistry, New York, NY, USA.",New York University College of Dentistry,"112 E W 11th St, New York, NY 10003, USA"
Saccharomyces,31578522,10.1038/s41586-019-1608-2,Saxena A,"Biology and Biochemistry Programs, Graduate Center CUNY, New York, NY, USA.",Unparsed,"365 5th Ave, New York, NY 10016, USA"
Saccharomyces,31578522,10.1038/s41586-019-1608-2,Vardhan M,"Department of Basic Science and Craniofacial Biology, New York University College of Dentistry, New York, NY, USA.",New York University College of Dentistry,"112 E W 11th St, New York, NY 10003, USA"
Saccharomyces,31578522,10.1038/s41586-019-1608-2,Diskin B,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,10.1038/s41586-019-1608-2,Wang W,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,10.1038/s41586-019-1608-2,Leinwand J,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,10.1038/s41586-019-1608-2,Kurz E,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,10.1038/s41586-019-1608-2,Kochen Rossi JA,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,10.1038/s41586-019-1608-2,Hundeyin M,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,10.1038/s41586-019-1608-2,Zambrinis C,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,10.1038/s41586-019-1608-2,Li X,"Department of Basic Science and Craniofacial Biology, New York University College of Dentistry, New York, NY, USA.",New York University College of Dentistry,"112 E W 11th St, New York, NY 10003, USA"
Saccharomyces,31578522,10.1038/s41586-019-1608-2,Saxena D,"Department of Basic Science and Craniofacial Biology, New York University College of Dentistry, New York, NY, USA. ds100@nyu.edu.",New York University College of Dentistry,"112 E W 11th St, New York, NY 10003, USA"
Saccharomyces,31578522,10.1038/s41586-019-1608-2,Miller G,"Department of Cell Biology, New York University School of Medicine, New York, NY, USA. george.miller@nyumc.org.",New York University School of Medicine,"540 1st Ave., New York, NY 10016, USA"
Saccharomyces,31243956,10.1021/acschembio.9b00369,Tardu M,"Department of Chemistry , University of Michigan , 930 N. University Avenue , Ann Arbor , Michigan 48109 , United States.",University of Michigan ,"Willard H Dow Chemistry and Laboratory, 930 N University Ave, Ann Arbor, MI 48109, USA"
Saccharomyces,31243956,10.1021/acschembio.9b00369,Jones JD,"Department of Chemistry , University of Michigan , 930 N. University Avenue , Ann Arbor , Michigan 48109 , United States.",University of Michigan ,"Willard H Dow Chemistry and Laboratory, 930 N University Ave, Ann Arbor, MI 48109, USA"
Saccharomyces,31243956,10.1021/acschembio.9b00369,Kennedy RT,"Department of Chemistry , University of Michigan , 930 N. University Avenue , Ann Arbor , Michigan 48109 , United States.",University of Michigan ,"Willard H Dow Chemistry and Laboratory, 930 N University Ave, Ann Arbor, MI 48109, USA"
Saccharomyces,31243956,10.1021/acschembio.9b00369,Lin Q,"Mass Spectrometry Consortium for Epitranscriptomics , University at Albany , 1400 Washington Avenue , Albany , New York 12222 , United States.",University at Albany ,"University of Albany 1400 Washington Avenue LS 2033, Albany, NY 12222, USA"
Saccharomyces,31243956,10.1021/acschembio.9b00369,Koutmou KS,"Department of Chemistry , University of Michigan , 930 N. University Avenue , Ann Arbor , Michigan 48109 , United States.",University of Michigan ,"Willard H Dow Chemistry and Laboratory, 930 N University Ave, Ann Arbor, MI 48109, USA"
Saccharomyces,35264797,10.1038/s41586-022-04506-6,Vaishnav ED,"Broad Institute of MIT and Harvard, Cambridge, MA, USA. edv@mit.edu.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Saccharomyces,35264797,10.1038/s41586-022-04506-6,de Boer CG,"Klarman Cell Observatory, Broad Institute of MIT and Harvard, Cambridge, MA, USA. carl.deboer@ubc.ca.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Saccharomyces,35264797,10.1038/s41586-022-04506-6,Yassour M,"The Rachel and Selim Benin School of Computer Science and Engineering, The Hebrew University of Jerusalem, Jerusalem, Israel.",The Hebrew University of Jerusalem,"Jerusalem, Israel"
Saccharomyces,35264797,10.1038/s41586-022-04506-6,Fan L,"Broad Institute of MIT and Harvard, Cambridge, MA, USA.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Saccharomyces,35264797,10.1038/s41586-022-04506-6,Adiconis X,"Stanley Center for Psychiatric Research, Broad Institute of MIT and Harvard, Cambridge, MA, USA.",Broad Institute of MIT and Harvard,"Stanley Building, 75 Ames St, Cambridge, MA 02142, USA"
Saccharomyces,35264797,10.1038/s41586-022-04506-6,Thompson DA,"Broad Institute of MIT and Harvard, Cambridge, MA, USA.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Saccharomyces,35264797,10.1038/s41586-022-04506-6,Levin JZ,"Stanley Center for Psychiatric Research, Broad Institute of MIT and Harvard, Cambridge, MA, USA.",Broad Institute of MIT and Harvard,"Stanley Building, 75 Ames St, Cambridge, MA 02142, USA"
Saccharomyces,35264797,10.1038/s41586-022-04506-6,Regev A,"Genentech, South San Francisco, CA, USA. aviv.regev.sc@gmail.com.",Unparsed,"1 DNA Way, South San Francisco, CA 94080, USA"
Saccharomyces,30814733,10.1038/s41586-019-0978-9,Luo X,"California Institute of Quantitative Biosciences (QB3), University of California, Berkeley, CA, USA.",University of California,"1 Shields Ave, Davis, CA 95616, USA"
Saccharomyces,30814733,10.1038/s41586-019-0978-9,Reiter MA,"Department of Biosystems Science and Engineering, ETH Zurich, Basel, Switzerland.",Unparsed,"Schanzenstrasse 44, 4056 Basel, Switzerland"
Saccharomyces,30814733,10.1038/s41586-019-0978-9,d'Espaux L,"Demetrix, Inc., Emeryville, CA, USA.",Unparsed,"2929 Seventh St Suite 130, Berkeley, CA 94710, USA"
Saccharomyces,30814733,10.1038/s41586-019-0978-9,Wong J,"Demetrix, Inc., Emeryville, CA, USA.",Unparsed,"2929 Seventh St Suite 130, Berkeley, CA 94710, USA"
Saccharomyces,30814733,10.1038/s41586-019-0978-9,Denby CM,"Berkeley Brewing Science, Inc., Berkeley, CA, USA.",Unparsed,"2451 Peralta St, Oakland, CA 94607, USA"
Saccharomyces,30814733,10.1038/s41586-019-0978-9,Lechner A,"Genomatica, Inc., San Diego, CA, USA.",Unparsed,"4757 Nexus Center Dr, San Diego, CA 92121, USA"
Saccharomyces,30814733,10.1038/s41586-019-0978-9,Zhang Y,"Key Laboratory of Industrial Biotechnology, Ministry of Education, Jiangnan University, Wuxi, China.",Jiangnan University,"F7P9+FRP, Hui Shan Lu, Bin Hu Qu, Wu Xi Shi, Jiang Su Sheng, China, 214082"
Saccharomyces,30814733,10.1038/s41586-019-0978-9,Grzybowski AT,"California Institute of Quantitative Biosciences (QB3), University of California, Berkeley, CA, USA.",University of California,"1 Shields Ave, Davis, CA 95616, USA"
Saccharomyces,30814733,10.1038/s41586-019-0978-9,Harth S,"Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",Lawrence Berkeley National Laboratory,"Calvin Rd, Berkeley, CA 94705, USA"
Saccharomyces,30814733,10.1038/s41586-019-0978-9,Lin W,"Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",Lawrence Berkeley National Laboratory,"Calvin Rd, Berkeley, CA 94705, USA"
Saccharomyces,30814733,10.1038/s41586-019-0978-9,Lee H,"Department of Chemistry, University of California, Berkeley, CA, USA.",University of California,"Latimer Hall, University of California, #419, Berkeley, CA 94720, USA"
Saccharomyces,30814733,10.1038/s41586-019-0978-9,Yu C,"Department of Bioengineering, University of California, Berkeley, CA, USA.",University of California,"Stanley Hall, 306 University of California, Berkeley, CA 94720, USA"
Saccharomyces,30814733,10.1038/s41586-019-0978-9,Shin J,"Department of Chemical and Biomolecular Engineering, University of California, Berkeley, CA, USA.",University of California,"Berkeley, CA 94720, USA"
Saccharomyces,30814733,10.1038/s41586-019-0978-9,Deng K,"Biotechnology and Bioengineering Department, Sandia National Laboratories, Livermore, CA, USA.",Unparsed,"7011 East Ave, Livermore, CA 94550, USA"
Saccharomyces,30814733,10.1038/s41586-019-0978-9,Benites VT,"Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",Lawrence Berkeley National Laboratory,"Calvin Rd, Berkeley, CA 94705, USA"
Saccharomyces,30814733,10.1038/s41586-019-0978-9,Wang G,"Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",Lawrence Berkeley National Laboratory,"Calvin Rd, Berkeley, CA 94705, USA"
Saccharomyces,30814733,10.1038/s41586-019-0978-9,Baidoo EEK,"Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",Lawrence Berkeley National Laboratory,"Calvin Rd, Berkeley, CA 94705, USA"
Saccharomyces,30814733,10.1038/s41586-019-0978-9,Chen Y,"Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",Lawrence Berkeley National Laboratory,"Calvin Rd, Berkeley, CA 94705, USA"
Saccharomyces,30814733,10.1038/s41586-019-0978-9,Dev I,"Department of Chemical and Biomolecular Engineering, University of California, Berkeley, CA, USA.",University of California,"Berkeley, CA 94720, USA"
Saccharomyces,30814733,10.1038/s41586-019-0978-9,Petzold CJ,"Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",Lawrence Berkeley National Laboratory,"Calvin Rd, Berkeley, CA 94705, USA"
Saccharomyces,30814733,10.1038/s41586-019-0978-9,Keasling JD,"Center for Synthetic Biochemistry, Institute of Synthetic Biology, Shenzhen Institutes of Advanced Technologies, Shenzhen, China. keasling@berkeley.edu.",Institute of Synthetic Biology,"China, Guang Dong Sheng, Shen Zhen Shi, Long Gang Qu, 龙岗中心城创业园路P6C8+H5Q 邮政编码: 518172"
Candida,31549952,10.2174/1389450120666190924155631,Dahiya S,"Department of Biotechnology, Maharishi Dayanand University, Rohtak, Haryana-124001, India.",Maharishi Dayanand University,"Maharshi Dayanand University, VJHG+R5Q, Maharshi Dayanand University, Rohtak, Haryana 124001, India"
Candida,31549952,10.2174/1389450120666190924155631,Chhillar AK,"Department of Biotechnology, Maharishi Dayanand University, Rohtak, Haryana-124001, India.",Maharishi Dayanand University,"Maharshi Dayanand University, VJHG+R5Q, Maharshi Dayanand University, Rohtak, Haryana 124001, India"
Candida,31549952,10.2174/1389450120666190924155631,Sharma N,"Department of Biotechnology, Maharishi Dayanand University, Rohtak, Haryana-124001, India.",Maharishi Dayanand University,"Maharshi Dayanand University, VJHG+R5Q, Maharshi Dayanand University, Rohtak, Haryana 124001, India"
Candida,31549952,10.2174/1389450120666190924155631,Choudhary P,"Department of Biotechnology, Maharishi Dayanand University, Rohtak, Haryana-124001, India.",Maharishi Dayanand University,"Maharshi Dayanand University, VJHG+R5Q, Maharshi Dayanand University, Rohtak, Haryana 124001, India"
Candida,31549952,10.2174/1389450120666190924155631,Punia A,"Department of Biotechnology, Maharishi Dayanand University, Rohtak, Haryana-124001, India.",Maharishi Dayanand University,"Maharshi Dayanand University, VJHG+R5Q, Maharshi Dayanand University, Rohtak, Haryana 124001, India"
Candida,31549952,10.2174/1389450120666190924155631,Balhara M,"Department of Biotechnology, Maharishi Dayanand University, Rohtak, Haryana-124001, India.",Maharishi Dayanand University,"Maharshi Dayanand University, VJHG+R5Q, Maharshi Dayanand University, Rohtak, Haryana 124001, India"
Candida,31549952,10.2174/1389450120666190924155631,Kaushik K,"Department of Chemistry and Environmental Science, Medgar Evers College, The City University of New York, 1638 Bedford Avenue, Brooklyn, NY 11225, United States.",The City University of New York,"160 Convent Ave, New York, NY 10031, USA"
