keyword,pubmed_id,doi,author_name,given_name,family_name,affiliation,institute,address
Chitin,31134096,10.3389/fimmu.2019.01057,Templeton SP,Amber,Wilcox,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31134096,10.3389/fimmu.2019.01057,Templeton SP,Ethan M.,Sands,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31134096,10.3389/fimmu.2019.01057,Templeton SP,Angar,Tsoggerel,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31134096,10.3389/fimmu.2019.01057,Templeton SP,Haley,Gravely,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31134096,10.3389/fimmu.2019.01057,Templeton SP,Steven P.,Templeton,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,33720135,10.3791/62301,Berrington B,Blaine,Berrington,"Applied Surface Science Laboratory, Montana Technological University; Department of Metallurgy and Materials Science, Montana Technological University.",Montana Technological University; Department of Metallurgy and Materials Science,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Berrington B,Katelyn,Alley,"Applied Surface Science Laboratory, Montana Technological University; Department of Metallurgy and Materials Science, Montana Technological University.",Montana Technological University; Department of Metallurgy and Materials Science,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Berrington B,Kristopher,Bosch,"Applied Surface Science Laboratory, Montana Technological University; Department of Metallurgy and Materials Science, Montana Technological University.",Montana Technological University; Department of Metallurgy and Materials Science,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Berrington B,Kelli,Thomas,"Applied Surface Science Laboratory, Montana Technological University; Department of Metallurgy and Materials Science, Montana Technological University.",Montana Technological University; Department of Metallurgy and Materials Science,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Berrington B,Katie,Hailer,"Applied Surface Science Laboratory, Montana Technological University; Department of Metallurgy and Materials Science, Montana Technological University.",Montana Technological University; Department of Metallurgy and Materials Science,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Berrington B,Dario,Prieto-Centurion,"Applied Surface Science Laboratory, Montana Technological University; Department of Metallurgy and Materials Science, Montana Technological University.",Montana Technological University; Department of Metallurgy and Materials Science,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Alley K,Blaine,Berrington,"Applied Surface Science Laboratory, Montana Technological University; Department of Chemistry and Geochemistry, Montana Technological University.",Montana Technological University; Department of Chemistry and Geochemistry,"Chemistry Building, 32 Campus Dr, Missoula, MT 59812, USA"
Chitin,33720135,10.3791/62301,Alley K,Katelyn,Alley,"Applied Surface Science Laboratory, Montana Technological University; Department of Chemistry and Geochemistry, Montana Technological University.",Montana Technological University; Department of Chemistry and Geochemistry,"Chemistry Building, 32 Campus Dr, Missoula, MT 59812, USA"
Chitin,33720135,10.3791/62301,Alley K,Kristopher,Bosch,"Applied Surface Science Laboratory, Montana Technological University; Department of Chemistry and Geochemistry, Montana Technological University.",Montana Technological University; Department of Chemistry and Geochemistry,"Chemistry Building, 32 Campus Dr, Missoula, MT 59812, USA"
Chitin,33720135,10.3791/62301,Alley K,Kelli,Thomas,"Applied Surface Science Laboratory, Montana Technological University; Department of Chemistry and Geochemistry, Montana Technological University.",Montana Technological University; Department of Chemistry and Geochemistry,"Chemistry Building, 32 Campus Dr, Missoula, MT 59812, USA"
Chitin,33720135,10.3791/62301,Alley K,Katie,Hailer,"Applied Surface Science Laboratory, Montana Technological University; Department of Chemistry and Geochemistry, Montana Technological University.",Montana Technological University; Department of Chemistry and Geochemistry,"Chemistry Building, 32 Campus Dr, Missoula, MT 59812, USA"
Chitin,33720135,10.3791/62301,Alley K,Dario,Prieto-Centurion,"Applied Surface Science Laboratory, Montana Technological University; Department of Chemistry and Geochemistry, Montana Technological University.",Montana Technological University; Department of Chemistry and Geochemistry,"Chemistry Building, 32 Campus Dr, Missoula, MT 59812, USA"
Chitin,33720135,10.3791/62301,Bosch K,Blaine,Berrington,"Applied Surface Science Laboratory, Montana Technological University; Department of Environmental Engineering, Montana Technological University.",Montana Technological University; Department of Environmental Engineering,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Bosch K,Katelyn,Alley,"Applied Surface Science Laboratory, Montana Technological University; Department of Environmental Engineering, Montana Technological University.",Montana Technological University; Department of Environmental Engineering,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Bosch K,Kristopher,Bosch,"Applied Surface Science Laboratory, Montana Technological University; Department of Environmental Engineering, Montana Technological University.",Montana Technological University; Department of Environmental Engineering,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Bosch K,Kelli,Thomas,"Applied Surface Science Laboratory, Montana Technological University; Department of Environmental Engineering, Montana Technological University.",Montana Technological University; Department of Environmental Engineering,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Bosch K,Katie,Hailer,"Applied Surface Science Laboratory, Montana Technological University; Department of Environmental Engineering, Montana Technological University.",Montana Technological University; Department of Environmental Engineering,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Bosch K,Dario,Prieto-Centurion,"Applied Surface Science Laboratory, Montana Technological University; Department of Environmental Engineering, Montana Technological University.",Montana Technological University; Department of Environmental Engineering,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Thomas K,Blaine,Berrington,"Applied Surface Science Laboratory, Montana Technological University; Department of Metallurgy and Materials Science, Montana Technological University.",Montana Technological University; Department of Metallurgy and Materials Science,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Thomas K,Katelyn,Alley,"Applied Surface Science Laboratory, Montana Technological University; Department of Metallurgy and Materials Science, Montana Technological University.",Montana Technological University; Department of Metallurgy and Materials Science,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Thomas K,Kristopher,Bosch,"Applied Surface Science Laboratory, Montana Technological University; Department of Metallurgy and Materials Science, Montana Technological University.",Montana Technological University; Department of Metallurgy and Materials Science,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Thomas K,Kelli,Thomas,"Applied Surface Science Laboratory, Montana Technological University; Department of Metallurgy and Materials Science, Montana Technological University.",Montana Technological University; Department of Metallurgy and Materials Science,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Thomas K,Katie,Hailer,"Applied Surface Science Laboratory, Montana Technological University; Department of Metallurgy and Materials Science, Montana Technological University.",Montana Technological University; Department of Metallurgy and Materials Science,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Thomas K,Dario,Prieto-Centurion,"Applied Surface Science Laboratory, Montana Technological University; Department of Metallurgy and Materials Science, Montana Technological University.",Montana Technological University; Department of Metallurgy and Materials Science,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Hailer K,Blaine,Berrington,"Department of Chemistry and Geochemistry, Montana Technological University.",Montana Technological University.,"Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Hailer K,Katelyn,Alley,"Department of Chemistry and Geochemistry, Montana Technological University.",Montana Technological University.,"Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Hailer K,Kristopher,Bosch,"Department of Chemistry and Geochemistry, Montana Technological University.",Montana Technological University.,"Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Hailer K,Kelli,Thomas,"Department of Chemistry and Geochemistry, Montana Technological University.",Montana Technological University.,"Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Hailer K,Katie,Hailer,"Department of Chemistry and Geochemistry, Montana Technological University.",Montana Technological University.,"Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Hailer K,Dario,Prieto-Centurion,"Department of Chemistry and Geochemistry, Montana Technological University.",Montana Technological University.,"Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Prieto-Centurion D,Blaine,Berrington,"Applied Surface Science Laboratory, Montana Technological University; Department of Mechanical Engineering, Montana Technological University; dprieto@mtech.edu.",Montana Technological University; Department of Mechanical Engineering,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Prieto-Centurion D,Katelyn,Alley,"Applied Surface Science Laboratory, Montana Technological University; Department of Mechanical Engineering, Montana Technological University; dprieto@mtech.edu.",Montana Technological University; Department of Mechanical Engineering,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Prieto-Centurion D,Kristopher,Bosch,"Applied Surface Science Laboratory, Montana Technological University; Department of Mechanical Engineering, Montana Technological University; dprieto@mtech.edu.",Montana Technological University; Department of Mechanical Engineering,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Prieto-Centurion D,Kelli,Thomas,"Applied Surface Science Laboratory, Montana Technological University; Department of Mechanical Engineering, Montana Technological University; dprieto@mtech.edu.",Montana Technological University; Department of Mechanical Engineering,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Prieto-Centurion D,Katie,Hailer,"Applied Surface Science Laboratory, Montana Technological University; Department of Mechanical Engineering, Montana Technological University; dprieto@mtech.edu.",Montana Technological University; Department of Mechanical Engineering,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,10.3791/62301,Prieto-Centurion D,Dario,Prieto-Centurion,"Applied Surface Science Laboratory, Montana Technological University; Department of Mechanical Engineering, Montana Technological University; dprieto@mtech.edu.",Montana Technological University; Department of Mechanical Engineering,"1300 W Park St, Butte, MT 59701, USA"
Chitin,35222488,10.3389/fpls.2022.832502,Hao G,Guixia,Hao,"USDA, Agricultural Research Service, National Center for Agricultural Utilization Research, Mycotoxin Prevention and Applied Microbiology Research Unit, N. University St., Peoria, IL, United States.",N. University St.,"1815 N University St, Peoria, IL 61604, USA"
Chitin,35222488,10.3389/fpls.2022.832502,Hao G,Helene,Tiley,"USDA, Agricultural Research Service, National Center for Agricultural Utilization Research, Mycotoxin Prevention and Applied Microbiology Research Unit, N. University St., Peoria, IL, United States.",N. University St.,"1815 N University St, Peoria, IL 61604, USA"
Chitin,35222488,10.3389/fpls.2022.832502,Hao G,Susan,McCormick,"USDA, Agricultural Research Service, National Center for Agricultural Utilization Research, Mycotoxin Prevention and Applied Microbiology Research Unit, N. University St., Peoria, IL, United States.",N. University St.,"1815 N University St, Peoria, IL 61604, USA"
Chitin,35222488,10.3389/fpls.2022.832502,Tiley H,Guixia,Hao,"USDA, Agricultural Research Service, National Center for Agricultural Utilization Research, Mycotoxin Prevention and Applied Microbiology Research Unit, N. University St., Peoria, IL, United States.",N. University St.,"1815 N University St, Peoria, IL 61604, USA"
Chitin,35222488,10.3389/fpls.2022.832502,Tiley H,Helene,Tiley,"USDA, Agricultural Research Service, National Center for Agricultural Utilization Research, Mycotoxin Prevention and Applied Microbiology Research Unit, N. University St., Peoria, IL, United States.",N. University St.,"1815 N University St, Peoria, IL 61604, USA"
Chitin,35222488,10.3389/fpls.2022.832502,Tiley H,Susan,McCormick,"USDA, Agricultural Research Service, National Center for Agricultural Utilization Research, Mycotoxin Prevention and Applied Microbiology Research Unit, N. University St., Peoria, IL, United States.",N. University St.,"1815 N University St, Peoria, IL 61604, USA"
Chitin,35222488,10.3389/fpls.2022.832502,McCormick S,Guixia,Hao,"USDA, Agricultural Research Service, National Center for Agricultural Utilization Research, Mycotoxin Prevention and Applied Microbiology Research Unit, N. University St., Peoria, IL, United States.",N. University St.,"1815 N University St, Peoria, IL 61604, USA"
Chitin,35222488,10.3389/fpls.2022.832502,McCormick S,Helene,Tiley,"USDA, Agricultural Research Service, National Center for Agricultural Utilization Research, Mycotoxin Prevention and Applied Microbiology Research Unit, N. University St., Peoria, IL, United States.",N. University St.,"1815 N University St, Peoria, IL 61604, USA"
Chitin,35222488,10.3389/fpls.2022.832502,McCormick S,Susan,McCormick,"USDA, Agricultural Research Service, National Center for Agricultural Utilization Research, Mycotoxin Prevention and Applied Microbiology Research Unit, N. University St., Peoria, IL, United States.",N. University St.,"1815 N University St, Peoria, IL 61604, USA"
Chitin,36888604,10.1371/journal.pone.0282347,Bhattacharya S,Shreya,Bhattacharya,"Department of Biology, Indiana State University, Terre Haute, Indiana, United States of America.",Indiana State University,"1001 E 3rd St, Bloomington, IN 47405, USA"
Chitin,36888604,10.1371/journal.pone.0282347,Bhattacharya S,Alec Jacob,Maupin,"Department of Biology, Indiana State University, Terre Haute, Indiana, United States of America.",Indiana State University,"1001 E 3rd St, Bloomington, IN 47405, USA"
Chitin,36888604,10.1371/journal.pone.0282347,Bhattacharya S,Anders Grønnegaard,Schlosser,"Department of Biology, Indiana State University, Terre Haute, Indiana, United States of America.",Indiana State University,"1001 E 3rd St, Bloomington, IN 47405, USA"
Chitin,36888604,10.1371/journal.pone.0282347,Bhattacharya S,Ernst-Martin,Füchtbauer,"Department of Biology, Indiana State University, Terre Haute, Indiana, United States of America.",Indiana State University,"1001 E 3rd St, Bloomington, IN 47405, USA"
Chitin,36888604,10.1371/journal.pone.0282347,Bhattacharya S,Yamel Cardona,Gloria,"Department of Biology, Indiana State University, Terre Haute, Indiana, United States of America.",Indiana State University,"1001 E 3rd St, Bloomington, IN 47405, USA"
Chitin,36888604,10.1371/journal.pone.0282347,Bhattacharya S,Alexander N. R.,Weber,"Department of Biology, Indiana State University, Terre Haute, Indiana, United States of America.",Indiana State University,"1001 E 3rd St, Bloomington, IN 47405, USA"
Chitin,36888604,10.1371/journal.pone.0282347,Bhattacharya S,Uffe,Holmskov,"Department of Biology, Indiana State University, Terre Haute, Indiana, United States of America.",Indiana State University,"1001 E 3rd St, Bloomington, IN 47405, USA"
Chitin,36888604,10.1371/journal.pone.0282347,Bhattacharya S,Jesper Bonnet,Moeller,"Department of Biology, Indiana State University, Terre Haute, Indiana, United States of America.",Indiana State University,"1001 E 3rd St, Bloomington, IN 47405, USA"
Chitin,36888604,10.1371/journal.pone.0282347,Bhattacharya S,Steven P.,Templeton,"Department of Biology, Indiana State University, Terre Haute, Indiana, United States of America.",Indiana State University,"1001 E 3rd St, Bloomington, IN 47405, USA"
Chitin,36888604,10.1371/journal.pone.0282347,Maupin AJ,Shreya,Bhattacharya,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, Indiana, United States of America.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,36888604,10.1371/journal.pone.0282347,Maupin AJ,Alec Jacob,Maupin,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, Indiana, United States of America.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,36888604,10.1371/journal.pone.0282347,Maupin AJ,Anders Grønnegaard,Schlosser,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, Indiana, United States of America.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,36888604,10.1371/journal.pone.0282347,Maupin AJ,Ernst-Martin,Füchtbauer,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, Indiana, United States of America.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,36888604,10.1371/journal.pone.0282347,Maupin AJ,Yamel Cardona,Gloria,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, Indiana, United States of America.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,36888604,10.1371/journal.pone.0282347,Maupin AJ,Alexander N. R.,Weber,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, Indiana, United States of America.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,36888604,10.1371/journal.pone.0282347,Maupin AJ,Uffe,Holmskov,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, Indiana, United States of America.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,36888604,10.1371/journal.pone.0282347,Maupin AJ,Jesper Bonnet,Moeller,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, Indiana, United States of America.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,36888604,10.1371/journal.pone.0282347,Maupin AJ,Steven P.,Templeton,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, Indiana, United States of America.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,36888604,10.1371/journal.pone.0282347,Schlosser AG,Shreya,Bhattacharya,"Department of Cancer and Inflammation Research, Department of Molecular Medicine, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Campusvej 55, 5230 Odense M, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Schlosser AG,Alec Jacob,Maupin,"Department of Cancer and Inflammation Research, Department of Molecular Medicine, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Campusvej 55, 5230 Odense M, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Schlosser AG,Anders Grønnegaard,Schlosser,"Department of Cancer and Inflammation Research, Department of Molecular Medicine, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Campusvej 55, 5230 Odense M, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Schlosser AG,Ernst-Martin,Füchtbauer,"Department of Cancer and Inflammation Research, Department of Molecular Medicine, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Campusvej 55, 5230 Odense M, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Schlosser AG,Yamel Cardona,Gloria,"Department of Cancer and Inflammation Research, Department of Molecular Medicine, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Campusvej 55, 5230 Odense M, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Schlosser AG,Alexander N. R.,Weber,"Department of Cancer and Inflammation Research, Department of Molecular Medicine, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Campusvej 55, 5230 Odense M, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Schlosser AG,Uffe,Holmskov,"Department of Cancer and Inflammation Research, Department of Molecular Medicine, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Campusvej 55, 5230 Odense M, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Schlosser AG,Jesper Bonnet,Moeller,"Department of Cancer and Inflammation Research, Department of Molecular Medicine, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Campusvej 55, 5230 Odense M, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Schlosser AG,Steven P.,Templeton,"Department of Cancer and Inflammation Research, Department of Molecular Medicine, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Campusvej 55, 5230 Odense M, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Füchtbauer EM,Shreya,Bhattacharya,"Department of Molecular Biology and Genetics, Aarhus University, Aarhus, Denmark.",Aarhus University,"Nørrebrogade 44, 8000 Aarhus, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Füchtbauer EM,Alec Jacob,Maupin,"Department of Molecular Biology and Genetics, Aarhus University, Aarhus, Denmark.",Aarhus University,"Nørrebrogade 44, 8000 Aarhus, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Füchtbauer EM,Anders Grønnegaard,Schlosser,"Department of Molecular Biology and Genetics, Aarhus University, Aarhus, Denmark.",Aarhus University,"Nørrebrogade 44, 8000 Aarhus, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Füchtbauer EM,Ernst-Martin,Füchtbauer,"Department of Molecular Biology and Genetics, Aarhus University, Aarhus, Denmark.",Aarhus University,"Nørrebrogade 44, 8000 Aarhus, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Füchtbauer EM,Yamel Cardona,Gloria,"Department of Molecular Biology and Genetics, Aarhus University, Aarhus, Denmark.",Aarhus University,"Nørrebrogade 44, 8000 Aarhus, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Füchtbauer EM,Alexander N. R.,Weber,"Department of Molecular Biology and Genetics, Aarhus University, Aarhus, Denmark.",Aarhus University,"Nørrebrogade 44, 8000 Aarhus, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Füchtbauer EM,Uffe,Holmskov,"Department of Molecular Biology and Genetics, Aarhus University, Aarhus, Denmark.",Aarhus University,"Nørrebrogade 44, 8000 Aarhus, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Füchtbauer EM,Jesper Bonnet,Moeller,"Department of Molecular Biology and Genetics, Aarhus University, Aarhus, Denmark.",Aarhus University,"Nørrebrogade 44, 8000 Aarhus, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Füchtbauer EM,Steven P.,Templeton,"Department of Molecular Biology and Genetics, Aarhus University, Aarhus, Denmark.",Aarhus University,"Nørrebrogade 44, 8000 Aarhus, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Gloria YC,Shreya,Bhattacharya,"Department of Immunology, University of Tübingen, Tübingen, Germany.",University of Tübingen,"Eberhard Karls University of Tübingen, Auf d. Morgenstelle 15/3.008, 72076 Tübingen, Germany"
Chitin,36888604,10.1371/journal.pone.0282347,Gloria YC,Alec Jacob,Maupin,"Department of Immunology, University of Tübingen, Tübingen, Germany.",University of Tübingen,"Eberhard Karls University of Tübingen, Auf d. Morgenstelle 15/3.008, 72076 Tübingen, Germany"
Chitin,36888604,10.1371/journal.pone.0282347,Gloria YC,Anders Grønnegaard,Schlosser,"Department of Immunology, University of Tübingen, Tübingen, Germany.",University of Tübingen,"Eberhard Karls University of Tübingen, Auf d. Morgenstelle 15/3.008, 72076 Tübingen, Germany"
Chitin,36888604,10.1371/journal.pone.0282347,Gloria YC,Ernst-Martin,Füchtbauer,"Department of Immunology, University of Tübingen, Tübingen, Germany.",University of Tübingen,"Eberhard Karls University of Tübingen, Auf d. Morgenstelle 15/3.008, 72076 Tübingen, Germany"
Chitin,36888604,10.1371/journal.pone.0282347,Gloria YC,Yamel Cardona,Gloria,"Department of Immunology, University of Tübingen, Tübingen, Germany.",University of Tübingen,"Eberhard Karls University of Tübingen, Auf d. Morgenstelle 15/3.008, 72076 Tübingen, Germany"
Chitin,36888604,10.1371/journal.pone.0282347,Gloria YC,Alexander N. R.,Weber,"Department of Immunology, University of Tübingen, Tübingen, Germany.",University of Tübingen,"Eberhard Karls University of Tübingen, Auf d. Morgenstelle 15/3.008, 72076 Tübingen, Germany"
Chitin,36888604,10.1371/journal.pone.0282347,Gloria YC,Uffe,Holmskov,"Department of Immunology, University of Tübingen, Tübingen, Germany.",University of Tübingen,"Eberhard Karls University of Tübingen, Auf d. Morgenstelle 15/3.008, 72076 Tübingen, Germany"
Chitin,36888604,10.1371/journal.pone.0282347,Gloria YC,Jesper Bonnet,Moeller,"Department of Immunology, University of Tübingen, Tübingen, Germany.",University of Tübingen,"Eberhard Karls University of Tübingen, Auf d. Morgenstelle 15/3.008, 72076 Tübingen, Germany"
Chitin,36888604,10.1371/journal.pone.0282347,Gloria YC,Steven P.,Templeton,"Department of Immunology, University of Tübingen, Tübingen, Germany.",University of Tübingen,"Eberhard Karls University of Tübingen, Auf d. Morgenstelle 15/3.008, 72076 Tübingen, Germany"
Chitin,36888604,10.1371/journal.pone.0282347,Holmskov U,Shreya,Bhattacharya,"Department of Cancer and Inflammation Research, Department of Molecular Medicine, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Campusvej 55, 5230 Odense M, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Holmskov U,Alec Jacob,Maupin,"Department of Cancer and Inflammation Research, Department of Molecular Medicine, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Campusvej 55, 5230 Odense M, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Holmskov U,Anders Grønnegaard,Schlosser,"Department of Cancer and Inflammation Research, Department of Molecular Medicine, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Campusvej 55, 5230 Odense M, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Holmskov U,Ernst-Martin,Füchtbauer,"Department of Cancer and Inflammation Research, Department of Molecular Medicine, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Campusvej 55, 5230 Odense M, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Holmskov U,Yamel Cardona,Gloria,"Department of Cancer and Inflammation Research, Department of Molecular Medicine, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Campusvej 55, 5230 Odense M, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Holmskov U,Alexander N. R.,Weber,"Department of Cancer and Inflammation Research, Department of Molecular Medicine, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Campusvej 55, 5230 Odense M, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Holmskov U,Uffe,Holmskov,"Department of Cancer and Inflammation Research, Department of Molecular Medicine, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Campusvej 55, 5230 Odense M, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Holmskov U,Jesper Bonnet,Moeller,"Department of Cancer and Inflammation Research, Department of Molecular Medicine, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Campusvej 55, 5230 Odense M, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Holmskov U,Steven P.,Templeton,"Department of Cancer and Inflammation Research, Department of Molecular Medicine, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Campusvej 55, 5230 Odense M, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Moeller JB,Shreya,Bhattacharya,"Danish Institute for Advanced Study, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Fioniavej 34, 5230 Odense, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Moeller JB,Alec Jacob,Maupin,"Danish Institute for Advanced Study, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Fioniavej 34, 5230 Odense, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Moeller JB,Anders Grønnegaard,Schlosser,"Danish Institute for Advanced Study, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Fioniavej 34, 5230 Odense, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Moeller JB,Ernst-Martin,Füchtbauer,"Danish Institute for Advanced Study, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Fioniavej 34, 5230 Odense, Denmark"
Chitin,36888604,10.1371/journal.pone.0282347,Moeller JB,Yamel Cardona,Gloria,"Danish Institute for Advanced Study, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Fioniavej 34, 5230 Odense, Denmark"
