Unnamed: 0,firstName,initials,lastName,affiliation,country,institute
30674,,I,Krikki,"Institute of Lung Health and Immunity (LHI), Comprehensive Pneumology Center (CPC), Helmholtz Munich, Member of the German Center for Lung Research (DZL), 85764, Munich, Germany.",Germany,Institute of Lung Health and Immunity (LHI)
30675,,B,Piavaux,"Czech Centre for Phenogenomics, Institute of Molecular Genetics of the Czech Academy of Sciences, 25242, Vestec, Czech Republic.",Czech Republic,Institute of Molecular Genetics of the Czech Academy of Sciences
30676,,SE,Verleden,"Antwerp Surgical Training, Anatomy and Research Centre, University of Antwerp, 2650, Edegem, Belgium.",Belgium,University of Antwerp
30677,,B,Vanaudenaerde,"Division of Pneumology, KU Leuven, 3000, Leuven, Belgium.",Belgium,Unparsed
30678,,M,Königshoff,"Division of Pulmonary, Allergy and Critical Care Medicine, Department of Medicine, University of Pittsburgh, Pittsburgh, PA, 15261, USA.",USA,University of Pittsburgh
30679,,G,Dittmar,"Faculty of Science, Technology and Medicine, University of Luxembourg, L-4365, Esch-sur-Alzette, Luxembourg.",Luxembourg,University of Luxembourg
30680,,KR,Bracke,"Laboratory for Translational Research in Obstructive Pulmonary Diseases, Department of Respiratory Medicine, Ghent University, University Hospital Ghent, 9000, Ghent, Belgium.",Belgium,Ghent University
30681,,JL,Schultze,"Deutsches Zentrum für Neurodegenerative Erkrankungen (DZNE) e.V., PRECISE Platform for Single Cell Genomics and Epigenomics at DZNE and the University of Bonn, 53115, Bonn, Germany.",Germany,PRECISE Platform for Single Cell Genomics and Epigenomics at DZNE and the University of Bonn
30682,,H,Watz,"Pulmonary Research Institute at LungenClinic Grosshansdorf, Airway Research Center North (ARCN), German Center for Lung Research (DZL), 22927, Grosshansdorf, Germany.",Germany,Pulmonary Research Institute at LungenClinic Grosshansdorf
30683,,O,Eickelberg,"Division of Pulmonary, Allergy and Critical Care Medicine, Department of Medicine, University of Pittsburgh, Pittsburgh, PA, 15261, USA.",USA,University of Pittsburgh
30684,,T,Stoeger,"Institute of Lung Health and Immunity (LHI), Comprehensive Pneumology Center (CPC), Helmholtz Munich, Member of the German Center for Lung Research (DZL), 85764, Munich, Germany.",Germany,Institute of Lung Health and Immunity (LHI)
30685,,G,Burgstaller,"Institute of Lung Health and Immunity (LHI), Comprehensive Pneumology Center (CPC), Helmholtz Munich, Member of the German Center for Lung Research (DZL), 85764, Munich, Germany.",Germany,Institute of Lung Health and Immunity (LHI)
30686,,F,Tacke,"Department of Hepatology & Gastroenterology, Charité - Universitätsmedizin Berlin, Campus Virchow-Klinikum (CVK) and Campus Charité Mitte (CCM), 13353, Berlin, Germany.",Germany,Charité - Universitätsmedizin Berlin
30687,,V,Heissmeyer,"Institute for Immunology, Biomedical Center, Faculty of Medicine, Ludwig-Maximilians-Universität in Munich, 82152, Planegg-Martinsried, Germany.",Germany,Ludwig-Maximilians-Universität in Munich
30688,,Y,Rinkevich,"Institute of Lung Health and Immunity (LHI), Comprehensive Pneumology Center (CPC), Helmholtz Munich, Member of the German Center for Lung Research (DZL), 85764, Munich, Germany.",Germany,Institute of Lung Health and Immunity (LHI)
30689,,H,Bayram,"Koç University Research Center for Translational Medicine (KUTTAM), 34010, Istanbul, Turkey.",Turkey,Koç University Research Center for Translational Medicine (KUTTAM)
30690,,HB,Schiller,"Institute of Lung Health and Immunity (LHI), Comprehensive Pneumology Center (CPC), Helmholtz Munich, Member of the German Center for Lung Research (DZL), 85764, Munich, Germany.",Germany,Institute of Lung Health and Immunity (LHI)
30691,,M,Conrad,"Pirogov Russian National Research Medical University, Laboratory of Experimental Oncology, Ostrovityanova 1, Moscow, 117997, Russia.",Russia,Pirogov Russian National Research Medical University
30692,,R,Schneider,"Institute of Functional Epigenetics, Helmholtz Munich, 85764, Munich, Germany.",Germany,Institute of Functional Epigenetics
30693,,AÖ,Yildirim,"Koç University Research Center for Translational Medicine (KUTTAM), 34010, Istanbul, Turkey. oender.yildirim@helmholtz-muenchen.de.",Turkey,Koç University Research Center for Translational Medicine (KUTTAM)
30694,,MD,Guile,"Department of Chemistry & Biochemistry and the Molecular Biology Institute, University of California, Los Angeles, CA 90059, USA.",USA,University of California
30695,,A,Jain,"Department of Chemistry & Biochemistry and the Molecular Biology Institute, University of California, Los Angeles, CA 90059, USA.",USA,University of California
30696,,KA,Anderson,"Department of Chemistry & Biochemistry and the Molecular Biology Institute, University of California, Los Angeles, CA 90059, USA.",USA,University of California
30697,,CF,Clarke,"Department of Chemistry & Biochemistry and the Molecular Biology Institute, University of California, Los Angeles, CA 90059, USA.",USA,University of California
30698,,SM,Kim,"College of Pharmacy, Seoul National University, 1 Gwanak-ro Gwanak-gu, Seoul, 08826, Republic of Korea.",Republic of Korea,Seoul National University
30699,,EJ,Kwon,"College of Pharmacy, Seoul National University, 1 Gwanak-ro Gwanak-gu, Seoul, 08826, Republic of Korea.",Republic of Korea,Seoul National University
30700,,YJ,Kim,"College of Pharmacy, Seoul National University, 1 Gwanak-ro Gwanak-gu, Seoul, 08826, Republic of Korea.",Republic of Korea,Seoul National University
30701,,YH,Go,"Research Institute of Pharmaceutical Sciences, Seoul National University, Seoul, Republic of Korea.",Republic of Korea,Seoul National University
30702,,JY,Oh,"College of Pharmacy, Seoul National University, 1 Gwanak-ro Gwanak-gu, Seoul, 08826, Republic of Korea.",Republic of Korea,Seoul National University
30703,,S,Park,"Department of Biomedical Sciences, Seoul National University College of Medicine, Seoul, South Korea.",South Korea,Seoul National University College of Medicine
30704,,JT,Do,"Department of Stem Cell and Regenerative Biology, College of Animal Bioscience and Technology, Konkuk University, Seoul, Republic of Korea.",Republic of Korea,Konkuk University
30705,,KT,Kim,"Research Institute of Pharmaceutical Sciences, Seoul National University, Seoul, Republic of Korea. keuntaekim91@gmail.com.",Republic of Korea,Seoul National University
30706,,HJ,Cha,"Research Institute of Pharmaceutical Sciences, Seoul National University, Seoul, Republic of Korea. hjcha93@snu.ac.kr.",Republic of Korea,Seoul National University
30707,,HM,Amin,"Department of Biology, College of Science, University of Sulaimani, Sulaymaniyah 46001, Kurdistan Region, Iraq.",Iraq,University of Sulaimani
30708,,B,Szabo,"Institute of Enzymology, HUN-REN Research Centre for Natural Sciences, H-1117 Budapest, Hungary.",Hungary,Institute of Enzymology
30709,,R,Abukhairan,"Institute of Enzymology, HUN-REN Research Centre for Natural Sciences, H-1117 Budapest, Hungary.",Hungary,Institute of Enzymology
30710,,A,Zeke,"Institute of Enzymology, HUN-REN Research Centre for Natural Sciences, H-1117 Budapest, Hungary.",Hungary,Institute of Enzymology
30711,,J,Kardos,"ELTE NAP Neuroimmunology Research Group, Department of Biochemistry, Institute of Biology, ELTE Eötvös Loránd University, H-1117 Budapest, Hungary.",Hungary,ELTE Eötvös Loránd University
30712,,E,Schad,"Institute of Enzymology, HUN-REN Research Centre for Natural Sciences, H-1117 Budapest, Hungary.",Hungary,Institute of Enzymology
30713,,A,Tantos,"Institute of Enzymology, HUN-REN Research Centre for Natural Sciences, H-1117 Budapest, Hungary.",Hungary,Institute of Enzymology
30714,,DK,Sahoo,"Department of Veterinary Clinical Sciences, Iowa State University, Ames, IA 50011, USA.",USA,Iowa State University
30715,,MN,Martinez,"Office of New Animal Drug Evaluation, Center for Veterinary Medicine, Food and Drug Administration, Rockville, MD 20852, USA.",USA,Unparsed
30716,,K,Dao,"3D Health Solutions, Iowa State University, Ames, IA 50011, USA.",USA,Iowa State University
30717,,V,Gabriel,"Department of Biomedical Sciences, SMART Pharmacology, Iowa State University, Ames, IA 50011, USA.",USA,Iowa State University
30718,,C,Zdyrski,"Department of Biomedical Sciences, SMART Pharmacology, Iowa State University, Ames, IA 50011, USA.",USA,Iowa State University
30719,,AE,Jergens,"Department of Veterinary Clinical Sciences, Iowa State University, Ames, IA 50011, USA.",USA,Iowa State University
30720,,T,Atherly,"3D Health Solutions, Iowa State University, Ames, IA 50011, USA.",USA,Iowa State University
30721,,CA,Iennarella-Servantez,"Department of Veterinary Clinical Sciences, Iowa State University, Ames, IA 50011, USA.",USA,Iowa State University
30722,,LE,Burns,"Veterinary Diagnostic Laboratory, Iowa State University, Ames, IA 50011, USA.",USA,Iowa State University
30723,,D,Schrunk,"Veterinary Diagnostic Laboratory, Iowa State University, Ames, IA 50011, USA.",USA,Iowa State University
30724,,DA,Volpe,"Division of Applied Regulatory Science, Office of Clinical Pharmacology, Center for Drug Evaluation and Research, Food and Drug Administration, Silver Spring, MD 20852, USA.",USA,Unparsed
30725,,K,Allenspach,"3D Health Solutions, Iowa State University, Ames, IA 50011, USA.",USA,Iowa State University
30726,,JP,Mochel,"Department of Biomedical Sciences, SMART Pharmacology, Iowa State University, Ames, IA 50011, USA.",USA,Iowa State University
30727,,MJ,Kim,"Futuristic Animal Resource and Research Center, Korea Research Institute of Bioscience and Biotechnology, Ochang, Chungcheongbuk-do 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30728,,HJ,Park,"Department of Biotechnology, College of Engineering, Daegu University, 201 Daegudae-ro, Jillyang, Gyeongsan, Gyeongbuk 38453, Korea.",Korea,Daegu University
30729,,S,Lee,"Futuristic Animal Resource and Research Center, Korea Research Institute of Bioscience and Biotechnology, Ochang, Chungcheongbuk-do 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30730,,HG,Kang,"Futuristic Animal Resource and Research Center, Korea Research Institute of Bioscience and Biotechnology, Ochang, Chungcheongbuk-do 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30731,,PS,Jeong,"Futuristic Animal Resource and Research Center, Korea Research Institute of Bioscience and Biotechnology, Ochang, Chungcheongbuk-do 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30732,,SH,Park,"Futuristic Animal Resource and Research Center, Korea Research Institute of Bioscience and Biotechnology, Ochang, Chungcheongbuk-do 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30733,,YH,Park,"Futuristic Animal Resource and Research Center, Korea Research Institute of Bioscience and Biotechnology, Ochang, Chungcheongbuk-do 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30734,,JH,Lee,"National Primate Research Center, Korea Research Institute of Bioscience and Biotechnology, Chungcheongbuk-do 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30735,,KS,Lim,"Futuristic Animal Resource and Research Center, Korea Research Institute of Bioscience and Biotechnology, Ochang, Chungcheongbuk-do 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30736,,SH,Lee,"National Primate Research Center, Korea Research Institute of Bioscience and Biotechnology, Chungcheongbuk-do 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30737,,BW,Sim,"Futuristic Animal Resource and Research Center, Korea Research Institute of Bioscience and Biotechnology, Ochang, Chungcheongbuk-do 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30738,,SU,Kim,"Department of Functional Genomics, KRIBB School of Bioscience, Korea University of Science and Technology, Daejeon 34113, Korea.",Korea,Korea University of Science and Technology
30739,,SK,Cho,"Department of Animal Science, Life and Industry Convergence Research Institute (RICRI), College of Natural Resources & Life Science, Pusan National University, 1268-50 Samrangjin-ro, Samrangjin-eup, Miryang, Gyeongnam 50463, Korea.",Korea,Pusan National University
30740,,DB,Koo,"Department of Biotechnology, College of Engineering, Daegu University, 201 Daegudae-ro, Jillyang, Gyeongsan, Gyeongbuk 38453, Korea.",Korea,Daegu University
30741,,BS,Song,"Futuristic Animal Resource and Research Center, Korea Research Institute of Bioscience and Biotechnology, Ochang, Chungcheongbuk-do 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30742,,HJ,Yang,"Department of Biological Science, College of Natural Sciences, Wonkwang University, 460, Iksan-daero, Iksan-si 54538, Korea.",Korea,Wonkwang University
30743,,BS,Song,"Futuristic Animal Resource & Research Center, Korea Research Institute of Bioscience and Biotechnology, Cheongju-si 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30744,,BW,Sim,"Futuristic Animal Resource & Research Center, Korea Research Institute of Bioscience and Biotechnology, Cheongju-si 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30745,,Y,Jung,"Futuristic Animal Resource & Research Center, Korea Research Institute of Bioscience and Biotechnology, Cheongju-si 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30746,,U,Chae,"Futuristic Animal Resource & Research Center, Korea Research Institute of Bioscience and Biotechnology, Cheongju-si 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30747,,DG,Lee,"Futuristic Animal Resource & Research Center, Korea Research Institute of Bioscience and Biotechnology, Cheongju-si 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30748,,JJ,Cha,"Futuristic Animal Resource & Research Center, Korea Research Institute of Bioscience and Biotechnology, Cheongju-si 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30749,,SJ,Baek,"Futuristic Animal Resource & Research Center, Korea Research Institute of Bioscience and Biotechnology, Cheongju-si 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30750,,KS,Lim,"Futuristic Animal Resource & Research Center, Korea Research Institute of Bioscience and Biotechnology, Cheongju-si 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30751,,WS,Choi,"National Primate Research Center, Korea Research Institute of Bioscience and Biotechnology, Cheongju-si 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30752,,HY,Lee,"Futuristic Animal Resource & Research Center, Korea Research Institute of Bioscience and Biotechnology, Cheongju-si 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30753,,HC,Son,"Futuristic Animal Resource & Research Center, Korea Research Institute of Bioscience and Biotechnology, Cheongju-si 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30754,,SH,Park,"National Primate Research Center, Korea Research Institute of Bioscience and Biotechnology, Cheongju-si 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30755,,KJ,Jeong,"National Primate Research Center, Korea Research Institute of Bioscience and Biotechnology, Cheongju-si 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30756,,P,Kang,"Futuristic Animal Resource & Research Center, Korea Research Institute of Bioscience and Biotechnology, Cheongju-si 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30757,,SH,Baek,"National Primate Research Center, Korea Research Institute of Bioscience and Biotechnology, Cheongju-si 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30758,,BS,Koo,"National Primate Research Center, Korea Research Institute of Bioscience and Biotechnology, Cheongju-si 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30759,,HN,Kim,"National Primate Research Center, Korea Research Institute of Bioscience and Biotechnology, Cheongju-si 28116, Korea.",Korea,Korea Research Institute of Bioscience and Biotechnology
30760,,YB,Jin,"Department of Laboratory Animal Medicine, College of Veterinary Medicine, Gyeongsang National University, 501 Jinjudaero, Jinju 52828, Korea.",Korea,Gyeongsang National University
30761,,YH,Park,"Department of Functional Genomics, KRIBB School of Bioscience, Korea University of Science and Technology (UST), Daejeon 34113, Korea.",Korea,Korea University of Science and Technology (UST)
30762,,YK,Choo,"Department of Biological Science, College of Natural Sciences, Wonkwang University, 460, Iksan-daero, Iksan-si 54538, Korea.",Korea,Wonkwang University
30763,,SU,Kim,"Department of Functional Genomics, KRIBB School of Bioscience, Korea University of Science and Technology (UST), Daejeon 34113, Korea.",Korea,Korea University of Science and Technology (UST)
30764,,SB,Jeon,"Department of Animal Science, College of Natural Resources & Life Science, Pusan National University, Miryang, 50463, Republic of Korea.",Republic of Korea,Pusan National University
30765,,PS,Jeong,"Futuristic Animal Resource & Research Center (FARRC), Korea Research Institute of Bioscience and Biotechnology (KRIBB), Cheongju, 28116, Republic of Korea.",Republic of Korea,Korea Research Institute of Bioscience and Biotechnology (KRIBB)
30766,,MJ,Kim,"Department of Animal Science, College of Natural Resources & Life Science, Pusan National University, Miryang, 50463, Republic of Korea.",Republic of Korea,Pusan National University
30767,,HG,Kang,"Department of Animal Science and Biotechnology, College of Agriculture and Life Science, Chungnam National University, Daejeon, 34134, Republic of Korea.",Republic of Korea,Chungnam National University
30768,,BS,Song,"Futuristic Animal Resource & Research Center (FARRC), Korea Research Institute of Bioscience and Biotechnology (KRIBB), Cheongju, 28116, Republic of Korea.",Republic of Korea,Korea Research Institute of Bioscience and Biotechnology (KRIBB)
30769,,SU,Kim,"Department of Functional Genomics, University of Science and Technology, Daejeon, 34113, Republic of Korea.",Republic of Korea,University of Science and Technology
30770,,SK,Cho,"Department of Animal Science, Life and Industry Convergence Research Institute (RICRI), College of Natural Resources & Life Science, Pusan National University, Miryang, 50463, Republic of Korea.",Republic of Korea,Pusan National University
30771,,BW,Sim,"Futuristic Animal Resource & Research Center (FARRC), Korea Research Institute of Bioscience and Biotechnology (KRIBB), Cheongju, 28116, Republic of Korea. embryont@kribb.re.kr.",Republic of Korea,Korea Research Institute of Bioscience and Biotechnology (KRIBB)
30772,,C,Lin,"Clinic of Gastroenterology, Hepatology and Infectious Diseases, Medical Faculty, Heinrich Heine University Düsseldorf, 40225 Düsseldorf, Germany.",Germany,Heinrich Heine University Düsseldorf
30773,,EO,Kuffour,"Clinic of Gastroenterology, Hepatology and Infectious Diseases, Medical Faculty, Heinrich Heine University Düsseldorf, 40225 Düsseldorf, Germany.",Germany,Heinrich Heine University Düsseldorf
30774,,T,Li,"Clinic of Gastroenterology, Hepatology and Infectious Diseases, Medical Faculty, Heinrich Heine University Düsseldorf, 40225 Düsseldorf, Germany.",Germany,Heinrich Heine University Düsseldorf
30775,,CGW,Gertzen,"Institute for Pharmaceutical and Medicinal Chemistry, Heinrich Heine University Düsseldorf, 40225 Düsseldorf, Germany.",Germany,Heinrich Heine University Düsseldorf
30776,,J,Kaiser,"Institute for Pharmaceutical and Medicinal Chemistry, Heinrich Heine University Düsseldorf, 40225 Düsseldorf, Germany.",Germany,Heinrich Heine University Düsseldorf
30777,,T,Luedde,"Clinic of Gastroenterology, Hepatology and Infectious Diseases, Medical Faculty, Heinrich Heine University Düsseldorf, 40225 Düsseldorf, Germany.",Germany,Heinrich Heine University Düsseldorf
30778,,R,König,"Host-Pathogen Interactions, Paul-Ehrlich-Institut, 63225 Langen, Germany.",Germany,Paul-Ehrlich-Institut
30779,,H,Gohlke,"Institute of Bio- and Geosciences (IBG-4: Bioinformatics), Forschungszentrum Jülich GmbH, 52425 Jülich, Germany.",Germany,Institute of Bio- and Geosciences (IBG-4: Bioinformatics)
30780,,C,Münk,"Clinic of Gastroenterology, Hepatology and Infectious Diseases, Medical Faculty, Heinrich Heine University Düsseldorf, 40225 Düsseldorf, Germany.",Germany,Heinrich Heine University Düsseldorf
30781,,IM,Mboni-Johnston,"Institute of Toxicology, Medical Faculty and University Hospital, University of Düsseldorf, 40225 Düsseldorf, Germany.",Germany,Medical Faculty and University Hospital
30782,,NMZ,Kouidrat,"Institute of Toxicology, Medical Faculty and University Hospital, University of Düsseldorf, 40225 Düsseldorf, Germany.",Germany,Medical Faculty and University Hospital
30783,,C,Hirsch,"Institute of Toxicology, Medical Faculty and University Hospital, University of Düsseldorf, 40225 Düsseldorf, Germany.",Germany,Medical Faculty and University Hospital
30784,,AG,Weber,"Institute of Toxicology, Medical Faculty and University Hospital, University of Düsseldorf, 40225 Düsseldorf, Germany.",Germany,Medical Faculty and University Hospital
30785,,A,Meißner,"Institute of Toxicology, Medical Faculty and University Hospital, University of Düsseldorf, 40225 Düsseldorf, Germany.",Germany,Medical Faculty and University Hospital
30786,,J,Adjaye,"Zayed Centre for Research into Rare Diseases in Children (ZCR), EGA Institute for Women's Health, University College London (UCL), 20 Guilford Street, London WC1N 1DZ, UK.",UK,University College London (UCL)
30787,,N,Schupp,"Institute of Toxicology, Medical Faculty and University Hospital, University of Düsseldorf, 40225 Düsseldorf, Germany.",Germany,Medical Faculty and University Hospital
30788,,E,Buoso,"Dipartimento di Scienze del Farmaco, Università Degli Studi di Pavia, Viale Taramelli 12/14, 27100, Pavia, Italy.",Italy,Università Degli Studi di Pavia
30789,,M,Masi,"Scuola Universitaria Superiore IUSS, Pavia, Italy.",Italy,Scuola Universitaria Superiore IUSS
30790,,V,Galbiati,"Laboratory of Toxicology, Dipartimento di Scienze Politiche ed Ambientali, Università Degli Studi di Milano, Via Balzaretti 9, 20133, Milano, Italy.",Italy,Università Degli Studi di Milano
30791,,A,Maddalon,"Laboratory of Toxicology, Dipartimento di Scienze Farmacologiche e Biomolecolari, Università Degli Studi di Milano, Via Balzaretti 9, 20133, Milano, Italy.",Italy,Università Degli Studi di Milano
30792,,M,Iulini,"Laboratory of Toxicology, Dipartimento di Scienze Politiche ed Ambientali, Università Degli Studi di Milano, Via Balzaretti 9, 20133, Milano, Italy.",Italy,Università Degli Studi di Milano
30793,,M,Kenda,"Faculty of Pharmacy, University of Ljubljana, Aškerčeva cesta 7, 1000, Ljubljana, Slovenia.",Slovenia,University of Ljubljana
30794,,M,Sollner Dolenc,"Faculty of Pharmacy, University of Ljubljana, Aškerčeva cesta 7, 1000, Ljubljana, Slovenia.",Slovenia,University of Ljubljana
30795,,M,Marinovich,"Laboratory of Toxicology, Dipartimento di Scienze Farmacologiche e Biomolecolari, Università Degli Studi di Milano, Via Balzaretti 9, 20133, Milano, Italy.",Italy,Università Degli Studi di Milano
30796,,M,Racchi,"Dipartimento di Scienze del Farmaco, Università Degli Studi di Pavia, Viale Taramelli 12/14, 27100, Pavia, Italy.",Italy,Università Degli Studi di Pavia
30797,,E,Corsini,"Laboratory of Toxicology, Dipartimento di Scienze Politiche ed Ambientali, Università Degli Studi di Milano, Via Balzaretti 9, 20133, Milano, Italy. emanuela.corsini@unimi.it.",Italy,Università Degli Studi di Milano
30798,,D,Aschmann,"Leiden Institute of Chemistry, Leiden University, Einsteinweg 55, 2333CC Leiden, The Netherlands.",The Netherlands,Leiden University
30799,,RA,Knol,"Leiden Institute of Chemistry, Leiden University, Einsteinweg 55, 2333CC Leiden, The Netherlands.",The Netherlands,Leiden University
30800,,A,Kros,"Leiden Institute of Chemistry, Leiden University, Einsteinweg 55, 2333CC Leiden, The Netherlands.",The Netherlands,Leiden University
30801,,H,Cao,"School of Medicine, Medical Sciences and Nutrition, University of Aberdeen, Aberdeen, UK.",UK,University of Aberdeen
30802,,A,Antonopoulos,"Department of Life Sciences, Imperial College London, London, UK.",UK,Imperial College London
30803,,S,Henderson,"Scottish National Blood Transfusion Service, Aberdeen, UK.",UK,Unparsed
30804,,H,Wassall,"School of Medicine, Medical Sciences and Nutrition, University of Aberdeen, Aberdeen, UK.",UK,University of Aberdeen
30805,,J,Brewin,"Department of Haematology, King's College Hospital, London, UK.",UK,King's College Hospital
30806,,A,Masson,"Department of Haematology, Aberdeen Royal Infirmary, Aberdeen, UK.",UK,Unparsed
30807,,J,Shepherd,"School of Medicine, Medical Sciences and Nutrition, University of Aberdeen, Aberdeen, UK.",UK,University of Aberdeen
30808,,G,Konieczny,"School of Medicine, Medical Sciences and Nutrition, University of Aberdeen, Aberdeen, UK.",UK,University of Aberdeen
30809,,B,Patel,"Department of Life Sciences, Imperial College London, London, UK.",UK,Imperial College London
30810,,ML,Williams,"School of Medicine, Medical Sciences and Nutrition, University of Aberdeen, Aberdeen, UK.",UK,University of Aberdeen
30811,,A,Davie,"School of Medicine, Medical Sciences and Nutrition, University of Aberdeen, Aberdeen, UK.",UK,University of Aberdeen
30812,,MA,Forrester,"School of Medicine, Medical Sciences and Nutrition, University of Aberdeen, Aberdeen, UK.",UK,University of Aberdeen
30813,,L,Hall,"School of Medicine, Medical Sciences and Nutrition, University of Aberdeen, Aberdeen, UK.",UK,University of Aberdeen
30814,,B,Minter,"School of Medicine, Medical Sciences and Nutrition, University of Aberdeen, Aberdeen, UK.",UK,University of Aberdeen
30815,,D,Tampakis,"Centre for Biological Engineering, School of Mechanical, Electrical and Manufacturing Engineering, Loughborough University and Division of Cancer Studies, King's College London, London, UK.",UK,Loughborough University and Division of Cancer Studies
30816,,M,Moss,"Scottish National Blood Transfusion Service, Aberdeen, UK.",UK,Unparsed
30817,,C,Lennon,"School of Medicine, Medical Sciences and Nutrition, University of Aberdeen, Aberdeen, UK.",UK,University of Aberdeen
30818,,W,Pickford,"School of Medicine, Medical Sciences and Nutrition, University of Aberdeen, Aberdeen, UK.",UK,University of Aberdeen
30819,,L,Erwig,"School of Medicine, Medical Sciences and Nutrition, University of Aberdeen, Aberdeen, UK.",UK,University of Aberdeen
30820,,B,Robertson,"Department of Life Sciences, Imperial College London, London, UK.",UK,Imperial College London
30821,,A,Dell,"Department of Haematology, King's College Hospital, London, UK.",UK,King's College Hospital
30822,,GD,Brown,"Medical Medical Research Council Centre for Medical Mycology at the University of Exeter, Exeter, UK.",UK,Medical Medical Research Council Centre for Medical Mycology at the University of Exeter
30823,,HM,Wilson,"School of Medicine, Medical Sciences and Nutrition, University of Aberdeen, Aberdeen, UK.",UK,University of Aberdeen
30824,,DC,Rees,"Department of Haematology, King's College Hospital, London, UK.",UK,King's College Hospital
30825,,SM,Haslam,"Department of Life Sciences, Imperial College London, London, UK.",UK,Imperial College London
30826,,J,Alexandra Rowe,"Centre for Immunity, Infection and Evolution, Institute of Immunology and Infection Research, University of Edinburgh, Edinburgh, UK. Alex.Rowe@ed.ac.uk.",UK,University of Edinburgh
30827,,RN,Barker,"School of Medicine, Medical Sciences and Nutrition, University of Aberdeen, Aberdeen, UK.",UK,University of Aberdeen
30828,,MA,Vickers,"Department of Haematology, Aberdeen Royal Infirmary, Aberdeen, UK. m.a.vickers@abdn.ac.uk.",UK,Unparsed
30829,,C,Riccardi,"Department of Chemical Sciences, University of Naples Federico II, Via Cintia 21, I-80126 Naples, Italy.",Italy,University of Naples Federico II
30830,,F,Napolitano,"Department of Advanced Medical and Surgical Sciences, 2nd Division of Neurology, Center for Rare Diseases and InterUniversity Center for Research in Neurosciences, University of Campania Luigi Vanvitelli, Via Sergio Pansini, 5, I-80131 Naples, Italy.",Italy,Center for Rare Diseases and InterUniversity Center for Research in Neurosciences
30831,,D,Montesarchio,"Department of Chemical Sciences, University of Naples Federico II, Via Cintia 21, I-80126 Naples, Italy.",Italy,University of Naples Federico II
30832,,S,Sampaolo,"Department of Advanced Medical and Surgical Sciences, 2nd Division of Neurology, Center for Rare Diseases and InterUniversity Center for Research in Neurosciences, University of Campania Luigi Vanvitelli, Via Sergio Pansini, 5, I-80131 Naples, Italy.",Italy,Center for Rare Diseases and InterUniversity Center for Research in Neurosciences
30833,,MAB,Melone,"Sbarro Institute for Cancer Research and Molecular Medicine, Center for Biotechnology, Temple University, Philadelphia, PA 19122-6078, USA.",USA,Temple University
30834,,E,Joffré,"Department of Microbiology, Tumor and Cell Biology, Karolinska Institute, Stockholm, Sweden.",Sweden,Karolinska Institute
30835,,X,Xiao,"CAS Key Laboratory of Pathogenic Microbiology & Immunology, Institute of Microbiology, Chinese Academy of Sciences, Beijing, People's Republic of China.",,Institute of Microbiology
30836,,MSP,Correia,"Department of Chemistry - BMC, Science for Life Laboratory, Uppsala University, Uppsala, Sweden.",Sweden,Uppsala University
30837,,I,Nookaew,"Department of Biomedical Informatics, College of Medicine, University of Arkansas for Medical Sciencesgrid.241054.6, Little Rock, Arkansas, USA.",USA,University of Arkansas for Medical Sciencesgrid.241054.6
30838,,S,Sasse,"Department of Chemistry - BMC, Science for Life Laboratory, Uppsala University, Uppsala, Sweden.",Sweden,Uppsala University
30839,,D,Globisch,"Department of Chemistry - BMC, Science for Life Laboratory, Uppsala University, Uppsala, Sweden.",Sweden,Uppsala University
30840,,B,Zhu,"CAS Key Laboratory of Pathogenic Microbiology & Immunology, Institute of Microbiology, Chinese Academy of Sciences, Beijing, People's Republic of China.",,Institute of Microbiology
