Unnamed: 0,firstName,initials,lastName,affiliation,country,institute
30813,,RL,Jacobsen,"Department of Clinical Immunology, Copenhagen University Hospital-Rigshospitalet, Copenhagen, Denmark.",Denmark,Copenhagen University Hospital-Rigshospitalet
30814,,MT,Garcia-Barrio,"Department of Internal Medicine, Division of Cardiology, University of Michigan, Ann Arbor, MI, USA.",USA,University of Michigan
30815,,J,Zhang,"Department of Internal Medicine, Division of Cardiology, University of Michigan, Ann Arbor, MI, USA.",USA,University of Michigan
30816,,LM,Rasmussen,"Department of Clinical Biochemistry, Odense University Hospital, Elite Research Centre of Individualized Medicine in Arterial Disease (CIMA), Odense, Denmark.",Denmark,Odense University Hospital
30817,,R,Lee,"Nuffield Department of Surgical Sciences, University of Oxford, Oxford, UK.",UK,University of Oxford
30818,,A,Handa,"Nuffield Department of Surgical Sciences, University of Oxford, Oxford, UK.",UK,University of Oxford
30819,,A,Wanhainen,"Department of Surgical and Perioperative Sciences, Surgery, Umeå University, Umeå, Sweden.",Sweden,Umeå University
30820,,K,Mani,"Department of Surgical Sciences, Vascular Surgery, Uppsala University, Uppsala, Sweden.",Sweden,Uppsala University
30821,,JS,Lindholt,"Department of Cardiothoracic and Vascular Surgery, Odense University Hospital, Elite Research Centre of Individualized Medicine in Arterial Disease (CIMA), Odense, Denmark.",Denmark,Odense University Hospital
30822,,LM,Obel,"Department of Cardiothoracic and Vascular Surgery, Odense University Hospital, Elite Research Centre of Individualized Medicine in Arterial Disease (CIMA), Odense, Denmark.",Denmark,Odense University Hospital
30823,,E,Strauss,"Department of General and Vascular Surgery, Poznan University of Medical Sciences, Poznan, Poland.",Poland,Poznan University of Medical Sciences
30824,,G,Oszkinis,"Department of Vascular and General Surgery, Institute of Medical Sciences, University of Opole, Opole, Poland.",Poland,University of Opole
30825,,CP,Nelson,"Department of Cardiovascular Sciences and NIHR Leicester Biomedical Research Centre, University of Leicester, Leicester, UK.",UK,University of Leicester
30826,,KL,Saxby,"Department of Cardiovascular Sciences and NIHR Leicester Biomedical Research Centre, University of Leicester, Leicester, UK.",UK,University of Leicester
30827,,JA,van Herwaarden,"Department of Vascular Surgery, University Medical Center Utrecht, Utrecht University, Utrecht, The Netherlands.",The Netherlands,University Medical Center Utrecht
30828,,SW,van der Laan,"Central Diagnostics Laboratory, Division Laboratories, Pharmacy, and Biomedical genetics, University Medical Center Utrecht, Utrecht University, Utrecht, The Netherlands.",The Netherlands,University Medical Center Utrecht
30829,,J,van Setten,"Department of Cardiology, Division Heart and Lungs, University Medical Center Utrecht, Utrecht University, Utrecht, The Netherlands.",The Netherlands,University Medical Center Utrecht
30830,,M,Camacho,"Unit of Genomics of Complex Diseases, Sant Pau Biomedical Research Institute (IIB Sant Pau), Barcelona, Spain.",Spain,Sant Pau Biomedical Research Institute (IIB Sant Pau)
30831,,FM,Davis,"Department of Microbiology and Immunology, University of Michigan, Ann Arbor, MI, USA.",USA,University of Michigan
30832,,R,Wasikowski,"Department of Dermatology, University of Michigan Medical School, Ann Arbor, MI, USA.",USA,University of Michigan Medical School
30833,,LC,Tsoi,"Department of Dermatology, University of Michigan Medical School, Ann Arbor, MI, USA.",USA,University of Michigan Medical School
30834,,JE,Gudjonsson,"Department of Dermatology, University of Michigan Medical School, Ann Arbor, MI, USA.",USA,University of Michigan Medical School
30835,,JL,Eliason,"Department of Surgery, Section of Vascular Surgery, University of Michigan, Ann Arbor, MI, USA.",USA,University of Michigan
30836,,DM,Coleman,"Department of Surgery, Section of Vascular Surgery, University of Michigan, Ann Arbor, MI, USA.",USA,University of Michigan
30837,,PK,Henke,"Department of Surgery, Section of Vascular Surgery, University of Michigan, Ann Arbor, MI, USA.",USA,University of Michigan
30838,,SK,Ganesh,"Department of Human Genetics, University of Michigan, Ann Arbor, MI, USA.",USA,University of Michigan
30839,,YE,Chen,"Department of Internal Medicine, Division of Cardiology, University of Michigan, Ann Arbor, MI, USA.",USA,University of Michigan
30840,,W,Guan,"Division of Biostatistics, School of Public Health, University of Minnesota, Minneapolis, MN, USA.",USA,University of Minnesota
30841,,JS,Pankow,"Division of Epidemiology and Community Health, School of Public Health, University of Minnesota, Minneapolis, MN, USA.",USA,University of Minnesota
30842,,N,Pankratz,"Department of Laboratory Medicine and Pathology, School of Medicine, University of Minnesota, Minneapolis, MN, USA.",USA,University of Minnesota
30843,,OB,Pedersen,"Department of Clinical Medicine, Faculty of Health and Medical Sciences, University of Copenhagen, Copenhagen, Denmark.",Denmark,University of Copenhagen
30844,,C,Erikstrup,"Department of Clinical Immunology, Aarhus University Hospital, Aarhus, Denmark.",Denmark,Aarhus University Hospital
30845,,W,Tang,"Division of Epidemiology and Community Health, School of Public Health, University of Minnesota, Minneapolis, MN, USA.",USA,University of Minnesota
30846,,K,Hveem,"Department of Medicine, Levanger Hospital, Nord-Trøndelag Hospital Trust, Levanger, Norway.",Norway,Unparsed
30847,,D,Gudbjartsson,"School of Engineering and Natural Sciences, University of Iceland, Reykjavik, Iceland.",Iceland,University of Iceland
30848,,S,Gretarsdottir,"deCODE genetics/Amgen Inc., Reykjavik, Iceland.",Iceland,Unparsed
30849,,U,Thorsteinsdottir,"Faculty of Medicine, University of Iceland, Reykjavik, Iceland.",Iceland,University of Iceland
30850,,H,Holm,"deCODE genetics/Amgen Inc., Reykjavik, Iceland.",Iceland,Unparsed
30851,,K,Stefansson,"Faculty of Medicine, University of Iceland, Reykjavik, Iceland.",Iceland,University of Iceland
30852,,MA,Ferreira,"Regeneron Genetics Center, LLC, Tarrytown, NY, USA.",USA,Unparsed
30853,,A,Baras,"Regeneron Genetics Center, LLC, Tarrytown, NY, USA.",USA,Unparsed
30854,,IJ,Kullo,"Department of Cardiovascular Medicine and the Gonda Vascular Center, Mayo Clinic Rochester, Rochester, MN, USA.",USA,Unparsed
30855,,MD,Ritchie,"Department of Genetics, University of Pennsylvania, Perelman School of Medicine, Philadelphia, PA, USA.",USA,University of Pennsylvania
30856,,AH,Christensen,"Department of Cardiology, Herlev-Gentofte Hospital, Copenhagen University Hospital, Copenhagen, Denmark.",Denmark,Copenhagen University Hospital
30857,,KK,Iversen,"Department of Cardiology, Herlev-Gentofte Hospital, Copenhagen University Hospital, Copenhagen, Denmark.",Denmark,Copenhagen University Hospital
30858,,N,Eldrup,"Department of Vascular Surgery, Copenhagen University Hospital-Rigshospitalet, Copenhagen, Denmark.",Denmark,Copenhagen University Hospital-Rigshospitalet
30859,,H,Sillesen,"Department of Clinical Medicine, Faculty of Health and Medical Sciences, University of Copenhagen, Copenhagen, Denmark.",Denmark,University of Copenhagen
30860,,SR,Ostrowski,"Department of Clinical Medicine, Faculty of Health and Medical Sciences, University of Copenhagen, Copenhagen, Denmark.",Denmark,University of Copenhagen
30861,,H,Bundgaard,"Department of Cardiology, Copenhagen University Hospital-Rigshospitalet, Copenhagen, Denmark.",Denmark,Copenhagen University Hospital-Rigshospitalet
30862,,H,Ullum,"Statens Serum Institut, Copenhagen, Denmark.",Denmark,Statens Serum Institut
30863,,S,Burgess,"Cardiovascular Epidemiology Unit, Department of Public Health and Primary Care, University of Cambridge, Cambridge, UK.",UK,University of Cambridge
30864,,D,Gill,"Chief Scientific Advisor Office, Research and Early Development, Novo Nordisk, Copenhagen, Denmark.",Denmark,Unparsed
30865,,K,Gallagher,"Department of Microbiology and Immunology, University of Michigan, Ann Arbor, MI, USA.",USA,University of Michigan
30866,,M,Sabater-Lleal,"Cardiovascular Medicine Unit, Department of Medicine, Karolinska Institutet, Center for Molecular Medicine, Stockholm, Sweden.",Sweden,Karolinska Institutet
30867,,I,Surakka,"Department of Internal Medicine, Division of Cardiology, University of Michigan, Ann Arbor, MI, USA.",USA,University of Michigan
30868,,GT,Jones,"Department of Surgical Sciences, Dunedin School of Medicine, University of Otago, Dunedin, New Zealand.",New Zealand,University of Otago
30869,,MJ,Bown,"Department of Cardiovascular Sciences and NIHR Leicester Biomedical Research Centre, University of Leicester, Leicester, UK.",UK,University of Leicester
30870,,PS,Tsao,"Stanford Cardiovascular Institute, Stanford University School of Medicine, Stanford, CA, USA.",USA,Stanford University School of Medicine
30871,,CJ,Willer,"Department of Human Genetics, University of Michigan, Ann Arbor, MI, USA. cristen@umich.edu.",USA,University of Michigan
30872,,SM,Damrauer,"Department of Genetics, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, PA, USA. damrauer@upenn.edu.",USA,Perelman School of Medicine at the University of Pennsylvania
30873,,L,Sun,"State Key Laboratory of Cell Biology, Chinese Academy of Sciences Center for Excellence in Molecular Cell Science, Shanghai Institute of Biochemistry and Cell Biology, Chinese Academy of Sciences, University of Chinese Academy of Sciences, Shanghai 200031, China.",China,University of Chinese Academy of Sciences
30874,,L,Hui,"School of Life Science and Technology, ShanghaiTech University, Shanghai 201210, China.",China,ShanghaiTech University
30875,,MQ,Carter,"Produce Safety and Microbiology Research Unit, U.S. Department of Agriculture, Western Regional Research Center, 800 Buchanan Street, Albany, CA 94710, USA.",USA,Unparsed
30876,,B,Quiñones,"Produce Safety and Microbiology Research Unit, U.S. Department of Agriculture, Western Regional Research Center, 800 Buchanan Street, Albany, CA 94710, USA.",USA,Unparsed
30877,,X,He,"Foodborne Toxin Detection and Prevention Research Unit, U.S. Department of Agriculture, Western Regional Research Center, Albany, CA 94710, USA.",USA,Unparsed
30878,,A,Pham,"Produce Safety and Microbiology Research Unit, U.S. Department of Agriculture, Western Regional Research Center, 800 Buchanan Street, Albany, CA 94710, USA.",USA,Unparsed
30879,,D,Carychao,"Produce Safety and Microbiology Research Unit, U.S. Department of Agriculture, Western Regional Research Center, 800 Buchanan Street, Albany, CA 94710, USA.",USA,Unparsed
30880,,MB,Cooley,"Produce Safety and Microbiology Research Unit, U.S. Department of Agriculture, Western Regional Research Center, 800 Buchanan Street, Albany, CA 94710, USA.",USA,Unparsed
30881,,CC,Lo,"Biosecurity and Public Health Group, U.S. Department of Energy, Los Alamos National Laboratory, Santa Fe, NM 87545, USA.",USA,Los Alamos National Laboratory
30882,,PSG,Chain,"Biosecurity and Public Health Group, U.S. Department of Energy, Los Alamos National Laboratory, Santa Fe, NM 87545, USA.",USA,Los Alamos National Laboratory
30883,,RL,Lindsey,"Enteric Diseases Laboratory Branch, Centers for Disease Control and Prevention, Atlanta, GA 30329, USA.",USA,Enteric Diseases Laboratory Branch
30884,,JL,Bono,"Meat Safety and Quality Research Unit, U.S. Department of Agriculture, U.S. Meat Animal Research Center, Clay Center, NE 68933, USA.",USA,Unparsed
30885,,S,Masloh,"Institute of Pharmaceutical Sciences of Western Switzerland, University of Geneva, 1 Rue Michel Servet, 1201 Geneva, Switzerland.",Switzerland,University of Geneva
30886,,A,Chevrel,"Affilogic, 24 Rue de la Rainière, 44300 Nantes, France.",France,Unparsed
30887,,M,Culot,"Blood Brain Barrier Laboratory, Faculty of Science Jean Perrin, Artois University, UR 2465, Rue Jean Souvraz, 62300 Lens, France.",France,Artois University
30888,,A,Perrocheau,"Affilogic, 24 Rue de la Rainière, 44300 Nantes, France.",France,Unparsed
30889,,YN,Kalia,"Institute of Pharmaceutical Sciences of Western Switzerland, University of Geneva, 1 Rue Michel Servet, 1201 Geneva, Switzerland.",Switzerland,University of Geneva
30890,,S,Frehel,"Affilogic, 24 Rue de la Rainière, 44300 Nantes, France.",France,Unparsed
30891,,R,Gaussin,"Affilogic, 24 Rue de la Rainière, 44300 Nantes, France.",France,Unparsed
30892,,F,Gosselet,"Blood Brain Barrier Laboratory, Faculty of Science Jean Perrin, Artois University, UR 2465, Rue Jean Souvraz, 62300 Lens, France.",France,Artois University
30893,,S,Huet,"Affilogic, 24 Rue de la Rainière, 44300 Nantes, France.",France,Unparsed
30894,,M,Zeisser Labouebe,"Institute of Pharmaceutical Sciences of Western Switzerland, University of Geneva, 1 Rue Michel Servet, 1201 Geneva, Switzerland.",Switzerland,University of Geneva
30895,,L,Scapozza,"Institute of Pharmaceutical Sciences of Western Switzerland, University of Geneva, 1 Rue Michel Servet, 1201 Geneva, Switzerland.",Switzerland,University of Geneva
30896,,AGS,Daniel,"Department of Veterinary Clinic and Surgery, Veterinary School, Universidade Federal de Minas Gerais, Belo Horizonte 130161-970, Brazil.",Brazil,Universidade Federal de Minas Gerais
30897,,CER,Pereira,"Department of Veterinary Clinic and Surgery, Veterinary School, Universidade Federal de Minas Gerais, Belo Horizonte 130161-970, Brazil.",Brazil,Universidade Federal de Minas Gerais
30898,,F,Dorella,"Department of Veterinary Clinic and Surgery, Veterinary School, Universidade Federal de Minas Gerais, Belo Horizonte 130161-970, Brazil.",Brazil,Universidade Federal de Minas Gerais
30899,,FL,Pereira,"Department of Preventive Veterinary Medicine, Veterinary School, Universidade Federal de Minas Gerais, Belo Horizonte 130161-970, Brazil.",Brazil,Universidade Federal de Minas Gerais
30900,,RP,Laub,"Department of Veterinary Clinic and Surgery, Veterinary School, Universidade Federal de Minas Gerais, Belo Horizonte 130161-970, Brazil.",Brazil,Universidade Federal de Minas Gerais
30901,,MR,Andrade,"Department of Veterinary Clinic and Surgery, Veterinary School, Universidade Federal de Minas Gerais, Belo Horizonte 130161-970, Brazil.",Brazil,Universidade Federal de Minas Gerais
30902,,JA,Barrera-Zarate,"Department of Veterinary Clinic and Surgery, Veterinary School, Universidade Federal de Minas Gerais, Belo Horizonte 130161-970, Brazil.",Brazil,Universidade Federal de Minas Gerais
30903,,MP,Gabardo,"Department of Veterinary Clinic and Surgery, Veterinary School, Universidade Federal de Minas Gerais, Belo Horizonte 130161-970, Brazil.",Brazil,Universidade Federal de Minas Gerais
30904,,LVA,Otoni,"Department of Veterinary Clinic and Surgery, Veterinary School, Universidade Federal de Minas Gerais, Belo Horizonte 130161-970, Brazil.",Brazil,Universidade Federal de Minas Gerais
30905,,NR,Macedo,"College of Veterinary Medicine, Iowa State University, Ames, IA 50011, USA.",USA,Iowa State University
30906,,PA,Correia,"Department of Veterinary Clinic and Surgery, Veterinary School, Universidade Federal de Minas Gerais, Belo Horizonte 130161-970, Brazil.",Brazil,Universidade Federal de Minas Gerais
30907,,CM,Costa,"Department of Veterinary Clinic and Surgery, Veterinary School, Universidade Federal de Minas Gerais, Belo Horizonte 130161-970, Brazil.",Brazil,Universidade Federal de Minas Gerais
30908,,AO,Vasconcellos,"Department of Veterinary Clinic and Surgery, Veterinary School, Universidade Federal de Minas Gerais, Belo Horizonte 130161-970, Brazil.",Brazil,Universidade Federal de Minas Gerais
30909,,MM,Wagatsuma,"Department of Veterinary Clinic and Surgery, Veterinary School, Universidade Federal de Minas Gerais, Belo Horizonte 130161-970, Brazil.",Brazil,Universidade Federal de Minas Gerais
30910,,TP,Marostica,"Department of Veterinary Clinic and Surgery, Veterinary School, Universidade Federal de Minas Gerais, Belo Horizonte 130161-970, Brazil.",Brazil,Universidade Federal de Minas Gerais
30911,,HCP,Figueiredo,"Department of Preventive Veterinary Medicine, Veterinary School, Universidade Federal de Minas Gerais, Belo Horizonte 130161-970, Brazil.",Brazil,Universidade Federal de Minas Gerais
30912,,RMC,Guedes,"Department of Veterinary Clinic and Surgery, Veterinary School, Universidade Federal de Minas Gerais, Belo Horizonte 130161-970, Brazil.",Brazil,Universidade Federal de Minas Gerais
30913,,GL,Seim,"Department of Nutritional Sciences, University of Wisconsin-Madison, Madison, WI, USA.",USA,University of Wisconsin-Madison
30914,,SV,John,"Cellular and Molecular Biology Graduate Program, University of Wisconsin-Madison, Madison, WI, USA.",USA,University of Wisconsin-Madison
30915,,NL,Arp,"Cellular and Molecular Biology Graduate Program, University of Wisconsin-Madison, Madison, WI, USA.",USA,University of Wisconsin-Madison
30916,,Z,Fang,"Department of Cell Biology and Physiology, Washington University School of Medicine, St. Louis, MO, USA.",USA,Washington University School of Medicine
30917,,DJ,Pagliarini,"Department of Genetics, Washington University School of Medicine, St. Louis, MO, USA.",USA,Washington University School of Medicine
30918,,J,Fan,"Cellular and Molecular Biology Graduate Program, University of Wisconsin-Madison, Madison, WI, USA. jfan@morgridge.org.",USA,University of Wisconsin-Madison
30919,,NL,Arp,"Morgridge Institute for Research, Madison, Wisconsin, USA; Cellular and Molecular Biology Graduate Program, University of Wisconsin-Madison, Madison, Wisconsin, USA; University of Wisconsin Medical Scientist Training Program, University of Wisconsin School of Medicine and Public Health, Madison, Wisconsin, USA.",USA,University of Wisconsin-Madison
30920,,GL,Seim,"Morgridge Institute for Research, Madison, Wisconsin, USA; Department of Nutritional Sciences, University of Wisconsin-Madison, Madison, Wisconsin, USA.",USA,University of Wisconsin-Madison
30921,,JA,Votava,"Morgridge Institute for Research, Madison, Wisconsin, USA.",USA,Morgridge Institute for Research
30922,,J,Josephson,"Morgridge Institute for Research, Madison, Wisconsin, USA.",USA,Morgridge Institute for Research
30923,,J,Fan,"Morgridge Institute for Research, Madison, Wisconsin, USA; Cellular and Molecular Biology Graduate Program, University of Wisconsin-Madison, Madison, Wisconsin, USA; University of Wisconsin Medical Scientist Training Program, University of Wisconsin School of Medicine and Public Health, Madison, Wisconsin, USA; Department of Nutritional Sciences, University of Wisconsin-Madison, Madison, Wisconsin, USA. Electronic address: jfan@morgridge.org.",USA,University of Wisconsin-Madison
30924,,N,Romero,"Department of Translational Physiology, Infectiology and Public Health, Faculty of Veterinary Medicine, Ghent Universitygrid.5342.0, Ghent, Belgium.",Belgium,Ghent Universitygrid.5342.0
30925,,SM,Wuerzberger-Davis,"McArdle Laboratory for Cancer Research, Department of Oncology, University of Wisconsin-Madison, Madison, Wisconsin, USA.",USA,University of Wisconsin-Madison
30926,,C,Van Waesberghe,"Department of Translational Physiology, Infectiology and Public Health, Faculty of Veterinary Medicine, Ghent Universitygrid.5342.0, Ghent, Belgium.",Belgium,Ghent Universitygrid.5342.0
30927,,RJ,Jansens,"Department of Pharmacology, Weill Medical College, Cornell Universitygrid.5386.8, New York, New York, USA.",USA,Cornell Universitygrid.5386.8
30928,,A,Tishchenko,"Department of Translational Physiology, Infectiology and Public Health, Faculty of Veterinary Medicine, Ghent Universitygrid.5342.0, Ghent, Belgium.",Belgium,Ghent Universitygrid.5342.0
30929,,R,Verhamme,"Department of Translational Physiology, Infectiology and Public Health, Faculty of Veterinary Medicine, Ghent Universitygrid.5342.0, Ghent, Belgium.",Belgium,Ghent Universitygrid.5342.0
30930,,S,Miyamoto,"McArdle Laboratory for Cancer Research, Department of Oncology, University of Wisconsin-Madison, Madison, Wisconsin, USA.",USA,University of Wisconsin-Madison
30931,,HW,Favoreel,"Department of Translational Physiology, Infectiology and Public Health, Faculty of Veterinary Medicine, Ghent Universitygrid.5342.0, Ghent, Belgium.",Belgium,Ghent Universitygrid.5342.0
30932,,M,Di Mattia,"Faculty of Bioscience and Technology for Food, Agriculture and Environment, University of Teramo, 64100 Teramo, Italy.",Italy,University of Teramo
30933,,A,Mauro,"Faculty of Bioscience and Technology for Food, Agriculture and Environment, University of Teramo, 64100 Teramo, Italy.",Italy,University of Teramo
30934,,S,Delle Monache,"StemTeCh Group, Via L. Polacchi 11, 66100 Chieti, Italy.",Italy,Unparsed
30935,,F,Pulcini,"Department of Biotechnological and Applied Clinical Sciences, University of L'Aquila, 67100 L'Aquila, Italy.",Italy,University of L'Aquila
30936,,V,Russo,"Faculty of Bioscience and Technology for Food, Agriculture and Environment, University of Teramo, 64100 Teramo, Italy.",Italy,University of Teramo
30937,,P,Berardinelli,"Faculty of Bioscience and Technology for Food, Agriculture and Environment, University of Teramo, 64100 Teramo, Italy.",Italy,University of Teramo
30938,,MR,Citeroni,"Faculty of Bioscience and Technology for Food, Agriculture and Environment, University of Teramo, 64100 Teramo, Italy.",Italy,University of Teramo
30939,,M,Turriani,"Faculty of Bioscience and Technology for Food, Agriculture and Environment, University of Teramo, 64100 Teramo, Italy.",Italy,University of Teramo
30940,,A,Peserico,"Faculty of Bioscience and Technology for Food, Agriculture and Environment, University of Teramo, 64100 Teramo, Italy.",Italy,University of Teramo
30941,,B,Barboni,"Faculty of Bioscience and Technology for Food, Agriculture and Environment, University of Teramo, 64100 Teramo, Italy.",Italy,University of Teramo
30942,,A,Peserico,"Department of Bioscience and Technology for Food, Agriculture and Environment, University of Teramo, 64100 Teramo, Italy.",Italy,University of Teramo
30943,,C,Di Berardino,"Department of Bioscience and Technology for Food, Agriculture and Environment, University of Teramo, 64100 Teramo, Italy.",Italy,University of Teramo
30944,,G,Capacchietti,"Department of Bioscience and Technology for Food, Agriculture and Environment, University of Teramo, 64100 Teramo, Italy.",Italy,University of Teramo
30945,,C,Camerano Spelta Rapini,"Department of Bioscience and Technology for Food, Agriculture and Environment, University of Teramo, 64100 Teramo, Italy.",Italy,University of Teramo
30946,,L,Liverani,"DGS S.p.A., 00142 Rome, Italy.",Italy,Unparsed
30947,,AR,Boccaccini,"Institute of Biomaterials, Department of Materials Science and Engineering, Friedrich-Alexander University of Erlangen-Nuremberg, 91054 Erlangen, Germany.",Germany,Friedrich-Alexander University of Erlangen-Nuremberg
30948,,V,Russo,"Department of Bioscience and Technology for Food, Agriculture and Environment, University of Teramo, 64100 Teramo, Italy.",Italy,University of Teramo
30949,,A,Mauro,"Department of Bioscience and Technology for Food, Agriculture and Environment, University of Teramo, 64100 Teramo, Italy.",Italy,University of Teramo
30950,,B,Barboni,"Department of Bioscience and Technology for Food, Agriculture and Environment, University of Teramo, 64100 Teramo, Italy.",Italy,University of Teramo
30951,,SMA,Augustino,"Key Laboratory of Animal Genetics, Breeding and Reproduction, Ministry of Agriculture & National Engineering Laboratory for Animal Breeding, College of Animal Science and Technology, China Agricultural University, Beijing, China.",China,China Agricultural University
30952,,Q,Xu,"Key Laboratory of Animal Genetics, Breeding and Reproduction, Ministry of Agriculture & National Engineering Laboratory for Animal Breeding, College of Animal Science and Technology, China Agricultural University, Beijing, China.",China,China Agricultural University
30953,,X,Liu,"Key Laboratory of Animal Genetics, Breeding and Reproduction, Ministry of Agriculture & National Engineering Laboratory for Animal Breeding, College of Animal Science and Technology, China Agricultural University, Beijing, China.",China,China Agricultural University
30954,,L,Liu,"Research Centre for Animal Genomic, Agricultural Genomic Institute at Shenzhen, Chinese Academy of Agricultural Sciences, Shenzhen, China.",China,Agricultural Genomic Institute at Shenzhen
30955,,Q,Zhang,"Key Laboratory of Animal Genetics, Breeding and Reproduction, Ministry of Agriculture & National Engineering Laboratory for Animal Breeding, College of Animal Science and Technology, China Agricultural University, Beijing, China.",China,China Agricultural University
30956,,Y,Yu,"Key Laboratory of Animal Genetics, Breeding and Reproduction, Ministry of Agriculture & National Engineering Laboratory for Animal Breeding, College of Animal Science and Technology, China Agricultural University, Beijing, China.",China,China Agricultural University
30957,,AF,Burlec,"Faculty of Pharmacy, ""Grigore T. Popa"" University of Medicine and Pharmacy Iasi, 700115 Iasi, Romania.",Romania,"""Grigore T. Popa"" University of Medicine and Pharmacy Iasi"
30958,,A,Corciova,"Faculty of Pharmacy, ""Grigore T. Popa"" University of Medicine and Pharmacy Iasi, 700115 Iasi, Romania.",Romania,"""Grigore T. Popa"" University of Medicine and Pharmacy Iasi"
30959,,M,Boev,"Research Centre in the Medical-Pharmaceutical Field, Faculty of Medicine and Pharmacy, ""Dunarea de Jos"" University of Galati, 800008 Galati, Romania.",Romania,"""Dunarea de Jos"" University of Galati"
30960,,D,Batir-Marin,"Research Centre in the Medical-Pharmaceutical Field, Faculty of Medicine and Pharmacy, ""Dunarea de Jos"" University of Galati, 800008 Galati, Romania.",Romania,"""Dunarea de Jos"" University of Galati"
30961,,C,Mircea,"Faculty of Pharmacy, ""Grigore T. Popa"" University of Medicine and Pharmacy Iasi, 700115 Iasi, Romania.",Romania,"""Grigore T. Popa"" University of Medicine and Pharmacy Iasi"
30962,,O,Cioanca,"Faculty of Pharmacy, ""Grigore T. Popa"" University of Medicine and Pharmacy Iasi, 700115 Iasi, Romania.",Romania,"""Grigore T. Popa"" University of Medicine and Pharmacy Iasi"
30963,,G,Danila,"Research Centre in the Medical-Pharmaceutical Field, Faculty of Medicine and Pharmacy, ""Dunarea de Jos"" University of Galati, 800008 Galati, Romania.",Romania,"""Dunarea de Jos"" University of Galati"
30964,,M,Danila,"Research Centre in the Medical-Pharmaceutical Field, Faculty of Medicine and Pharmacy, ""Dunarea de Jos"" University of Galati, 800008 Galati, Romania.",Romania,"""Dunarea de Jos"" University of Galati"
30965,,AF,Bucur,"Research Centre in the Medical-Pharmaceutical Field, Faculty of Medicine and Pharmacy, ""Dunarea de Jos"" University of Galati, 800008 Galati, Romania.",Romania,"""Dunarea de Jos"" University of Galati"
30966,,M,Hancianu,"Faculty of Pharmacy, ""Grigore T. Popa"" University of Medicine and Pharmacy Iasi, 700115 Iasi, Romania.",Romania,"""Grigore T. Popa"" University of Medicine and Pharmacy Iasi"
30967,,O,Mohanta,"Centre for Biotechnology, Siksha 'O' Anusandhan (Deemed to be University), Kalinga Nagar, Bhubaneswar 751003, India.",India,Siksha 'O' Anusandhan (Deemed to be University)
30968,,A,Ray,"Centre for Biotechnology, Siksha 'O' Anusandhan (Deemed to be University), Kalinga Nagar, Bhubaneswar 751003, India.",India,Siksha 'O' Anusandhan (Deemed to be University)
30969,,S,Jena,"Centre for Biotechnology, Siksha 'O' Anusandhan (Deemed to be University), Kalinga Nagar, Bhubaneswar 751003, India.",India,Siksha 'O' Anusandhan (Deemed to be University)
30970,,A,Sahoo,"Centre for Biotechnology, Siksha 'O' Anusandhan (Deemed to be University), Kalinga Nagar, Bhubaneswar 751003, India.",India,Siksha 'O' Anusandhan (Deemed to be University)
30971,,SS,Panda,"Centre for Biotechnology, Siksha 'O' Anusandhan (Deemed to be University), Kalinga Nagar, Bhubaneswar 751003, India.",India,Siksha 'O' Anusandhan (Deemed to be University)
30972,,PK,Das,"Centre for Biotechnology, Siksha 'O' Anusandhan (Deemed to be University), Kalinga Nagar, Bhubaneswar 751003, India.",India,Siksha 'O' Anusandhan (Deemed to be University)
30973,,S,Nayak,"Centre for Biotechnology, Siksha 'O' Anusandhan (Deemed to be University), Kalinga Nagar, Bhubaneswar 751003, India.",India,Siksha 'O' Anusandhan (Deemed to be University)
30974,,PC,Panda,"Centre for Biotechnology, Siksha 'O' Anusandhan (Deemed to be University), Kalinga Nagar, Bhubaneswar 751003, India.",India,Siksha 'O' Anusandhan (Deemed to be University)
30975,,M,Alvarez-Rodriguez,"Department of Biomedical & Clinical Sciences (BKV), BKH/Obstetrics & Gynaecology, Faculty of Medicine and Health Sciences, Linköping University, SE-58185 Linköping, Sweden.",Sweden,Linköping University
30976,,C,Martinez,"Department of Biomedical & Clinical Sciences (BKV), BKH/Obstetrics & Gynaecology, Faculty of Medicine and Health Sciences, Linköping University, SE-58185 Linköping, Sweden.",Sweden,Linköping University
30977,,D,Wright,"Department of Physics, Chemistry and Biology, Faculty of Science and Engineering; Linköping University, SE-58183 Linköping, Sweden.",Sweden,Faculty of Science and Engineering; Linköping University
30978,,I,Barranco,"Biotechnology of Animal and Human Reproduction (TechnoSperm), Department of Biology, Institute of Food and Agricultural Technology, University of Girona, 17003 Girona, Spain.",Spain,University of Girona
30979,,J,Roca,"Department of Medicine and Animal Surgery, Faculty of Veterinary Medicine, International Campus for Higher Education and Research ""Campus Mare Nostrum"", University of Murcia, 30100 Murcia, Spain.",Spain,University of Murcia
30980,,H,Rodriguez-Martinez,"Department of Biomedical & Clinical Sciences (BKV), BKH/Obstetrics & Gynaecology, Faculty of Medicine and Health Sciences, Linköping University, SE-58185 Linköping, Sweden.",Sweden,Linköping University
30981,,CA,Martinez,"Department of Biomedical and Clinical Sciences (BKV), BKH/Obstetrics and Gynecology, Faculty of Medicine and Health Sciences, Linköping University, SE-58185 Linköping, Sweden.",Sweden,Linköping University
