Unnamed: 0,firstName,initials,lastName,affiliation,country,institute
10581,,JA,Calduch-Giner,"Nutrigenomics and Fish Growth Endocrinology Group, Institute of Aquaculture Torre de la Sal, Consejo Superior de Investigaciones Científicas (CSIC), Castellón, Spain.",Spain,Institute of Aquaculture Torre de la Sal
10582,,JJ,Pastor,"Innovation Division, Animal Science Unit, Lucta S.A. Bellaterra, Spain.",Spain,Unparsed
10583,,M,Viñas,"Sustainability in Biosystems, Institut de Recerca i Tecnologia Agroalimentàries (IRTA) Torre Marimon, Caldes de Montbui, Barcelona, Spain.",Spain,Institut de Recerca i Tecnologia Agroalimentàries (IRTA) Torre Marimon
10584,,J,Pérez-Sánchez,"Nutrigenomics and Fish Growth Endocrinology Group, Institute of Aquaculture Torre de la Sal, Consejo Superior de Investigaciones Científicas (CSIC), Castellón, Spain.",Spain,Institute of Aquaculture Torre de la Sal
10585,,S,Morais,"Innovation Division, Animal Science Unit, Lucta S.A. Bellaterra, Spain.",Spain,Unparsed
10586,,E,Gisbert,"Aquaculture Program, Institut de Recerca i Tecnologia Agroalimentàries (IRTA), Centre de La Ràpita, La Ràpita, Spain.",Spain,Institut de Recerca i Tecnologia Agroalimentàries (IRTA)
10587,,Y,Tagay,"Department of Pharmacology, Penn State College of Medicine, The Pennsylvania State University, Hershey, PA, 17033, USA.",USA,The Pennsylvania State University
10588,,S,Kheirabadi,"Department of Chemical Engineering, The Pennsylvania State University, University Park, PA, 16802, USA.",USA,The Pennsylvania State University
10589,,Z,Ataie,"Department of Chemical Engineering, The Pennsylvania State University, University Park, PA, 16802, USA.",USA,The Pennsylvania State University
10590,,RK,Singh,"Department of Obstetrics & Gynecology, Gynecology Oncology, University of Rochester Medical Center, Rochester, NY, 14642, USA.",USA,University of Rochester Medical Center
10591,,O,Prince,"Center for Biologics Evaluation and Research, U.S. Food and Drug Administration, Silver Spring, MD, 20903, USA.",USA,Unparsed
10592,,A,Nguyen,"Center for Biologics Evaluation and Research, U.S. Food and Drug Administration, Silver Spring, MD, 20903, USA.",USA,Unparsed
10593,,AS,Zhovmer,"Center for Biologics Evaluation and Research, U.S. Food and Drug Administration, Silver Spring, MD, 20903, USA.",USA,Unparsed
10594,,X,Ma,"Center for Biologics Evaluation and Research, U.S. Food and Drug Administration, Silver Spring, MD, 20903, USA.",USA,Unparsed
10595,,A,Sheikhi,"Department of Biomedical Engineering, The Pennsylvania State University, University Park, PA, 16802, USA.",USA,The Pennsylvania State University
10596,,D,Tsygankov,"Wallace H. Coulter Department of Biomedical Engineering, Georgia Institute of Technology and Emory University, Atlanta, GA, 30332, USA.",USA,Georgia Institute of Technology and Emory University
10597,,ED,Tabdanov,"Penn State Cancer Institute, Penn State College of Medicine, The Pennsylvania State University, Hershey, PA, 17033, USA.",USA,The Pennsylvania State University
10598,,W,Yang,"Gansu Province Research Center for Basic Disciplines of Pathogen Biology, Lanzhou, China.",China,Unparsed
10599,,L,Li,"Gansu Province Research Center for Basic Disciplines of Pathogen Biology, Lanzhou, China.",China,Unparsed
10600,,J,Zhang,"Gansu Province Research Center for Basic Disciplines of Pathogen Biology, Lanzhou, China.",China,Unparsed
10601,,J,Wu,"State Key Laboratory for Animal Disease Control and Prevention, College of Veterinary Medicine, Lanzhou University, Lanzhou Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Lanzhou, China.",China,Lanzhou University
10602,,W,Kang,"State Key Laboratory for Animal Disease Control and Prevention, College of Veterinary Medicine, Lanzhou University, Lanzhou Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Lanzhou, China.",China,Lanzhou University
10603,,Y,Wang,"State Key Laboratory for Animal Disease Control and Prevention, College of Veterinary Medicine, Lanzhou University, Lanzhou Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Lanzhou, China.",China,Lanzhou University
10604,,H,Ding,"Gansu Province Research Center for Basic Disciplines of Pathogen Biology, Lanzhou, China.",China,Unparsed
10605,,D,Li,"Gansu Province Research Center for Basic Disciplines of Pathogen Biology, Lanzhou, China.",China,Unparsed
10606,,H,Zheng,"Gansu Province Research Center for Basic Disciplines of Pathogen Biology, Lanzhou, China.",China,Unparsed
10607,,K,Monshizadeh,"Department of Medical Genetics, Shahid Sadoughi University of Medical Sciences, Yazd, Iran.",Iran,Shahid Sadoughi University of Medical Sciences
10608,,M,Tajamolian,"Medical Genetics Research Center, Shahid Sadoughi University of Medical Sciences, Yazd, Iran.",Iran,Shahid Sadoughi University of Medical Sciences
10609,,F,Anbari,"Department of Reproductive Biology, Shahid Sadoughi University of Medical Sciences, Yazd, Iran.",Iran,Shahid Sadoughi University of Medical Sciences
10610,,MYV,Mehrjardi,"Research Center for Food Hygiene and Safety, School of Public Health, Shahid Sadoughi University of Medical Sciences, Yazd, Iran.",Iran,Shahid Sadoughi University of Medical Sciences
10611,,SM,Kalantar,"Research and Clinical Center for Infertility, Yazd Reproductive Sciences Institute, Shahid Sadoughi University of Medical Sciences, Yazd, Iran.",Iran,Shahid Sadoughi University of Medical Sciences
10612,,M,Dehghani,"Research and Clinical Center for Infertility, Yazd Reproductive Sciences Institute, Shahid Sadoughi University of Medical Sciences, Yazd, Iran. mrdehghani@ssu.ac.ir.",Iran,Shahid Sadoughi University of Medical Sciences
10613,,P,Yang,"Department of Cardiology, The First Affiliated Hospital, Jiangxi Medical College, Nanchang University, Nanchang, Jiangxi, 330006, China.",China,Nanchang University
10614,,Y,Wu,"Department of Cardiology, The First Affiliated Hospital, Jiangxi Medical College, Nanchang University, Nanchang, Jiangxi, 330006, China.",China,Nanchang University
10615,,F,Li,"Department of Cardiology, The First Affiliated Hospital, Jiangxi Medical College, Nanchang University, Nanchang, Jiangxi, 330006, China.",China,Nanchang University
10616,,J,Tang,"Department of Cardiology, The First Affiliated Hospital, Jiangxi Medical College, Nanchang University, Nanchang, Jiangxi, 330006, China.",China,Nanchang University
10617,,Z,Zheng,"Department of Cardiology, Shenzhen Third People's Hospital, Shenzhen, 518112, Guangdong, China. greateful@163.com.",China,Unparsed
10618,,Q,Tian,"Department of Cardiology, The First Affiliated Hospital, Jiangxi Medical College, Nanchang University, Nanchang, Jiangxi, 330006, China. tianqingshanloveu@163.com.",China,Nanchang University
10619,,Q,Wang,"Key Laboratory of Basic Research on Regional Diseases (Guangxi Medical University), Education Department of Guangxi Zhuang Autonomous Region, Nanning, 530021, China. wangqihui@gxmu.edu.cn.",China,Key Laboratory of Basic Research on Regional Diseases (Guangxi Medical University)
10620,,Z,Liu,"Department of Immunology, Guangxi Medical University, Nanning, 530021, China.",China,Guangxi Medical University
10621,,X,Zeng,"Key Laboratory of Basic Research on Regional Diseases (Guangxi Medical University), Education Department of Guangxi Zhuang Autonomous Region, Nanning, 530021, China.",China,Key Laboratory of Basic Research on Regional Diseases (Guangxi Medical University)
10622,,Y,Zheng,"Department of Immunology, Guangxi Medical University, Nanning, 530021, China.",China,Guangxi Medical University
10623,,L,Lan,"Department of Immunology, Guangxi Medical University, Nanning, 530021, China.",China,Guangxi Medical University
10624,,X,Wang,"Department of Immunology, Guangxi Medical University, Nanning, 530021, China.",China,Guangxi Medical University
10625,,Z,Lai,"Department of Microbiology, Guangxi Medical University, Nanning, 530021, China.",China,Guangxi Medical University
10626,,X,Hou,"Department of Immunology, Guangxi Medical University, Nanning, 530021, China.",China,Guangxi Medical University
10627,,L,Gao,"Department of Microbiology, Guangxi Medical University, Nanning, 530021, China.",China,Guangxi Medical University
10628,,L,Liang,"Guangxi Key Laboratory of Translational Medicine for Treating High-Incidence Infectious Diseases with Integrative Medicine, Guangxi University of Chinese Medicine, Nanning, 530200, China.",China,Guangxi University of Chinese Medicine
10629,,S,Tang,"Key Laboratory of Basic Research on Regional Diseases (Guangxi Medical University), Education Department of Guangxi Zhuang Autonomous Region, Nanning, 530021, China.",China,Key Laboratory of Basic Research on Regional Diseases (Guangxi Medical University)
10630,,Z,Zhang,"Key Laboratory of Basic Research on Regional Diseases (Guangxi Medical University), Education Department of Guangxi Zhuang Autonomous Region, Nanning, 530021, China.",China,Key Laboratory of Basic Research on Regional Diseases (Guangxi Medical University)
10631,,J,Leng,"Key Laboratory of Characteristic Experimental Animal Models of Guangxi, Guangxi University of Chinese Medicine, Nanning, 530200, China. lj986771558@163.com.",China,Guangxi University of Chinese Medicine
10632,,X,Fan,"Key Laboratory of Basic Research on Regional Diseases (Guangxi Medical University), Education Department of Guangxi Zhuang Autonomous Region, Nanning, 530021, China. fanxiaohui63@163.com.",China,Key Laboratory of Basic Research on Regional Diseases (Guangxi Medical University)
10633,,Y,Yu,"National Animal Protozoa Laboratory & College of Veterinary Medicine, China Agricultural University, Beijing, China.",China,China Agricultural University
10634,,X,Tang,"Key Laboratory of Animal Biosafety Risk Prevention and Control (North) of MARA, Institute of Animal Sciences, Chinese Academy of Agricultural Sciences, Bejing, China.",China,Institute of Animal Sciences
10635,,C,Duan,"National Animal Protozoa Laboratory & College of Veterinary Medicine, China Agricultural University, Beijing, China.",China,China Agricultural University
10636,,J,Suo,"National Animal Protozoa Laboratory & College of Veterinary Medicine, China Agricultural University, Beijing, China.",China,China Agricultural University
10637,,C,Crouch,"MSD Animal Health, Walton Manor, Milton Keynes, United Kingdom.",United Kingdom,Unparsed
10638,,S,Zhang,"National Animal Protozoa Laboratory & College of Veterinary Medicine, China Agricultural University, Beijing, China.",China,China Agricultural University
10639,,X,Liu,"National Animal Protozoa Laboratory & College of Veterinary Medicine, China Agricultural University, Beijing, China.",China,China Agricultural University
10640,,J,Liu,"National Animal Protozoa Laboratory & College of Veterinary Medicine, China Agricultural University, Beijing, China.",China,China Agricultural University
10641,,B,Bruton,"MSD Animal Health, Walton Manor, Milton Keynes, United Kingdom.",United Kingdom,Unparsed
10642,,I,Tarpey,"MSD Animal Health, Walton Manor, Milton Keynes, United Kingdom.",United Kingdom,Unparsed
10643,,X,Suo,"National Animal Protozoa Laboratory & College of Veterinary Medicine, China Agricultural University, Beijing, China.",China,China Agricultural University
10644,,KC,Olney,"Department of Neuroscience, Mayo Clinic, 13400 East Shea Boulevard, Scottsdale, AZ, USA.",USA,Unparsed
10645,,C,de Ávila,"Department of Neuroscience, Mayo Clinic, 13400 East Shea Boulevard, Scottsdale, AZ, USA.",USA,Unparsed
10646,,KT,Todd,"Department of Neuroscience, Mayo Clinic, 13400 East Shea Boulevard, Scottsdale, AZ, USA.",USA,Unparsed
10647,,LE,Tallant,"Mayo Clinic Graduate School of Biomedical Sciences, Scottsdale, AZ, USA.",USA,Mayo Clinic Graduate School of Biomedical Sciences
10648,,JH,Barnett,"MD/PhD Training Program, Mayo Clinic, Scottsdale, AZ, USA.",USA,Unparsed
10649,,KA,Gibson,"Department of Neuroscience, Mayo Clinic, 13400 East Shea Boulevard, Scottsdale, AZ, USA.",USA,Unparsed
10650,,P,Hota,"Division of Nephrology & Hypertension, Mayo Clinic, 13400 East Shea Boulevard, Scottsdale, AZ, USA.",USA,Unparsed
10651,,AS,Pandiane,"School of Engineering of Matter, Transport & Energy, Arizona State University, Tempe, AZ, USA.",USA,Arizona State University
10652,,PC,Durgun,"School of Engineering of Matter, Transport & Energy, Arizona State University, Tempe, AZ, USA.",USA,Arizona State University
10653,,M,Serhan,"School of Engineering of Matter, Transport & Energy, Arizona State University, Tempe, AZ, USA.",USA,Arizona State University
10654,,R,Wang,"School of Engineering of Matter, Transport & Energy, Arizona State University, Tempe, AZ, USA.",USA,Arizona State University
10655,,ML,Lind,"School of Engineering of Matter, Transport & Energy, Arizona State University, Tempe, AZ, USA.",USA,Arizona State University
10656,,E,Forzani,"School of Engineering of Matter, Transport & Energy, Arizona State University, Tempe, AZ, USA.",USA,Arizona State University
10657,,NM,Gades,"Department of Comparative Medicine, Mayo Clinic, Scottsdale, AZ, USA.",USA,Unparsed
10658,,LF,Thomas,"Division of Nephrology & Hypertension, Mayo Clinic, 13400 East Shea Boulevard, Scottsdale, AZ, USA. thomas.leslie@mayo.edu.",USA,Unparsed
10659,,JD,Fryer,"MD/PhD Training Program, Mayo Clinic, Scottsdale, AZ, USA. fryer.john@mayo.edu.",USA,Unparsed
10660,,I,Varotto-Boccazzi,"Pediatric CRC 'Romeo ed Enrica Invernizzi', University of Milan, 20157 Milan, Italy.",Italy,University of Milan
10661,,M,Garziano,"Department of Pathophysiology and Transplantation, University of Milan, 20157 Milan, Italy.",Italy,University of Milan
10662,,GM,Cattaneo,"Department of Biosciences, University of Milan, 20133 Milan, Italy.",Italy,University of Milan
10663,,B,Bisaglia,"Department of Biosciences, University of Milan, 20133 Milan, Italy.",Italy,University of Milan
10664,,P,Gabrieli,"Pediatric CRC 'Romeo ed Enrica Invernizzi', University of Milan, 20157 Milan, Italy.",Italy,University of Milan
10665,,M,Biasin,"Department of Biomedical and Clinical Sciences, University of Milan, 20157 Milan, Italy.",Italy,University of Milan
10666,,A,Manenti,"VisMederi, 53100 Siena, Italy.",Italy,Unparsed
10667,,D,Rubolini,"Water Research Institute-National Research Council of Italy, IRSA-CNR, 20861 Brugherio, Italy.",Italy,Water Research Institute-National Research Council of Italy
10668,,M,Clerici,"IRCCS Fondazione don Carlo Gnocchi, 20148 Milan, Italy.",Italy,Unparsed
10669,,E,Montomoli,"Department of Molecular and Developmental Medicine, University of Siena, 53100 Siena, Italy.",Italy,University of Siena
10670,,GV,Zuccotti,"Department of Biomedical and Clinical Sciences, University of Milan, 20157 Milan, Italy.",Italy,University of Milan
10671,,D,Trabattoni,"Department of Biomedical and Clinical Sciences, University of Milan, 20157 Milan, Italy.",Italy,University of Milan
10672,,S,Epis,"Pediatric CRC 'Romeo ed Enrica Invernizzi', University of Milan, 20157 Milan, Italy.",Italy,University of Milan
10673,,C,Bandi,"Pediatric CRC 'Romeo ed Enrica Invernizzi', University of Milan, 20157 Milan, Italy.",Italy,University of Milan
10674,,S,Zettler,"German Center for Diabetes Research, Neuherberg, Germany.",Germany,Unparsed
10675,,S,Renner,"German Center for Diabetes Research, Neuherberg, Germany.",Germany,Unparsed
10676,,E,Kemter,"German Center for Diabetes Research, Neuherberg, Germany.",Germany,Unparsed
10677,,A,Hinrichs,"Center for Innovative Medical Models, Department of Veterinary Sciences, LMU Munich, Oberschleißheim, Germany.",Germany,Unparsed
10678,,N,Klymiuk,"Center for Innovative Medical Models, Department of Veterinary Sciences, LMU Munich, Oberschleißheim, Germany.",Germany,Unparsed
10679,,M,Backman,"Laboratory for Functional Genome Analysis, Gene Center, LMU Munich, Munich.",Munich,Laboratory for Functional Genome Analysis
10680,,EO,Riedel,"Laboratory for Functional Genome Analysis, Gene Center, LMU Munich, Munich.",Munich,Laboratory for Functional Genome Analysis
10681,,C,Mueller,"Center for Innovative Medical Models, Department of Veterinary Sciences, LMU Munich, Oberschleißheim, Germany.",Germany,Unparsed
10682,,E,Streckel,"Center for Innovative Medical Models, Department of Veterinary Sciences, LMU Munich, Oberschleißheim, Germany.",Germany,Unparsed
10683,,C,Braun-Reichhart,"Center for Innovative Medical Models, Department of Veterinary Sciences, LMU Munich, Oberschleißheim, Germany.",Germany,Unparsed
10684,,AS,Martins,"Center for Innovative Medical Models, Department of Veterinary Sciences, LMU Munich, Oberschleißheim, Germany.",Germany,Unparsed
10685,,M,Kurome,"Center for Innovative Medical Models, Department of Veterinary Sciences, LMU Munich, Oberschleißheim, Germany.",Germany,Unparsed
10686,,B,Keßler,"Center for Innovative Medical Models, Department of Veterinary Sciences, LMU Munich, Oberschleißheim, Germany.",Germany,Unparsed
10687,,V,Zakhartchenko,"Center for Innovative Medical Models, Department of Veterinary Sciences, LMU Munich, Oberschleißheim, Germany.",Germany,Unparsed
10688,,F,Flenkenthaler,"Laboratory for Functional Genome Analysis, Gene Center, LMU Munich, Munich.",Munich,Laboratory for Functional Genome Analysis
10689,,GJ,Arnold,"Laboratory for Functional Genome Analysis, Gene Center, LMU Munich, Munich.",Munich,Laboratory for Functional Genome Analysis
10690,,T,Fröhlich,"Laboratory for Functional Genome Analysis, Gene Center, LMU Munich, Munich.",Munich,Laboratory for Functional Genome Analysis
10691,,H,Blum,"Laboratory for Functional Genome Analysis, Gene Center, LMU Munich, Munich.",Munich,Laboratory for Functional Genome Analysis
10692,,A,Blutke,"Research Unit Analytical Pathology, Helmholtz Zentrum München, German Research Center for Environmental Health, Neuherberg, Germany.",Germany,Unparsed
10693,,R,Wanke,"Institute of Veterinary Pathology, Center for Clinical Veterinary Medicine, LMU Munich, Munich, Germany.",Germany,Institute of Veterinary Pathology
10694,,E,Wolf,"Laboratory for Functional Genome Analysis, Gene Center, LMU Munich, Munich.",Munich,Laboratory for Functional Genome Analysis
10695,,B,Shashikadze,"Laboratory for Functional Genome Analysis (LAFUGA), Gene Center, LMU Munich, 81377 Munich, Germany.",Germany,Laboratory for Functional Genome Analysis (LAFUGA)
10696,,F,Flenkenthaler,"Laboratory for Functional Genome Analysis (LAFUGA), Gene Center, LMU Munich, 81377 Munich, Germany.",Germany,Laboratory for Functional Genome Analysis (LAFUGA)
10697,,JB,Stöckl,"Laboratory for Functional Genome Analysis (LAFUGA), Gene Center, LMU Munich, 81377 Munich, Germany.",Germany,Laboratory for Functional Genome Analysis (LAFUGA)
10698,,L,Valla,"Chair for Molecular Animal Breeding and Biotechnology, Gene Center and Department of Veterinary Sciences, LMU Munich, 81377 Munich, Germany.",Germany,Unparsed
10699,,S,Renner,"German Center for Diabetes Research (DZD), 85764 Neuherberg, Germany.",Germany,Unparsed
10700,,E,Kemter,"German Center for Diabetes Research (DZD), 85764 Neuherberg, Germany.",Germany,Unparsed
10701,,E,Wolf,"German Center for Diabetes Research (DZD), 85764 Neuherberg, Germany.",Germany,Unparsed
10702,,T,Fröhlich,"Laboratory for Functional Genome Analysis (LAFUGA), Gene Center, LMU Munich, 81377 Munich, Germany.",Germany,Laboratory for Functional Genome Analysis (LAFUGA)
10703,,A,Citro,"San Raffaele Diabetes Research Institute, IRCCS San Raffaele Scientific Institute, Milan, Italy. citro.antonio@hsr.it.",Italy,San Raffaele Diabetes Research Institute
10704,,A,Neroni,"Università Vita-Salute San Raffaele, Milan, Italy.",Italy,Università Vita-Salute San Raffaele
10705,,C,Pignatelli,"San Raffaele Diabetes Research Institute, IRCCS San Raffaele Scientific Institute, Milan, Italy.",Italy,San Raffaele Diabetes Research Institute
10706,,F,Campo,"Università Vita-Salute San Raffaele, Milan, Italy.",Italy,Università Vita-Salute San Raffaele
10707,,M,Policardi,"San Raffaele Diabetes Research Institute, IRCCS San Raffaele Scientific Institute, Milan, Italy.",Italy,San Raffaele Diabetes Research Institute
10708,,M,Monieri,"San Raffaele Diabetes Research Institute, IRCCS San Raffaele Scientific Institute, Milan, Italy.",Italy,San Raffaele Diabetes Research Institute
10709,,S,Pellegrini,"San Raffaele Diabetes Research Institute, IRCCS San Raffaele Scientific Institute, Milan, Italy.",Italy,San Raffaele Diabetes Research Institute
10710,,E,Dugnani,"San Raffaele Diabetes Research Institute, IRCCS San Raffaele Scientific Institute, Milan, Italy.",Italy,San Raffaele Diabetes Research Institute
10711,,F,Manenti,"San Raffaele Diabetes Research Institute, IRCCS San Raffaele Scientific Institute, Milan, Italy.",Italy,San Raffaele Diabetes Research Institute
10712,,MC,Maffia,"San Raffaele Diabetes Research Institute, IRCCS San Raffaele Scientific Institute, Milan, Italy.",Italy,San Raffaele Diabetes Research Institute
10713,,L,Valla,"Center for Innovative Medical Models (CiMM), LMU Munich, Oberschleißheim, Germany.",Germany,Unparsed
10714,,E,Kemter,"German Center for Diabetes Research (DZD), Neuherberg, Germany.",Germany,Unparsed
10715,,I,Marzinotto,"San Raffaele Diabetes Research Institute, IRCCS San Raffaele Scientific Institute, Milan, Italy.",Italy,San Raffaele Diabetes Research Institute
10716,,C,Olgasi,"Department of Health Sciences, School of Medicine, University of Piemonte Orientale, Novara, Italy.",Italy,University of Piemonte Orientale
10717,,A,Cucci,"Department of Health Sciences, School of Medicine, University of Piemonte Orientale, Novara, Italy.",Italy,University of Piemonte Orientale
10718,,A,Follenzi,"Department of Health Sciences, School of Medicine, University of Piemonte Orientale, Novara, Italy.",Italy,University of Piemonte Orientale
10719,,V,Lampasona,"San Raffaele Diabetes Research Institute, IRCCS San Raffaele Scientific Institute, Milan, Italy.",Italy,San Raffaele Diabetes Research Institute
10720,,E,Wolf,"German Center for Diabetes Research (DZD), Neuherberg, Germany.",Germany,Unparsed
10721,,L,Piemonti,"Università Vita-Salute San Raffaele, Milan, Italy.",Italy,Università Vita-Salute San Raffaele
10722,,M,Hemnani,"School of Medicine and Biomedical Sciences, Porto University, 4050-313 Porto, Portugal.",Portugal,Porto University
10723,,D,Rodrigues,"CEF, Forest Research Centre, Edifício Prof. Azevedo Gomes, ISA, Tapada da Ajuda, 1349-017 Lisboa, Portugal.",Portugal,Unparsed
10724,,N,Santos,"Centro de Investigação em Biodiversidade e Recursos Genéticos, InBIO Laboratório Associado, Universidade do Porto, 4485-661 Vairão, Portugal.",Portugal,Universidade do Porto
10725,,S,Santos-Silva,"School of Medicine and Biomedical Sciences, Porto University, 4050-313 Porto, Portugal.",Portugal,Porto University
10726,,ME,Figueiredo,"CEF, Forest Research Centre, Edifício Prof. Azevedo Gomes, ISA, Tapada da Ajuda, 1349-017 Lisboa, Portugal.",Portugal,Unparsed
10727,,P,Henriques,"Coimbra College of Agriculture, Polytechnic of Coimbra, 3045-601 Coimbra, Portugal.",Portugal,Coimbra College of Agriculture
10728,,J,Ferreira-E-Silva,"School of Medicine and Biomedical Sciences, Porto University, 4050-313 Porto, Portugal.",Portugal,Porto University
10729,,H,Rebelo,"Centro de Investigação em Biodiversidade e Recursos Genéticos, InBIO Laboratório Associado, Universidade do Porto, 4485-661 Vairão, Portugal.",Portugal,Universidade do Porto
10730,,P,Poeta,"Associate Laboratory for Animal and Veterinary Science (AL4 Animals), Universidade de Trás-os-Montes e Alto Douro (UTAD), 5000-801 Vila Real, Portugal.",Portugal,Universidade de Trás-os-Montes e Alto Douro (UTAD)
10731,,G,Thompson,"Centro de Investigação em Biodiversidade e Recursos Genéticos, InBIO Laboratório Associado, Universidade do Porto, 4485-661 Vairão, Portugal.",Portugal,Universidade do Porto
10732,,JR,Mesquita,"Epidemiology Research Unit (EPIUnit), Instituto de Saúde Pública da Universidade do Porto, 4050-600 Porto, Portugal.",Portugal,Instituto de Saúde Pública da Universidade do Porto
10733,,M,Hemnani,"School of Medicine and Biomedical Sciences, Porto University, 4050-313 Porto, Portugal.",Portugal,Porto University
10734,,D,Rodrigues,"CEF, Forest Research Centre, Edifício Prof. Azevedo Gomes, ISA, Tapada da Ajuda, 1349-017 Lisboa, Portugal.",Portugal,Unparsed
10735,,N,Santos,"Centro de Investigação em Biodiversidade e Recursos Genéticos, InBIO Laboratório Associado, Universidade do Porto, 4485-661 Vairão, Portugal.",Portugal,Universidade do Porto
10736,,S,Santos-Silva,"School of Medicine and Biomedical Sciences, Porto University, 4050-313 Porto, Portugal.",Portugal,Porto University
10737,,ME,Figueiredo,"CEF, Forest Research Centre, Edifício Prof. Azevedo Gomes, ISA, Tapada da Ajuda, 1349-017 Lisboa, Portugal.",Portugal,Unparsed
10738,,P,Henriques,"Coimbra College of Agriculture, Polytechnic of Coimbra, 3045-601 Coimbra, Portugal.",Portugal,Coimbra College of Agriculture
10739,,J,Ferreira-E-Silva,"School of Medicine and Biomedical Sciences, Porto University, 4050-313 Porto, Portugal.",Portugal,Porto University
10740,,H,Rebelo,"Centro de Investigação em Biodiversidade e Recursos Genéticos, InBIO Laboratório Associado, Universidade do Porto, 4485-661 Vairão, Portugal.",Portugal,Universidade do Porto
10741,,P,Poeta,"Associate Laboratory for Animal and Veterinary Science (AL4 Animals), Universidade de Trás-os-Montes e Alto Douro (UTAD), 5000-801 Vila Real, Portugal.",Portugal,Universidade de Trás-os-Montes e Alto Douro (UTAD)
10742,,G,Thompson,"Centro de Investigação em Biodiversidade e Recursos Genéticos, InBIO Laboratório Associado, Universidade do Porto, 4485-661 Vairão, Portugal.",Portugal,Universidade do Porto
10743,,JR,Mesquita,"Epidemiology Research Unit (EPIUnit), Instituto de Saúde Pública da Universidade do Porto, 4050-600 Porto, Portugal.",Portugal,Instituto de Saúde Pública da Universidade do Porto
10744,,MV,Kondashevskaya,"Avtsyn Research Institute of Human Morphology, Petrovsky National Research Center of Surgery, Moscow 117418, Russia.",Russia,Avtsyn Research Institute of Human Morphology
10745,,HF,Downey,"Department of Physiology and Anatomy, University of North Texas Health Science Center, Fort Worth, TX 76107, USA.",USA,University of North Texas Health Science Center
10746,,VE,Tseilikman,"School of Medical Biology, South Ural State University, Chelyabinsk 454080, Russia.",Russia,South Ural State University
10747,,VV,Alexandrin,"Institute of General Pathology and Pathophysiology, Moscow 125315, Russia.",Russia,Institute of General Pathology and Pathophysiology
10748,,KA,Artem'yeva,"Avtsyn Research Institute of Human Morphology, Petrovsky National Research Center of Surgery, Moscow 117418, Russia.",Russia,Avtsyn Research Institute of Human Morphology
10749,,VV,Aleksankina,"Avtsyn Research Institute of Human Morphology, Petrovsky National Research Center of Surgery, Moscow 117418, Russia.",Russia,Avtsyn Research Institute of Human Morphology
10750,,OB,Tseilikman,"School of Basic Medicine, Chelyabinsk State University, Chelyabinsk 117418, Russia.",Russia,Chelyabinsk State University
10751,,AA,Pashkov,"School of Medical Biology, South Ural State University, Chelyabinsk 454080, Russia.",Russia,South Ural State University
10752,,AV,Goryacheva,"Institute of General Pathology and Pathophysiology, Moscow 125315, Russia.",Russia,Institute of General Pathology and Pathophysiology
10753,,IS,Ivleva,"Pavlov Department of Physiology, Institute of Experimental Medicine, Saint Petersburg 197376, Russia.",Russia,Institute of Experimental Medicine
10754,,MN,Karpenko,"Pavlov Department of Physiology, Institute of Experimental Medicine, Saint Petersburg 197376, Russia.",Russia,Institute of Experimental Medicine
10755,,VA,Shatilov,"School of Basic Medicine, Chelyabinsk State University, Chelyabinsk 117418, Russia.",Russia,Chelyabinsk State University
10756,,EB,Manukhina,"Institute of General Pathology and Pathophysiology, Moscow 125315, Russia.",Russia,Institute of General Pathology and Pathophysiology
10757,,A,Dondalska,"Department of Molecular Biosciences, The Wenner-Gren Institute, Stockholm University, 10691 Stockholm, Sweden.",Sweden,Stockholm University
10758,,S,Axberg Pålsson,"Department of Molecular Biosciences, The Wenner-Gren Institute, Stockholm University, 10691 Stockholm, Sweden.",Sweden,Stockholm University
10759,,AL,Spetz,"Department of Molecular Biosciences, The Wenner-Gren Institute, Stockholm University, 10691 Stockholm, Sweden.",Sweden,Stockholm University
10760,,W,Xia,"Department of Intensive Care Medicine, Xiangya Hospital, Central South University, Changsha, 410008, Hunan, People's Republic of China.",China,Central South University
10761,,X,Chen,"National Clinical Research Center for Geriatric Disorders, Xiangya Hospital, Central South University, Changsha, China.",China,Central South University
10762,,Z,Zhu,"National Clinical Research Center for Geriatric Disorders, Xiangya Hospital, Central South University, Changsha, China.",China,Central South University
10763,,H,Chen,"National Clinical Research Center for Geriatric Disorders, Xiangya Hospital, Central South University, Changsha, China.",China,Central South University
10764,,B,Li,"National Clinical Research Center for Geriatric Disorders, Xiangya Hospital, Central South University, Changsha, China.",China,Central South University
10765,,K,Wang,"National Clinical Research Center for Geriatric Disorders, Xiangya Hospital, Central South University, Changsha, China.",China,Central South University
10766,,L,Huang,"Department of Intensive Care Medicine, Xiangya Hospital, Central South University, Changsha, 410008, Hunan, People's Republic of China.",China,Central South University
10767,,Z,Liu,"National Clinical Research Center for Geriatric Disorders, Xiangya Hospital, Central South University, Changsha, China.",China,Central South University
10768,,Z,Chen,"National Clinical Research Center for Geriatric Disorders, Xiangya Hospital, Central South University, Changsha, China. czhi1011@126.com.",China,Central South University
