Unnamed: 0,firstName,initials,lastName,affiliation,country,institute
28706,,C,Browning,"The Pirbright Institute, Ash Road, Pirbright, GU24 0NF, UK.",UK,The Pirbright Institute
28707,,AK,Zagrajek,"The Pirbright Institute, Ash Road, Pirbright, GU24 0NF, UK.",UK,The Pirbright Institute
28708,,D,Bialy,"The Pirbright Institute, Ash Road, Pirbright, GU24 0NF, UK.",UK,The Pirbright Institute
28709,,S,Bhat,"The Pirbright Institute, Ash Road, Pirbright, GU24 0NF, UK.",UK,The Pirbright Institute
28710,,P,Stevenson-Leggett,"The Pirbright Institute, Ash Road, Pirbright, GU24 0NF, UK.",UK,The Pirbright Institute
28711,,P,Hollinghurst,"Department of Microbial Sciences, Faculty of Health and Medical Sciences, University of Surrey, Guildford, GU2 7XH, UK.",UK,University of Surrey
28712,,M,Tully,"The Pirbright Institute, Ash Road, Pirbright, GU24 0NF, UK.",UK,The Pirbright Institute
28713,,K,Moffat,"The Pirbright Institute, Ash Road, Pirbright, GU24 0NF, UK.",UK,The Pirbright Institute
28714,,C,Chiu,"The Pirbright Institute, Ash Road, Pirbright, GU24 0NF, UK.",UK,The Pirbright Institute
28715,,R,Waters,"The Pirbright Institute, Ash Road, Pirbright, GU24 0NF, UK.",UK,The Pirbright Institute
28716,,A,Gray,"The Pirbright Institute, Ash Road, Pirbright, GU24 0NF, UK.",UK,The Pirbright Institute
28717,,M,Azhar,"The Pirbright Institute, Ash Road, Pirbright, GU24 0NF, UK.",UK,The Pirbright Institute
28718,,V,Mioulet,"The Pirbright Institute, Ash Road, Pirbright, GU24 0NF, UK.",UK,The Pirbright Institute
28719,,J,Newman,"The Pirbright Institute, Ash Road, Pirbright, GU24 0NF, UK.",UK,The Pirbright Institute
28720,,AS,Asfor,"The Pirbright Institute, Ash Road, Pirbright, GU24 0NF, UK.",UK,The Pirbright Institute
28721,,A,Burman,"The Pirbright Institute, Ash Road, Pirbright, GU24 0NF, UK.",UK,The Pirbright Institute
28722,,S,Crossley,"The Pirbright Institute, Ash Road, Pirbright, GU24 0NF, UK.",UK,The Pirbright Institute
28723,,JA,Hammond,"The Pirbright Institute, Ash Road, Pirbright, GU24 0NF, UK.",UK,The Pirbright Institute
28724,,E,Tchilian,"The Pirbright Institute, Ash Road, Pirbright, GU24 0NF, UK.",UK,The Pirbright Institute
28725,,B,Charleston,"The Pirbright Institute, Ash Road, Pirbright, GU24 0NF, UK.",UK,The Pirbright Institute
28726,,D,Bailey,"The Pirbright Institute, Ash Road, Pirbright, GU24 0NF, UK.",UK,The Pirbright Institute
28727,,TJ,Tuthill,"The Pirbright Institute, Ash Road, Pirbright, GU24 0NF, UK.",UK,The Pirbright Institute
28728,,SP,Graham,"The Pirbright Institute, Ash Road, Pirbright, GU24 0NF, UK.",UK,The Pirbright Institute
28729,,HME,Duyvesteyn,"Division of Structural Biology, Nuffield Department of Medicine, University of Oxford, The Wellcome Centre for Human Genetics, Headington, Oxford, UK.",UK,University of Oxford
28730,,T,Malinauskas,"Division of Structural Biology, Nuffield Department of Medicine, University of Oxford, The Wellcome Centre for Human Genetics, Headington, Oxford, UK.",UK,University of Oxford
28731,,J,Huo,"Rutherford Appleton Laboratory, Protein Production UK, Research Complex at Harwell, and Rosalind Franklin Institute, Harwell, Didcot, OX11 0FA, UK.",UK,and Rosalind Franklin Institute
28732,,JA,Tree,"National Infection Service, Public Health England, Porton Down, Salisbury, SP4 0JG, UK.",UK,Unparsed
28733,,KR,Buttigieg,"National Infection Service, Public Health England, Porton Down, Salisbury, SP4 0JG, UK.",UK,Unparsed
28734,,RJ,Owens,"Rutherford Appleton Laboratory, Protein Production UK, Research Complex at Harwell, and Rosalind Franklin Institute, Harwell, Didcot, OX11 0FA, UK.",UK,and Rosalind Franklin Institute
28735,,MW,Carroll,"Nuffield Department of Medicine, Wellcome Trust Centre for Human Genetics, University of Oxford, Oxford, OX3 7BN, UK.",UK,University of Oxford
28736,,RS,Daniels,"Worldwide Influenza Centre, The Francis Crick Institute, 1 Midland Road, London, NW1 1AT, UK.",UK,The Francis Crick Institute
28737,,JW,McCauley,"Worldwide Influenza Centre, The Francis Crick Institute, 1 Midland Road, London, NW1 1AT, UK.",UK,The Francis Crick Institute
28738,,DI,Stuart,"Diamond Light Source Ltd, Harwell Science & Innovation Campus, Didcot, UK.",UK,Unparsed
28739,,KA,Huang,"Division of Pediatric Infectious Diseases, Department of Pediatrics, Chang Gung Memorial Hospital, Taoyuan, Taiwan.",Taiwan,Unparsed
28740,,M,Howarth,"Department of Biochemistry, University of Oxford, South Parks Road, Oxford, OX1 3QU, UK. mark.howarth@bioch.ox.ac.uk.",UK,University of Oxford
28741,,AR,Townsend,"Centre for Translational Immunology, Chinese Academy of Medical Sciences Oxford Institute, University of Oxford, Oxford, UK. alain.townsend@imm.ox.ac.uk.",UK,University of Oxford
28742,,V,Martini,"Institute for Research in Biomedicine, Bellinzona, Switzerland. veronica.martini@pirbright.ac.uk.",Switzerland,Institute for Research in Biomedicine
28743,,M,Edmans,"The Pirbright Institute, Pirbright, UK.",UK,The Pirbright Institute
28744,,S,Gubbins,"The Pirbright Institute, Pirbright, UK.",UK,The Pirbright Institute
28745,,S,Jayaraman,"The Roslin Institute, Edinburgh, UK.",UK,The Roslin Institute
28746,,B,Paudyal,"The Pirbright Institute, Pirbright, UK.",UK,The Pirbright Institute
28747,,S,Morgan,"The Pirbright Institute, Pirbright, UK.",UK,The Pirbright Institute
28748,,A,McNee,"The Pirbright Institute, Pirbright, UK.",UK,The Pirbright Institute
28749,,T,Morin,"Division of Infection and Immunity, Cardiff University School of Medicine, Cardiff, UK.",UK,Cardiff University School of Medicine
28750,,P,Rijal,"Weatherall Institute of Molecular Medicine, University of Oxford, Oxford, UK.",UK,University of Oxford
28751,,W,Gerner,"The Pirbright Institute, Pirbright, UK.",UK,The Pirbright Institute
28752,,AK,Sewell,"Division of Infection and Immunity, Cardiff University School of Medicine, Cardiff, UK.",UK,Cardiff University School of Medicine
28753,,R,Inoue,"Laboratory of Animal Science, Setsunan University, Osaka, Japan.",Japan,Setsunan University
28754,,M,Bailey,"Bristol Veterinary School, University of Bristol, Langford, UK.",UK,University of Bristol
28755,,T,Connelley,"The Roslin Institute, Edinburgh, UK.",UK,The Roslin Institute
28756,,B,Charleston,"The Pirbright Institute, Pirbright, UK.",UK,The Pirbright Institute
28757,,A,Townsend,"Weatherall Institute of Molecular Medicine, University of Oxford, Oxford, UK.",UK,University of Oxford
28758,,P,Beverley,"National Heart and Lung Institute, St Mary's Campus, Imperial College, London, UK.",UK,National Heart and Lung Institute
28759,,E,Tchilian,"The Pirbright Institute, Pirbright, UK. elma.tchilian@pirbright.ac.uk.",UK,The Pirbright Institute
28760,,A,Schmidt,"Virologisches Institut-Klinische und Molekulare Virologie, Universitätsklinikum Erlangen, Friedrich-Alexander-Universität (FAU) Erlangen-Nürnberg, Erlangen, Germany.",Germany,Universitätsklinikum Erlangen
28761,,B,Paudyal,"Host Responses, The Pirbright Institute, Pirbright, United Kingdom.",United Kingdom,The Pirbright Institute
28762,,S,Villanueva-Hernández,"Host Responses, The Pirbright Institute, Pirbright, United Kingdom.",United Kingdom,The Pirbright Institute
28763,,A,Mcnee,"Host Responses, The Pirbright Institute, Pirbright, United Kingdom.",United Kingdom,The Pirbright Institute
28764,,E,Vatzia,"Host Responses, The Pirbright Institute, Pirbright, United Kingdom.",United Kingdom,The Pirbright Institute
28765,,BV,Carr,"Host Responses, The Pirbright Institute, Pirbright, United Kingdom.",United Kingdom,The Pirbright Institute
28766,,S,Schmidt,"Host Responses, The Pirbright Institute, Pirbright, United Kingdom.",United Kingdom,The Pirbright Institute
28767,,A,Mccarron,"Host Responses, The Pirbright Institute, Pirbright, United Kingdom.",United Kingdom,The Pirbright Institute
28768,,V,Martini,"Institute for Research in Biomedicine, Bellinzona, Switzerland.",Switzerland,Institute for Research in Biomedicine
28769,,S,Schroedel,"SIRION Biotech GmbH, Martinsried, Germany.",Germany,Unparsed
28770,,C,Thirion,"SIRION Biotech GmbH, Martinsried, Germany.",Germany,Unparsed
28771,,R,Waters,"Host Responses, The Pirbright Institute, Pirbright, United Kingdom.",United Kingdom,The Pirbright Institute
28772,,FJ,Salguero,"United Kingdom Health Security Agency, UKHSA-Porton Down, Salisbury, United Kingdom.",United Kingdom,Unparsed
28773,,W,Gerner,"Host Responses, The Pirbright Institute, Pirbright, United Kingdom.",United Kingdom,The Pirbright Institute
28774,,M,Tenbusch,"Medical Immunology Campus Erlangen (MICE), Friedrich-Alexander-Universität (FAU) Erlangen-Nürnberg, Erlangen, Germany.",Germany,Friedrich-Alexander-Universität (FAU) Erlangen-Nürnberg
28775,,E,Tchilian,"Host Responses, The Pirbright Institute, Pirbright, United Kingdom.",United Kingdom,The Pirbright Institute
28776,,D,Ryan,"Helmholtz Institute for RNA-based Infection Research, Helmholtz Centre for Infection Research, Würzburg, Germany.",Germany,Helmholtz Institute for RNA-based Infection Research
28777,,E,Bornet,"Helmholtz Institute for RNA-based Infection Research, Helmholtz Centre for Infection Research, Würzburg, Germany.",Germany,Helmholtz Institute for RNA-based Infection Research
28778,,G,Prezza,"Helmholtz Institute for RNA-based Infection Research, Helmholtz Centre for Infection Research, Würzburg, Germany.",Germany,Helmholtz Institute for RNA-based Infection Research
28779,,SV,Alampalli,"Helmholtz Institute for RNA-based Infection Research, Helmholtz Centre for Infection Research, Würzburg, Germany.",Germany,Helmholtz Institute for RNA-based Infection Research
28780,,T,Franco de Carvalho,"Helmholtz Institute for RNA-based Infection Research, Helmholtz Centre for Infection Research, Würzburg, Germany.",Germany,Helmholtz Institute for RNA-based Infection Research
28781,,H,Felchle,"Department of Radiation Oncology, Technical University of Munich, School of Medicine, Klinikum rechts der Isar, Munich, Germany.",Germany,Technical University of Munich
28782,,T,Ebbecke,"Helmholtz Institute for RNA-based Infection Research, Helmholtz Centre for Infection Research, Würzburg, Germany.",Germany,Helmholtz Institute for RNA-based Infection Research
28783,,RJ,Hayward,"Helmholtz Institute for RNA-based Infection Research, Helmholtz Centre for Infection Research, Würzburg, Germany.",Germany,Helmholtz Institute for RNA-based Infection Research
28784,,AM,Deutschbauer,"Department of Plant and Microbial Biology, University of California, Berkeley, Berkeley, CA, USA.",USA,University of California
28785,,L,Barquist,"Department of Biology, University of Toronto Mississauga, Mississauga, Ontario, Canada.",Canada,University of Toronto Mississauga
28786,,AJ,Westermann,"Department of Microbiology, Biocentre, University of Würzburg, Würzburg, Germany. alexander.westermann@uni-wuerzburg.de.",Germany,University of Würzburg
28787,,YL,Huang,"OIE Reference Laboratory for Classical Swine Fever, Animal Health Research Institute, Council of Agriculture, Executive Yuan, 376 Chung-Cheng Road, Tansui, New Taipei City 25158, Taiwan.",Taiwan,Animal Health Research Institute
28788,,D,Meyer,"EU and OIE Reference Laboratory for Classical Swine Fever, Institute of Virology, University of Veterinary Medicine Hannover, 30559 Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
28789,,A,Postel,"EU and OIE Reference Laboratory for Classical Swine Fever, Institute of Virology, University of Veterinary Medicine Hannover, 30559 Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
28790,,KJ,Tsai,"OIE Reference Laboratory for Classical Swine Fever, Animal Health Research Institute, Council of Agriculture, Executive Yuan, 376 Chung-Cheng Road, Tansui, New Taipei City 25158, Taiwan.",Taiwan,Animal Health Research Institute
28791,,HM,Liu,"OIE Reference Laboratory for Classical Swine Fever, Animal Health Research Institute, Council of Agriculture, Executive Yuan, 376 Chung-Cheng Road, Tansui, New Taipei City 25158, Taiwan.",Taiwan,Animal Health Research Institute
28792,,CH,Yang,"OIE Reference Laboratory for Classical Swine Fever, Animal Health Research Institute, Council of Agriculture, Executive Yuan, 376 Chung-Cheng Road, Tansui, New Taipei City 25158, Taiwan.",Taiwan,Animal Health Research Institute
28793,,YC,Huang,"OIE Reference Laboratory for Classical Swine Fever, Animal Health Research Institute, Council of Agriculture, Executive Yuan, 376 Chung-Cheng Road, Tansui, New Taipei City 25158, Taiwan.",Taiwan,Animal Health Research Institute
28794,,N,Berkley,"OIE Reference Laboratory for Classical Swine Fever, Animal and Plant Health Agency, New Haw KT15 3NB, Surrey, UK.",UK,OIE Reference Laboratory for Classical Swine Fever
28795,,MC,Deng,"OIE Reference Laboratory for Classical Swine Fever, Animal Health Research Institute, Council of Agriculture, Executive Yuan, 376 Chung-Cheng Road, Tansui, New Taipei City 25158, Taiwan.",Taiwan,Animal Health Research Institute
28796,,FI,Wang,"School of Veterinary Medicine, National Taiwan University, No. 1, Section 4, Roosevelt Road, Taipei 10617, Taiwan.",Taiwan,National Taiwan University
28797,,P,Becher,"EU and OIE Reference Laboratory for Classical Swine Fever, Institute of Virology, University of Veterinary Medicine Hannover, 30559 Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
28798,,H,Crooke,"OIE Reference Laboratory for Classical Swine Fever, Animal and Plant Health Agency, New Haw KT15 3NB, Surrey, UK.",UK,OIE Reference Laboratory for Classical Swine Fever
28799,,CY,Chang,"OIE Reference Laboratory for Classical Swine Fever, Animal Health Research Institute, Council of Agriculture, Executive Yuan, 376 Chung-Cheng Road, Tansui, New Taipei City 25158, Taiwan.",Taiwan,Animal Health Research Institute
28800,,D,Meyer,"EU and OIE Reference Laboratory for Classical Swine Fever, Institute of Virology, University of Veterinary Medicine Hannover, Foundation, Buenteweg 17, 30559 Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
28801,,A,Postel,"EU and OIE Reference Laboratory for Classical Swine Fever, Institute of Virology, University of Veterinary Medicine Hannover, Foundation, Buenteweg 17, 30559 Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
28802,,A,Wiedemann,"EU and OIE Reference Laboratory for Classical Swine Fever, Institute of Virology, University of Veterinary Medicine Hannover, Foundation, Buenteweg 17, 30559 Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
28803,,GN,Cagatay,"EU and OIE Reference Laboratory for Classical Swine Fever, Institute of Virology, University of Veterinary Medicine Hannover, Foundation, Buenteweg 17, 30559 Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
28804,,S,Ciulli,"Department of Veterinary Medical Sciences, University of Bologna, Viale Vespucci, 2, 47042 Cesenatico, Italy.",Italy,University of Bologna
28805,,A,Guercio,"Istituto Zooprofilattico Sperimentale della Sicilia ""A. Mirri"", Via Gino Marinuzzi, 3, 90129 Palermo, Italy.",Italy,Unparsed
28806,,P,Becher,"EU and OIE Reference Laboratory for Classical Swine Fever, Institute of Virology, University of Veterinary Medicine Hannover, Foundation, Buenteweg 17, 30559 Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
28807,,S,Pavulraj,"Department of Pathobiological Sciences and Louisiana Animal Disease Diagnostic Laboratory, School of Veterinary Medicine, Louisiana State University, Baton Rouge, LA 70803, USA.",USA,Louisiana State University
28808,,K,Pannhorst,"Department of Pathobiological Sciences and Louisiana Animal Disease Diagnostic Laboratory, School of Veterinary Medicine, Louisiana State University, Baton Rouge, LA 70803, USA.",USA,Louisiana State University
28809,,RW,Stout,"Department of Pathobiological Sciences and Louisiana Animal Disease Diagnostic Laboratory, School of Veterinary Medicine, Louisiana State University, Baton Rouge, LA 70803, USA.",USA,Louisiana State University
28810,,DB,Paulsen,"Department of Pathobiological Sciences and Louisiana Animal Disease Diagnostic Laboratory, School of Veterinary Medicine, Louisiana State University, Baton Rouge, LA 70803, USA.",USA,Louisiana State University
28811,,M,Carossino,"Department of Pathobiological Sciences and Louisiana Animal Disease Diagnostic Laboratory, School of Veterinary Medicine, Louisiana State University, Baton Rouge, LA 70803, USA.",USA,Louisiana State University
28812,,D,Meyer,"Institute of Virology, University of Veterinary Medicine Hannover, 30559 Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
28813,,P,Becher,"Institute of Virology, University of Veterinary Medicine Hannover, 30559 Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
28814,,SI,Chowdhury,"Department of Pathobiological Sciences and Louisiana Animal Disease Diagnostic Laboratory, School of Veterinary Medicine, Louisiana State University, Baton Rouge, LA 70803, USA.",USA,Louisiana State University
28815,,P,Batinić,"Institute for Medicinal Plant Research ""Dr Josif Pančić"", Tadeuša Košćuška 1, 11000 Belgrade, Serbia.",Serbia,"Institute for Medicinal Plant Research ""Dr Josif Pančić"""
28816,,A,Jovanović,"Institute for the Application of Nuclear Energy INEP, University of Belgrade, Banatska 31b, Zemun, 11080 Belgrade, Serbia.",Serbia,University of Belgrade
28817,,D,Stojković,"Institute for Biological Research ""Siniša Stanković"", National Institute of the Republic of Serbia, University of Belgrade, Bulevar Despota Stefana 142, 11060 Belgrade, Serbia.",Serbia,University of Belgrade
28818,,G,Zengin,"Science Faculty, Selcuk University, 42130 Konya, Turkey.",Turkey,Selcuk University
28819,,I,Cvijetić,"Faculty of Chemistry, University of Belgrade, Students Square 10-13, 11000 Belgrade, Serbia.",Serbia,University of Belgrade
28820,,U,Gašić,"Institute for Biological Research ""Siniša Stanković"", National Institute of the Republic of Serbia, University of Belgrade, Bulevar Despota Stefana 142, 11060 Belgrade, Serbia.",Serbia,University of Belgrade
28821,,N,Čutović,"Institute for Medicinal Plant Research ""Dr Josif Pančić"", Tadeuša Košćuška 1, 11000 Belgrade, Serbia.",Serbia,"Institute for Medicinal Plant Research ""Dr Josif Pančić"""
28822,,MB,Pešić,"Faculty of Agriculture, Institute of Food Technology and Biochemistry, University of Belgrade, Nemanjina 6, Zemun, 11080 Belgrade, Serbia.",Serbia,University of Belgrade
28823,,DD,Milinčić,"Faculty of Agriculture, Institute of Food Technology and Biochemistry, University of Belgrade, Nemanjina 6, Zemun, 11080 Belgrade, Serbia.",Serbia,University of Belgrade
28824,,T,Carević,"Institute for Biological Research ""Siniša Stanković"", National Institute of the Republic of Serbia, University of Belgrade, Bulevar Despota Stefana 142, 11060 Belgrade, Serbia.",Serbia,University of Belgrade
28825,,A,Marinković,"Faculty of Technology and Metallurgy, University of Belgrade, Karnegijeva 4, 11000 Belgrade, Serbia.",Serbia,University of Belgrade
28826,,B,Bugarski,"Faculty of Technology and Metallurgy, University of Belgrade, Karnegijeva 4, 11000 Belgrade, Serbia.",Serbia,University of Belgrade
28827,,T,Marković,"Institute for Medicinal Plant Research ""Dr Josif Pančić"", Tadeuša Košćuška 1, 11000 Belgrade, Serbia.",Serbia,"Institute for Medicinal Plant Research ""Dr Josif Pančić"""
28828,,J,Blasiak,"Department of Molecular Genetics, Faculty of Biology and Environmental Protection, University of Lodz, 90-236 Lodz, Poland.",Poland,University of Lodz
28829,,E,Pawlowska,"Department of Orthodontics, Medical University of Lodz, 92-216 Lodz, Poland.",Poland,Medical University of Lodz
28830,,J,Chojnacki,"Department of Clinical Nutrition and Gastroenterological Diagnostics, Medical University of Lodz, 90-647 Lodz, Poland.",Poland,Medical University of Lodz
28831,,J,Szczepanska,"Department of Pediatric Dentistry, Medical University of Lodz, 92-216 Lodz, Poland.",Poland,Medical University of Lodz
28832,,C,Chojnacki,"Department of Clinical Nutrition and Gastroenterological Diagnostics, Medical University of Lodz, 90-647 Lodz, Poland.",Poland,Medical University of Lodz
28833,,K,Kaarniranta,"Department of Ophthalmology, University of Eastern Finland and Kuopio University Hospital, 70211 Kuopio, Finland.",Finland,University of Eastern Finland and Kuopio University Hospital
28834,,M,Forni,"Department of Veterinary Medical Sciences, University of Bologna, Ozzano Emilia, 40064 Bologna, Italy.",Italy,University of Bologna
28835,,C,Bernardini,"Department of Veterinary Medical Sciences, University of Bologna, Ozzano Emilia, 40064 Bologna, Italy.",Italy,University of Bologna
28836,,F,Zamparini,"Laboratory of Biomaterials, Green Materials and Oral Pathology, School of Dentistry, Department of Biomedical and Neuromotor Sciences, University of Bologna, 40125 Bologna, Italy.",Italy,University of Bologna
28837,,A,Zannoni,"Department of Veterinary Medical Sciences, University of Bologna, Ozzano Emilia, 40064 Bologna, Italy.",Italy,University of Bologna
28838,,R,Salaroli,"Department of Veterinary Medical Sciences, University of Bologna, Ozzano Emilia, 40064 Bologna, Italy.",Italy,University of Bologna
28839,,D,Ventrella,"Department of Veterinary Medical Sciences, University of Bologna, Ozzano Emilia, 40064 Bologna, Italy.",Italy,University of Bologna
28840,,G,Parchi,"Laboratory of Biomaterials, Green Materials and Oral Pathology, School of Dentistry, Department of Biomedical and Neuromotor Sciences, University of Bologna, 40125 Bologna, Italy.",Italy,University of Bologna
28841,,M,Degli Esposti,"Department of Civil, Chemical, Environmental and Materials Engineering, University of Bologna, 40136 Bologna, Italy.",Italy,University of Bologna
28842,,A,Polimeni,"Department of Oral and Maxillo-facial Sciences, Pediatric Dentistry Unit, Sapienza University of Rome, 00161 Rome, Italy.",Italy,Sapienza University of Rome
28843,,P,Fabbri,"Department of Civil, Chemical, Environmental and Materials Engineering, University of Bologna, 40136 Bologna, Italy.",Italy,University of Bologna
28844,,F,Fava,"Department of Civil, Chemical, Environmental and Materials Engineering, University of Bologna, 40136 Bologna, Italy.",Italy,University of Bologna
28845,,C,Prati,"Endodontic Clinical Section, School of Dentistry, Department of Biomedical and Neuromotor Sciences, University of Bologna, 40125 Bologna, Italy.",Italy,University of Bologna
28846,,MG,Gandolfi,"Laboratory of Biomaterials, Green Materials and Oral Pathology, School of Dentistry, Department of Biomedical and Neuromotor Sciences, University of Bologna, 40125 Bologna, Italy.",Italy,University of Bologna
28847,,M,Petrič,"Faculty of Medicine, Institute of Pathophysiology, University of Ljubljana, Ljubljana, Slovenia.",Slovenia,University of Ljubljana
28848,,A,Vidović,"Faculty of Medicine, Institute of Pathophysiology, University of Ljubljana, Ljubljana, Slovenia.",Slovenia,University of Ljubljana
28849,,K,Dolinar,"Faculty of Medicine, Institute of Pathophysiology, University of Ljubljana, Ljubljana, Slovenia.",Slovenia,University of Ljubljana
28850,,K,Miš,"Faculty of Medicine, Institute of Pathophysiology, University of Ljubljana, Ljubljana, Slovenia.",Slovenia,University of Ljubljana
28851,,AV,Chibalin,"Department of Molecular Medicine and Surgery, Integrative Physiology, Karolinska Institutet, Stockholm, Sweden. alexander.chibalin@ki.se.",Sweden,Karolinska Institutet
28852,,S,Pirkmajer,"Faculty of Medicine, Institute of Pathophysiology, University of Ljubljana, Ljubljana, Slovenia. sergej.pirkmajer@mf.uni-lj.si.",Slovenia,University of Ljubljana
28853,,P,Steinwerth,"Department of Microgravity and Translational Regenerative Medicine, University Clinic for Plastic, Aesthetic and Hand Surgery, Otto von Guericke University, 39106 Magdeburg, Germany.",Germany,University Clinic for Plastic
28854,,J,Bertrand,"Research Group ""Magdeburger Arbeitsgemeinschaft für Forschung unter Raumfahrt-und Schwerelosigkeitsbedingungen"" (MARS), Otto von Guericke University, 39106 Magdeburg, Germany.",Germany,Otto von Guericke University
28855,,V,Sandt,"Department of Microgravity and Translational Regenerative Medicine, University Clinic for Plastic, Aesthetic and Hand Surgery, Otto von Guericke University, 39106 Magdeburg, Germany.",Germany,University Clinic for Plastic
28856,,S,Marchal,"Department of Microgravity and Translational Regenerative Medicine, University Clinic for Plastic, Aesthetic and Hand Surgery, Otto von Guericke University, 39106 Magdeburg, Germany.",Germany,University Clinic for Plastic
28857,,J,Sahana,"Department of Biomedicine, Aarhus University, Ole Worms Allé 4, 8000 Aarhus, Denmark.",Denmark,Aarhus University
28858,,M,Bollmann,"Department of Orthopaedic Surgery, Otto-von-Guericke-University Magdeburg, 39120 Magdeburg, Germany.",Germany,Otto-von-Guericke-University Magdeburg
28859,,H,Schulz,"Research Group ""Magdeburger Arbeitsgemeinschaft für Forschung unter Raumfahrt-und Schwerelosigkeitsbedingungen"" (MARS), Otto von Guericke University, 39106 Magdeburg, Germany.",Germany,Otto von Guericke University
28860,,S,Kopp,"Core Facility Tissue Engineering, Otto von Guericke University, 39106 Magdeburg, Germany.",Germany,Otto von Guericke University
28861,,D,Grimm,"Department of Biomedicine, Aarhus University, Ole Worms Allé 4, 8000 Aarhus, Denmark.",Denmark,Aarhus University
28862,,M,Wehland,"Research Group ""Magdeburger Arbeitsgemeinschaft für Forschung unter Raumfahrt-und Schwerelosigkeitsbedingungen"" (MARS), Otto von Guericke University, 39106 Magdeburg, Germany.",Germany,Otto von Guericke University
28863,,T,Jelsma,"Department of Virology, Wageningen Bioveterinary Research (WBVR), Wageningen University & Research (WUR), P.O. Box 65, 8200 AB Lelystad, The Netherlands.",The Netherlands,Wageningen University & Research (WUR)
28864,,JJ,Wijnker,"Department of Population Health Sciences, Institute for Risk Assessment Sciences, Faculty of Veterinary Medicine, Utrecht University, P.O. Box 80.175, 3508 TD Utrecht, The Netherlands.",The Netherlands,Utrecht University
28865,,B,Smid,"Department of Virology, Wageningen Bioveterinary Research (WBVR), Wageningen University & Research (WUR), P.O. Box 65, 8200 AB Lelystad, The Netherlands.",The Netherlands,Wageningen University & Research (WUR)
28866,,E,Verheij,"Department of Virology, Wageningen Bioveterinary Research (WBVR), Wageningen University & Research (WUR), P.O. Box 65, 8200 AB Lelystad, The Netherlands.",The Netherlands,Wageningen University & Research (WUR)
28867,,WHM,van der Poel,"Department of Virology, Wageningen Bioveterinary Research (WBVR), Wageningen University & Research (WUR), P.O. Box 65, 8200 AB Lelystad, The Netherlands.",The Netherlands,Wageningen University & Research (WUR)
28868,,HJ,Wisselink,"Department of Infection Biology, Wageningen Bioveterinary Research (WBVR), Wageningen University & Research (WUR), P.O. Box 65, 8200 AB Lelystad, The Netherlands.",The Netherlands,Wageningen University & Research (WUR)
28869,,D,Nayak,"Department of Biochemistry & Structural Biology and Greehey Children's Cancer Research Institute, University of Texas Health Science Center at San Antonio, San Antonio, TX, 78229, USA.",USA,University of Texas Health Science Center at San Antonio
28870,,D,Lv,"Department of Biochemistry & Structural Biology and Greehey Children's Cancer Research Institute, University of Texas Health Science Center at San Antonio, San Antonio, TX, 78229, USA.",USA,University of Texas Health Science Center at San Antonio
28871,,Y,Yuan,"Department of Biochemistry & Structural Biology and Greehey Children's Cancer Research Institute, University of Texas Health Science Center at San Antonio, San Antonio, TX, 78229, USA.",USA,University of Texas Health Science Center at San Antonio
28872,,P,Zhang,"Department of Medicinal Chemistry, College of Pharmacy, University of Florida, Gainesville, FL, 32610, USA.",USA,University of Florida
28873,,W,Hu,"Department of Medicinal Chemistry, College of Pharmacy, University of Florida, Gainesville, FL, 32610, USA.",USA,University of Florida
28874,,A,Nayak,"Department of Biochemistry & Structural Biology and Greehey Children's Cancer Research Institute, University of Texas Health Science Center at San Antonio, San Antonio, TX, 78229, USA.",USA,University of Texas Health Science Center at San Antonio
28875,,EA,Ruben,"Department of Biochemistry & Structural Biology and Greehey Children's Cancer Research Institute, University of Texas Health Science Center at San Antonio, San Antonio, TX, 78229, USA.",USA,University of Texas Health Science Center at San Antonio
28876,,Z,Lv,"Department of Biochemistry & Structural Biology and Greehey Children's Cancer Research Institute, University of Texas Health Science Center at San Antonio, San Antonio, TX, 78229, USA.",USA,University of Texas Health Science Center at San Antonio
28877,,P,Sung,"Department of Biochemistry & Structural Biology and Greehey Children's Cancer Research Institute, University of Texas Health Science Center at San Antonio, San Antonio, TX, 78229, USA.",USA,University of Texas Health Science Center at San Antonio
28878,,R,Hromas,"Department of Medicine, University of Texas Health Science Center at San Antonio, San Antonio, TX, 78229, USA.",USA,University of Texas Health Science Center at San Antonio
28879,,G,Zheng,"Department of Medicinal Chemistry, College of Pharmacy, University of Florida, Gainesville, FL, 32610, USA. zhengg@cop.ufl.edu.",USA,University of Florida
28880,,D,Zhou,"Department of Biochemistry & Structural Biology and Greehey Children's Cancer Research Institute, University of Texas Health Science Center at San Antonio, San Antonio, TX, 78229, USA. zhoud@uthscsa.edu.",USA,University of Texas Health Science Center at San Antonio
