keyword,pubmedId,author_name,affiliation,institute,address
Trichosporon,32358003,Wang J,"Institute of Animal Husbandry and Veterinary Medicine, Beijing Academy of Agricultural and Forestry Sciences, Beijing, China.",Institute of Animal Husbandry and Veterinary Medicine,"China, Bei Jing Shi, Hai Dian Qu, Nong Da Nan Lu, 农大南路 邮政编码: 100091"
Trichosporon,32358003,Fansler N,"Department of Animal and Food Sciences, Oklahoma State University, Stillwater, Oklahoma, USA.",Oklahoma State University,"OSU Cross Country Course, 310 N Monroe St #74078, Stillwater, OK 74075, USA"
Trichosporon,32358003,Becker S,"Department of Animal and Food Sciences, Oklahoma State University, Stillwater, Oklahoma, USA.",Oklahoma State University,"OSU Cross Country Course, 310 N Monroe St #74078, Stillwater, OK 74075, USA"
Trichosporon,32358003,Liu J,"Department of Animal and Food Sciences, Oklahoma State University, Stillwater, Oklahoma, USA.",Oklahoma State University,"OSU Cross Country Course, 310 N Monroe St #74078, Stillwater, OK 74075, USA"
Trichosporon,32358003,Yang H,"Institute of Quality and Standards for Agro-products, Zhejiang Academy of Agricultural Sciences, Hangzhou, China.",Institute of Quality and Standards for Agro-products,"China, Zhe Jiang Sheng, Hang Zhou Shi, Xia Cheng Qu, 德胜快速路出口854V+V8Q 邮政编码: 310004"
Trichosporon,32358003,Zhang G,"Department of Animal and Food Sciences, Oklahoma State University, Stillwater, Oklahoma, USA zguolon@okstate.edu.",Oklahoma State University,"OSU Cross Country Course, 310 N Monroe St #74078, Stillwater, OK 74075, USA"
Trichosporon,34189174,Turnbull IR,"Department of Surgery, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,Mazer MB,"Department of Pediatrics, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,Hoofnagle MH,"Department of Surgery, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,Kirby JP,"Department of Surgery, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,Leonard JM,"Department of Surgery, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,Mejia-Chew C,"Department of Medicine, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"St. Louis, MO 63110, USA"
Trichosporon,34189174,Spec A,"Department of Medicine, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"St. Louis, MO 63110, USA"
Trichosporon,34189174,Blood J,"Department of Anesthesiology, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,Miles SM,"Department of Anesthesiology, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,Ransom EM,"Department of Pathology & Immunology, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,Potter RF,"Department of Pathology & Immunology, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,Gaut JP,"Department of Pathology & Immunology, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,Remy KE,"Department of Medicine, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"St. Louis, MO 63110, USA"
Trichosporon,34189174,Hotchkiss RS,"Department of Medicine, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"St. Louis, MO 63110, USA"
Trichosporon,36822979,Hong G,"Department of Medicine, Division of Pulmonary, Allergy and Critical Care, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Palestine, State of. Electronic address: gina.hong@pennmedicine.upenn.edu.",Perelman School of Medicine at the University of Pennsylvania,"Perelman Center for Advice Medicine, 3400 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,Daniel SG,"Division of Gastroenterology, Hepatology, and Nutrition, Children's Hospital of Philadelphia, Philadelphia 19104.",Unparsed,"3401 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,Lee JJ,"Division of Gastroenterology, Hepatology, and Nutrition, Children's Hospital of Philadelphia, Philadelphia 19104.",Unparsed,"3401 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,Bittinger K,"Division of Gastroenterology, Hepatology, and Nutrition, Children's Hospital of Philadelphia, Philadelphia 19104.",Unparsed,"3401 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,Glaser L,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA, United States.",University of Pennsylvania,"3400 Spruce St, Philadelphia, PA 19104, USA"
Trichosporon,36822979,Mattei LM,"Division of Gastroenterology, Hepatology, and Nutrition, Children's Hospital of Philadelphia, Philadelphia 19104.",Unparsed,"3401 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,Dorgan DJ,"Department of Medicine, Division of Pulmonary, Allergy and Critical Care, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Palestine, State of.",Perelman School of Medicine at the University of Pennsylvania,"Perelman Center for Advice Medicine, 3400 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,Hadjiliadis D,"Department of Medicine, Division of Pulmonary, Allergy and Critical Care, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Palestine, State of.",Perelman School of Medicine at the University of Pennsylvania,"Perelman Center for Advice Medicine, 3400 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,Kawut SM,"Department of Medicine, Division of Pulmonary, Allergy and Critical Care, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Palestine, State of.",Perelman School of Medicine at the University of Pennsylvania,"Perelman Center for Advice Medicine, 3400 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,Collman RG,"Department of Medicine, Division of Pulmonary, Allergy and Critical Care, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Palestine, State of.",Perelman School of Medicine at the University of Pennsylvania,"Perelman Center for Advice Medicine, 3400 Civic Center Blvd, Philadelphia, PA 19104, USA"
Rhodotorula,31167944,Yockey J,"St. Louis College of Pharmacy, St. Louis, Missouri, USA.",St. Louis College of Pharmacy,"St. Louis College of Pharmacy Parking Garage, 1 PHARMACY PL, St. Louis, MO 63110, USA"
Rhodotorula,31167944,Andres L,"St. Louis College of Pharmacy, St. Louis, Missouri, USA.",St. Louis College of Pharmacy,"St. Louis College of Pharmacy Parking Garage, 1 PHARMACY PL, St. Louis, MO 63110, USA"
Rhodotorula,31167944,Carson M,"St. Louis College of Pharmacy, St. Louis, Missouri, USA.",St. Louis College of Pharmacy,"St. Louis College of Pharmacy Parking Garage, 1 PHARMACY PL, St. Louis, MO 63110, USA"
Rhodotorula,31167944,Ory JJ,"St. Louis College of Pharmacy, St. Louis, Missouri, USA.",St. Louis College of Pharmacy,"St. Louis College of Pharmacy Parking Garage, 1 PHARMACY PL, St. Louis, MO 63110, USA"
Rhodotorula,31167944,Reese AJ,"St. Louis College of Pharmacy, St. Louis, Missouri, USA amy.reese@stlcop.edu.",St. Louis College of Pharmacy,"2, Pharmacy Place, St. Louis, MO 63110, USA"
Rhodotorula,34902017,Schultz JC,"Department of Chemical and Biomolecular Engineering, U.S. Department of Energy Center for Advanced Bioenergy and Bioproducts Innovation (CABBI), Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA.",University of Illinois at Urbana-Champaign,"Champaign, IL, USA"
Rhodotorula,34902017,Cao M,"Department of Chemical and Biomolecular Engineering, U.S. Department of Energy Center for Advanced Bioenergy and Bioproducts Innovation (CABBI), Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA.",University of Illinois at Urbana-Champaign,"Champaign, IL, USA"
Rhodotorula,34902017,Mejia A,"Department of Chemical and Biomolecular Engineering, U.S. Department of Energy Center for Advanced Bioenergy and Bioproducts Innovation (CABBI), Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA.",University of Illinois at Urbana-Champaign,"Champaign, IL, USA"
Rhodotorula,34902017,Zhao H,"Departments of Chemistry, Biochemistry, and Bioengineering, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA.",University of Illinois at Urbana-Champaign,"600 S Mathews Ave, Urbana, IL 61801, USA"
Geotrichum,36587027,Morin MA,"School of Biological Science, University of California San Diego, San Diego, 92093, USA. manon.morin@ymail.com.",University of California San Diego,"9500 Gilman Dr, La Jolla, CA 92093, USA"
Geotrichum,36587027,Morrison AJ,"Institute of Molecular Biology, University of Oregon, Eugene, OR, USA.",University of Oregon,"273, Onyx Bridge, 1318 Franklin Blvd, Eugene, OR 97403, USA"
Geotrichum,36587027,Harms MJ,"Institute of Molecular Biology, University of Oregon, Eugene, OR, USA.",University of Oregon,"273, Onyx Bridge, 1318 Franklin Blvd, Eugene, OR 97403, USA"
Geotrichum,36587027,Dutton RJ,"School of Biological Science, University of California San Diego, San Diego, 92093, USA. rjdutton@ucsd.edu.",University of California San Diego,"9301 S Scholars Dr, La Jolla, CA 92093, USA"
Geotrichum,36302729,Willbur JF,"Michigan State University, Plant, Soil and Microbial Sciences, East Lansing, Michigan, United States; willbur1@msu.edu.",Michigan State University,"648 N Shaw Ln, East Lansing, MI 48824, USA"
Geotrichum,36302729,Schlachter EM,"Michigan State University, Plant, Soil and Microbial Sciences, East Lansing, Michigan, United States; schlach8@msu.edu.",Michigan State University,"648 N Shaw Ln, East Lansing, MI 48824, USA"
Geotrichum,36302729,Satoh-Cruz M,"Michigan State University, Plant, Soil and Microbial Sciences, East Lansing, Michigan, United States; satom@msu.edu.",Michigan State University,"Plant and Soil Sciences Building, 1066 Bogue St Room A286, East Lansing, MI 48824, USA"
Geotrichum,36302729,Ruth S,"Michigan State University, Plant, Soil and Microbial Sciences, East Lansing, Michigan, United States; ruthsara@msu.edu.",Michigan State University,"Plant and Soil Sciences Building, 1066 Bogue St Room A286, East Lansing, MI 48824, USA"
Geotrichum,36302729,Burek C,"University of Washington, 7284, Seattle, Washington, United States; cburek@yahoo.com.",University of Washington,"18115 Campus Way NE, Bothell, WA 98011, USA"
Geotrichum,36302729,Byrne J,"Michigan State University, Plant, Soil, and Microbial Sciences, 114 CIPS, Diagnostic Services, East Lansing, Michigan, United States, 48824-6469; byrnejm@msu.edu.",Michigan State University,"648 N Shaw Ln, East Lansing, MI 48824, USA"
Pneumocystis,31077616,Fishman JA,"Medicine, Transplant Infectious Diseases and Transplant Center, Massachusetts General Hospital and Harvard Medical School, Boston, Massachusetts.",Massachusetts General Hospital and Harvard Medical School,"165 Cambridge St Ste 301, Boston, MA 02114, USA"
Pneumocystis,31077616,Gans H,"Medicine, Pediatric Infectious Diseases Program for Immunocompromised Hosts, Stanford University, Stanford, California.",Stanford University,"730 Welch Rd, Palo Alto, CA 94304, USA"
Pneumocystis,37367538,Pungan D,"John W Deming Department of Internal Medicine, Center for Translational Research in Infection and Inflammation, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"131 S. Robertson Building, 131 S Robertson St, New Orleans, LA 70112, USA"
Pneumocystis,37367538,Fan J,"Department of Biochemistry, Center for Cellular & Molecular Diagnostics, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"New Orleans, LA 70118, USA"
Pneumocystis,37367538,Dai G,"John W Deming Department of Internal Medicine, Center for Translational Research in Infection and Inflammation, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"131 S. Robertson Building, 131 S Robertson St, New Orleans, LA 70112, USA"
Pneumocystis,37367538,Khatun MS,"John W Deming Department of Internal Medicine, Center for Translational Research in Infection and Inflammation, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"131 S. Robertson Building, 131 S Robertson St, New Orleans, LA 70112, USA"
Pneumocystis,37367538,Dietrich ML,"Department of Pediatrics, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"1415 Tulane Ave, New Orleans, LA 70112, USA"
Pneumocystis,37367538,Zwezdaryk KJ,"Department of Microbiology and Immunology, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"1430 Tulane Ave, New Orleans, LA 70112, USA"
Pneumocystis,37367538,Robinson JE,"Department of Pediatrics, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"1415 Tulane Ave, New Orleans, LA 70112, USA"
Pneumocystis,37367538,Landry SJ,"Department of Biochemistry and Molecular Biology, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"New Orleans, LA 70118, USA"
Pneumocystis,37367538,Kolls JK,"Department of Pediatrics, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"1415 Tulane Ave, New Orleans, LA 70112, USA"
Pneumocystis,36012788,Babb-Biernacki SJ,"Museum of Natural Science and Department of Biological Sciences, Louisiana State University, Baton Rouge, LA 70803, USA.",Louisiana State University,"Murphy J. Foster Hall, 119 Dalrymple Dr, Baton Rouge, LA 70802, USA"
Pneumocystis,36012788,Esselstyn JA,"Museum of Natural Science and Department of Biological Sciences, Louisiana State University, Baton Rouge, LA 70803, USA.",Louisiana State University,"Murphy J. Foster Hall, 119 Dalrymple Dr, Baton Rouge, LA 70802, USA"
Pneumocystis,36012788,Doyle VP,"Department of Plant Pathology and Crop Physiology, Louisiana State University AgCenter, Baton Rouge, LA 70809, USA.",Louisiana State University AgCenter,"Baton Rouge, LA 70808, USA"
Pneumocystis,31484742,Eddens T,"UPMC Children's Hospital of Pittsburgh, Pittsburgh, Pennsylvania, USA.",Unparsed,"4401 Penn Ave, Pittsburgh, PA 15224, USA"
Pneumocystis,31484742,Elsegeiny W,"UPMC Children's Hospital of Pittsburgh, Pittsburgh, Pennsylvania, USA.",Unparsed,"4401 Penn Ave, Pittsburgh, PA 15224, USA"
Pneumocystis,31484742,Ricks D,"UPMC Children's Hospital of Pittsburgh, Pittsburgh, Pennsylvania, USA.",Unparsed,"4401 Penn Ave, Pittsburgh, PA 15224, USA"
Pneumocystis,31484742,Goodwin M,"UPMC Children's Hospital of Pittsburgh, Pittsburgh, Pennsylvania, USA.",Unparsed,"4401 Penn Ave, Pittsburgh, PA 15224, USA"
Pneumocystis,31484742,Horne WT,"UPMC Children's Hospital of Pittsburgh, Pittsburgh, Pennsylvania, USA.",Unparsed,"4401 Penn Ave, Pittsburgh, PA 15224, USA"
Pneumocystis,31484742,Zheng M,"UPMC Children's Hospital of Pittsburgh, Pittsburgh, Pennsylvania, USA.",Unparsed,"4401 Penn Ave, Pittsburgh, PA 15224, USA"
Pneumocystis,31484742,Kolls JK,"Center for Translational Research in Infection and Inflammation, Tulane School of Medicine, New Orleans, Louisiana, USA jkolls1@tulane.edu.",Tulane School of Medicine,"1430 Tulane Ave, New Orleans, LA 70112, USA"
Pneumocystis,35205890,Miller RF,"Clinical Research Department, Faculty of Infectious and Tropical Diseases, London School of Hygiene and Tropical Medicine, London WC1E 7HT, UK.",London School of Hygiene and Tropical Medicine,"15-17 Tavistock Pl, London WC1H 9SH, UK"
Pneumocystis,35205890,Daly KR,"Division of Infectious Diseases, University of Cincinnati, Cincinnati, OH 45236, USA.",University of Cincinnati,"231 Albert Sabin Way, Cincinnati, OH 45229, USA"
Pneumocystis,35205890,Walzer PD,"Division of Infectious Diseases, University of Cincinnati, Cincinnati, OH 45236, USA.",University of Cincinnati,"231 Albert Sabin Way, Cincinnati, OH 45229, USA"
Pneumocystis,35205890,Ulloa AV,"Instituto de Ciencias Biomédicas (ICBM), Facultad de Medicina Universidad de Chile, Santiago 8380453, Chile.",Facultad de Medicina Universidad de Chile,"Av. Independencia 1027, 8380453 Independencia, Región Metropolitana, Chile"
Pneumocystis,35205890,Ponce CA,"Instituto de Ciencias Biomédicas (ICBM), Facultad de Medicina Universidad de Chile, Santiago 8380453, Chile.",Facultad de Medicina Universidad de Chile,"Av. Independencia 1027, 8380453 Independencia, Región Metropolitana, Chile"
Pneumocystis,35205890,Vargas SL,"Instituto de Ciencias Biomédicas (ICBM), Facultad de Medicina Universidad de Chile, Santiago 8380453, Chile.",Facultad de Medicina Universidad de Chile,"Av. Independencia 1027, 8380453 Independencia, Región Metropolitana, Chile"
Blastomyces,36179671,Dohlman AB,"Department of Biomedical Engineering, Center for Genomics and Computational Biology, Duke Microbiome Center, Duke University, Durham, NC 27708, USA. Electronic address: anders.dohlman@duke.edu.",Duke University,"Durham, NC 27708, USA"
Blastomyces,36179671,Klug J,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY 10021, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Blastomyces,36179671,Mesko M,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY 10021, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Blastomyces,36179671,Gao IH,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY 10021, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Blastomyces,36179671,Lipkin SM,"Joan and Sanford I. Weill Department of Medicine, Weill Cornell Medicine, Cornell University, New York, NY 10021, USA.",Cornell University,"Ithaca, NY 14850, USA"
Blastomyces,36179671,Shen X,"Department of Biomedical Engineering, Center for Genomics and Computational Biology, Duke Microbiome Center, Duke University, Durham, NC 27708, USA; Terasaki Institute, Los Angeles, CA 90024, USA.",Duke University,"Durham, NC 27708, USA"
Blastomyces,36179671,Iliev ID,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY 10021, USA; Joan and Sanford I. Weill Department of Medicine, Weill Cornell Medicine, Cornell University, New York, NY 10021, USA; Department of Microbiology and Immunology, Weill Cornell Medicine, Cornell University, New York, NY 10065, USA. Electronic address: iliev@med.cornell.edu.",Cornell University,"Ithaca, NY 14850, USA"
Blastomyces,36366776,Mazi PB,"Division of Infectious Diseases, Department of Medicine, Washington University School of Medicine, St Louis, Missouri, USA.",Washington University School of Medicine,"4990 Children's Pl, St. Louis, MO 63110, USA"
Blastomyces,36366776,Sahrmann JM,"Division of Infectious Diseases, Department of Medicine, Washington University School of Medicine, St Louis, Missouri, USA.",Washington University School of Medicine,"4990 Children's Pl, St. Louis, MO 63110, USA"
Blastomyces,36366776,Olsen MA,"Division of Infectious Diseases, Department of Medicine, Washington University School of Medicine, St Louis, Missouri, USA.",Washington University School of Medicine,"4990 Children's Pl, St. Louis, MO 63110, USA"
Blastomyces,36366776,Coler-Reilly A,"Division of Bone and Mineral Diseases, Department of Medicine, Washington University School of Medicine, St Louis, Missouri, USA.",Washington University School of Medicine,"St. Louis, MO 63110, USA"
Blastomyces,36366776,Rauseo AM,"Division of Infectious Diseases, Department of Medicine, Washington University School of Medicine, St Louis, Missouri, USA.",Washington University School of Medicine,"4990 Children's Pl, St. Louis, MO 63110, USA"
Blastomyces,36366776,Pullen M,"Division of Infectious Diseases and International Medicine, University of Minnesota, Minneapolis, Minnesota, USA.",University of Minnesota,"420 Delaware St SE # D416, Minneapolis, MN 55455, USA"
Blastomyces,36366776,Zuniga-Moya JC,"Division of Infectious Diseases, Department of Medicine, Washington University School of Medicine, St Louis, Missouri, USA.",Washington University School of Medicine,"4990 Children's Pl, St. Louis, MO 63110, USA"
Blastomyces,36366776,Powderly WG,"Division of Infectious Diseases, Department of Medicine, Washington University School of Medicine, St Louis, Missouri, USA.",Washington University School of Medicine,"4990 Children's Pl, St. Louis, MO 63110, USA"
Blastomyces,36366776,Spec A,"Division of Infectious Diseases, Department of Medicine, Washington University School of Medicine, St Louis, Missouri, USA.",Washington University School of Medicine,"4990 Children's Pl, St. Louis, MO 63110, USA"
Blastomyces,33315302,Kujoth GC,"Department of Pediatrics, University of Wisconsin-Madison, Madison, Wisconsin.",University of Wisconsin-Madison,"600 Highland Ave, Madison, WI 53792, USA"
Blastomyces,33315302,Sullivan TD,"Department of Pediatrics, University of Wisconsin-Madison, Madison, Wisconsin.",University of Wisconsin-Madison,"600 Highland Ave, Madison, WI 53792, USA"
Blastomyces,33315302,Klein BS,"Department of Medical Microbiology & Immunology, University of Wisconsin-Madison, Madison, Wisconsin.",University of Wisconsin-Madison,"Microbial Sciences, 1550 Linden Dr, Madison, WI 53706, USA"
Blastomyces,37455778,Wittmann TA,"Department of Urology, Medical College of Wisconsin, Milwaukee, WI, USA.",Medical College of Wisconsin,"999 N 92nd St #330, Wauwatosa, WI 53226, USA"
Blastomyces,37455778,Waldoch BT,"Department of Urology, Medical College of Wisconsin, Milwaukee, WI, USA.",Medical College of Wisconsin,"999 N 92nd St #330, Wauwatosa, WI 53226, USA"
Blastomyces,37455778,Davis CM,"Department of Urology, Medical College of Wisconsin, Milwaukee, WI, USA.",Medical College of Wisconsin,"999 N 92nd St #330, Wauwatosa, WI 53226, USA"
Histoplasmosis,36447609,Krishnan G,"Division of Infectious Diseases, Washington University School of Medicine, St Louis, Missouri, USA.",Washington University School of Medicine,"4990 Children's Pl, St. Louis, MO 63110, USA"
Histoplasmosis,36447609,Power M,"Department of Obstetrics and Gynecology, Mountain Area Health Education Center, Asheville, North Carolina, USA.",Unparsed,"119 Hendersonville Rd, Asheville, NC 28803, USA"
Histoplasmosis,36447609,Bariola JR,"Division of Infectious Diseases, University of Pittsburgh School of Medicine, Pittsburgh, Pennsylvania, USA.",University of Pittsburgh School of Medicine,"Pittsburgh, PA 15213, USA"
Histoplasmosis,36447609,Dare R,"Division of Infectious Diseases, University of Arkansas for Medical Sciences, Little Rock, Arkansas, USA.",University of Arkansas for Medical Sciences,"4110 Outpatient Circle Outpatient Center Second Floor, Suite 2P, Little Rock, AR 72205, USA"
Histoplasma,37819140,Joehnk B,"Department of Microbiology and Immunology, University of California, San Francisco, San Francisco, California, USA.",University of California,"400 Parnassus Ave Second Floor, San Francisco, CA 94143, USA"
Histoplasma,37819140,Ali N,"Department of Microbiology and Immunology, University of California, San Francisco, San Francisco, California, USA.",University of California,"400 Parnassus Ave Second Floor, San Francisco, CA 94143, USA"
Histoplasma,37819140,Voorhies M,"Department of Microbiology and Immunology, University of California, San Francisco, San Francisco, California, USA.",University of California,"400 Parnassus Ave Second Floor, San Francisco, CA 94143, USA"
Histoplasma,37819140,Walcott K,"Department of Microbiology and Immunology, University of California, San Francisco, San Francisco, California, USA.",University of California,"400 Parnassus Ave Second Floor, San Francisco, CA 94143, USA"
Histoplasma,37819140,Sil A,"Chan Zuckerberg Biohub-San Francisco, San Francisco, California, USA.",Unparsed,"499 Illinois St, San Francisco, CA 94158, USA"
Histoplasma,35404120,Ray SC,"Department of Microbiology, Ohio State University, Columbus, Ohio, USA.",Ohio State University,"105, Biological Sciences Bldg, 484 W 12th Ave, Columbus, OH 43210, USA"
Histoplasma,35404120,Rappleye CA,"Department of Microbiology, Ohio State University, Columbus, Ohio, USA.",Ohio State University,"105, Biological Sciences Bldg, 484 W 12th Ave, Columbus, OH 43210, USA"
Histoplasma,32848006,Jones GS,"Department of Microbiology and Immunology, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA.",University of North Carolina at Chapel Hill,"Mary Ellen Jones Building, Chapel Hill, NC 27599, USA"
Histoplasma,32848006,Sepúlveda VE,"Department of Microbiology and Immunology, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA.",University of North Carolina at Chapel Hill,"Mary Ellen Jones Building, Chapel Hill, NC 27599, USA"
Histoplasma,32848006,Goldman WE,"Department of Microbiology and Immunology, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA goldman@med.unc.edu.",University of North Carolina at Chapel Hill,"Mary Ellen Jones Building, Chapel Hill, NC 27599, USA"
Histoplasma,35089059,Voorhies M,"Department of Microbiology and Immunology, University of California, San Franciscogrid.266102.1, San Francisco, California, USA.",University of California,"Irvine, CA 92697, USA"
Histoplasma,35089059,Cohen S,"Department of Infectious Diseases, J. Craig Venter Institute, La Jolla, California, USA.",J. Craig Venter Institute,"4120 Capricorn Ln, La Jolla, CA 92037, USA"
Histoplasma,35089059,Shea TP,"Broad Institute of MIT and Harvard, Cambridge, Massachusetts, USA.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Histoplasma,35089059,Petrus S,"Department of Infectious Diseases, J. Craig Venter Institute, La Jolla, California, USA.",J. Craig Venter Institute,"4120 Capricorn Ln, La Jolla, CA 92037, USA"
Histoplasma,35089059,Muñoz JF,"Broad Institute of MIT and Harvard, Cambridge, Massachusetts, USA.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Histoplasma,35089059,Poplawski S,"Department of Infectious Diseases, J. Craig Venter Institute, La Jolla, California, USA.",J. Craig Venter Institute,"4120 Capricorn Ln, La Jolla, CA 92037, USA"
Histoplasma,35089059,Goldman WE,"Department of Microbiology and Immunology, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA.",University of North Carolina at Chapel Hill,"Mary Ellen Jones Building, Chapel Hill, NC 27599, USA"
Histoplasma,35089059,Michael TP,"Department of Infectious Diseases, J. Craig Venter Institute, La Jolla, California, USA.",J. Craig Venter Institute,"4120 Capricorn Ln, La Jolla, CA 92037, USA"
Histoplasma,35089059,Cuomo CA,"Broad Institute of MIT and Harvard, Cambridge, Massachusetts, USA.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Histoplasma,35089059,Sil A,"Department of Microbiology and Immunology, University of California, San Franciscogrid.266102.1, San Francisco, California, USA.",University of California,"Irvine, CA 92697, USA"
Histoplasma,35089059,Beyhan S,"Department of Biology, San Diego State University, San Diego, California, USA.",San Diego State University,"5500 Campanile Dr, San Diego, CA 92182, USA"
Microsporum,31070544,Moriello KA,"School of Veterinary Medicine, University of Wisconsin-Madison, Madison, WI, USA.",University of Wisconsin-Madison,"Veterinary Medicine Bldg, 2015 Linden Dr, Madison, WI 53706, USA"
Microsporum,31070544,Stuntebeck R,"Dane County Humane Society, Madison, WI, USA.",Unparsed,"5132 Voges Rd, Madison, WI 53718, USA"
Microsporum,33178620,Parrish N,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA"
Microsporum,33178620,Fisher SL,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA"
Microsporum,33178620,Gartling A,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA"
