keyword,pubmedId,author_name,affiliation,institute,address
Saccharomyces,31578522,Pushalkar S,"Department of Basic Science and Craniofacial Biology, New York University College of Dentistry, New York, NY, USA.",New York University College of Dentistry,"112 E W 11th St, New York, NY 10003, USA"
Saccharomyces,31578522,Chen R,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,Li Q,"Department of Basic Science and Craniofacial Biology, New York University College of Dentistry, New York, NY, USA.",New York University College of Dentistry,"112 E W 11th St, New York, NY 10003, USA"
Saccharomyces,31578522,Abengozar R,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,Kim JI,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,Shadaloey SA,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,Wu D,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,Preiss P,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,Verma N,"Department of Medicine, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"462 1st Ave. # 6, New York, NY 10016, USA"
Saccharomyces,31578522,Guo Y,"Department of Basic Science and Craniofacial Biology, New York University College of Dentistry, New York, NY, USA.",New York University College of Dentistry,"112 E W 11th St, New York, NY 10003, USA"
Saccharomyces,31578522,Saxena A,"Biology and Biochemistry Programs, Graduate Center CUNY, New York, NY, USA.",Unparsed,"365 5th Ave, New York, NY 10016, USA"
Saccharomyces,31578522,Vardhan M,"Department of Basic Science and Craniofacial Biology, New York University College of Dentistry, New York, NY, USA.",New York University College of Dentistry,"112 E W 11th St, New York, NY 10003, USA"
Saccharomyces,31578522,Diskin B,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,Wang W,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,Leinwand J,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,Kurz E,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,Kochen Rossi JA,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,Hundeyin M,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,Zambrinis C,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
Saccharomyces,31578522,Li X,"Department of Basic Science and Craniofacial Biology, New York University College of Dentistry, New York, NY, USA.",New York University College of Dentistry,"112 E W 11th St, New York, NY 10003, USA"
Saccharomyces,31578522,Saxena D,"Department of Basic Science and Craniofacial Biology, New York University College of Dentistry, New York, NY, USA. ds100@nyu.edu.",New York University College of Dentistry,"112 E W 11th St, New York, NY 10003, USA"
Saccharomyces,31578522,Miller G,"Department of Cell Biology, New York University School of Medicine, New York, NY, USA. george.miller@nyumc.org.",New York University School of Medicine,"540 1st Ave., New York, NY 10016, USA"
Saccharomyces,31243956,Tardu M,"Department of Chemistry , University of Michigan , 930 N. University Avenue , Ann Arbor , Michigan 48109 , United States.",University of Michigan,"Willard H Dow Chemistry and Laboratory, 930 N University Ave, Ann Arbor, MI 48109, USA"
Saccharomyces,31243956,Jones JD,"Department of Chemistry , University of Michigan , 930 N. University Avenue , Ann Arbor , Michigan 48109 , United States.",University of Michigan,"Willard H Dow Chemistry and Laboratory, 930 N University Ave, Ann Arbor, MI 48109, USA"
Saccharomyces,31243956,Kennedy RT,"Department of Chemistry , University of Michigan , 930 N. University Avenue , Ann Arbor , Michigan 48109 , United States.",University of Michigan,"Willard H Dow Chemistry and Laboratory, 930 N University Ave, Ann Arbor, MI 48109, USA"
Saccharomyces,31243956,Lin Q,"Mass Spectrometry Consortium for Epitranscriptomics , University at Albany , 1400 Washington Avenue , Albany , New York 12222 , United States.",University at Albany,"University of Albany 1400 Washington Avenue LS 2033, Albany, NY 12222, USA"
Saccharomyces,31243956,Koutmou KS,"Department of Chemistry , University of Michigan , 930 N. University Avenue , Ann Arbor , Michigan 48109 , United States.",University of Michigan,"Willard H Dow Chemistry and Laboratory, 930 N University Ave, Ann Arbor, MI 48109, USA"
Saccharomyces,35264797,Vaishnav ED,"Broad Institute of MIT and Harvard, Cambridge, MA, USA. edv@mit.edu.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Saccharomyces,35264797,de Boer CG,"Klarman Cell Observatory, Broad Institute of MIT and Harvard, Cambridge, MA, USA. carl.deboer@ubc.ca.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Saccharomyces,35264797,Fan L,"Broad Institute of MIT and Harvard, Cambridge, MA, USA.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Saccharomyces,35264797,Adiconis X,"Stanley Center for Psychiatric Research, Broad Institute of MIT and Harvard, Cambridge, MA, USA.",Broad Institute of MIT and Harvard,"Stanley Building, 75 Ames St, Cambridge, MA 02142, USA"
Saccharomyces,35264797,Thompson DA,"Broad Institute of MIT and Harvard, Cambridge, MA, USA.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Saccharomyces,35264797,Levin JZ,"Stanley Center for Psychiatric Research, Broad Institute of MIT and Harvard, Cambridge, MA, USA.",Broad Institute of MIT and Harvard,"Stanley Building, 75 Ames St, Cambridge, MA 02142, USA"
Saccharomyces,35264797,Regev A,"Genentech, South San Francisco, CA, USA. aviv.regev.sc@gmail.com.",Unparsed,"1 DNA Way, South San Francisco, CA 94080, USA"
Saccharomyces,30814733,Luo X,"California Institute of Quantitative Biosciences (QB3), University of California, Berkeley, CA, USA.",University of California,"174 Stanley Hall, Berkeley, CA 94720-3220"
Saccharomyces,30814733,d'Espaux L,"Demetrix, Inc., Emeryville, CA, USA.",Unparsed,"2929 Seventh St Suite 130, Berkeley, CA 94710, USA"
Saccharomyces,30814733,Wong J,"Demetrix, Inc., Emeryville, CA, USA.",Unparsed,"2929 Seventh St Suite 130, Berkeley, CA 94710, USA"
Saccharomyces,30814733,Denby CM,"Berkeley Brewing Science, Inc., Berkeley, CA, USA.",Unparsed,"2451 Peralta St, Oakland, CA 94607, USA"
Saccharomyces,30814733,Lechner A,"Genomatica, Inc., San Diego, CA, USA.",Unparsed,"4757 Nexus Center Dr, San Diego, CA 92121, USA"
Saccharomyces,30814733,Grzybowski AT,"California Institute of Quantitative Biosciences (QB3), University of California, Berkeley, CA, USA.",University of California,"174 Stanley Hall, Berkeley, CA 94720-3220"
Saccharomyces,30814733,Harth S,"Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",Lawrence Berkeley National Laboratory,"Calvin Rd, Berkeley, CA 94705, USA"
Saccharomyces,30814733,Lin W,"Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",Lawrence Berkeley National Laboratory,"Calvin Rd, Berkeley, CA 94705, USA"
Saccharomyces,30814733,Lee H,"Department of Chemistry, University of California, Berkeley, CA, USA.",University of California,"Latimer Hall, University of California, #419, Berkeley, CA 94720, USA"
Saccharomyces,30814733,Yu C,"Department of Bioengineering, University of California, Berkeley, CA, USA.",University of California,"Stanley Hall, 306 University of California, Berkeley, CA 94720, USA"
Saccharomyces,30814733,Shin J,"Department of Chemical and Biomolecular Engineering, University of California, Berkeley, CA, USA.",University of California,"201 Gilman Hall, University of California, Berkeley, CA 94720-1462, USA"
Saccharomyces,30814733,Deng K,"Biotechnology and Bioengineering Department, Sandia National Laboratories, Livermore, CA, USA.",Unparsed,"7011 East Ave, Livermore, CA 94550, USA"
Saccharomyces,30814733,Benites VT,"Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",Lawrence Berkeley National Laboratory,"1 Cyclotron Road, Berkeley CA 94720"
Saccharomyces,30814733,Wang G,"Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",Lawrence Berkeley National Laboratory,"1 Cyclotron Road, Berkeley CA 94720"
Saccharomyces,30814733,Baidoo EEK,"Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",Lawrence Berkeley National Laboratory,"1 Cyclotron Road, Berkeley CA 94720"
Saccharomyces,30814733,Chen Y,"Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",Lawrence Berkeley National Laboratory,"1 Cyclotron Road, Berkeley CA 94720"
Saccharomyces,30814733,Dev I,"Department of Chemical and Biomolecular Engineering, University of California, Berkeley, CA, USA.",University of California,"201 Gilman Hall, University of California, Berkeley, CA 94720-1462, USA"
Saccharomyces,30814733,Petzold CJ,"Biological Systems and Engineering Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA.",Lawrence Berkeley National Laboratory,"1 Cyclotron Road, Berkeley CA 94720"
Candida,31549952,Kaushik K,"Department of Chemistry and Environmental Science, Medgar Evers College, The City University of New York, 1638 Bedford Avenue, Brooklyn, NY 11225, United States.",The City University of New York,"160 Convent Ave, New York, NY 10031, USA"
Candida,31549952,Parmar VS,"Department of Chemistry and Environmental Science, Medgar Evers College, The City University of New York, 1638 Bedford Avenue, Brooklyn, NY 11225, United States.",The City University of New York,"160 Convent Ave, New York, NY 10031, USA"
Candida,35296857,Li XV,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,Leonardi I,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,Putzel GG,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,Semon A,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,Fiers WD,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,Kusakabe T,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,Lin WY,"Immunology and Microbial Pathogenesis Program, Weill Cornell Graduate School of Medical Sciences, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"402 E 67th St, New York, NY 10065, USA"
Candida,35296857,Gao IH,"Immunology and Microbial Pathogenesis Program, Weill Cornell Graduate School of Medical Sciences, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"402 E 67th St, New York, NY 10065, USA"
Candida,35296857,Doron I,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,Gutierrez-Guerrero A,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,DeCelie MB,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,Carriche GM,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,Mesko M,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,Yang C,"Department of Pathology, Yale School of Medicine, Yale University, New Haven, CT, USA.",Yale University,"310 Cedar St LH108, New Haven, CT 06519, USA"
Candida,35296857,Scherl EJ,"The Jill Roberts Center for Inflammatory Bowel Disease, Weill Cornell Medicine, New York, NY, USA.",Unparsed,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,Iliev ID,"Department of Microbiology and Immunology, Weill Cornell Medicine, Cornell University, New York, NY, USA. iliev@med.cornell.edu.",Cornell University,"1300 York Avenue, Box 62, New York, NY 10065, USA"
Candida,33627867,Rao C,"Division of Infectious Diseases, Department of Pediatrics, Boston Children's Hospital, Boston, MA, USA.",Unparsed,"300 Longwood Ave, Boston, MA 02115, USA"
Candida,33627867,Bainter W,"Division of Immunology, Department of Pediatrics, Boston Children's Hospital, Boston, MA, USA.",Unparsed,"300 Longwood Ave Fegan 6, Boston, MA 02115, USA"
Candida,33627867,Geha RS,"Division of Immunology, Department of Pediatrics, Boston Children's Hospital, Boston, MA, USA.",Unparsed,"300 Longwood Ave Fegan 6, Boston, MA 02115, USA"
Candida,33627867,Martin CR,"Department of Neonatology and Division of Translational Research, Beth Israel Deaconess Medical Center, Boston, MA, USA.",Unparsed,"99 Brookline Ave, Boston, MA 02215, USA"
Candida,33627867,Rakoff-Nahoum S,"Broad Institute of MIT and Harvard, Cambridge, MA, USA. seth.rakoff-nahoum@childrens.harvard.edu.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Candida,34293405,Breazzano MP,"Wilmer Eye Institute, Johns Hopkins Hospital, Johns Hopkins University, Baltimore, Maryland.",Johns Hopkins University,"1800 Orleans St, Baltimore, MD 21287, USA"
Candida,34293405,Bond JB,"Vanderbilt Eye Institute, Vanderbilt University Medical Center, Nashville, Tennessee.",Vanderbilt University Medical Center,"2311 Pierce Ave, Nashville, TN 37232, USA"
Candida,34293405,Bearelly S,"Edward S. Harkness Eye Institute, New York-Presbyterian Hospital, Columbia University Medical Center, New York City, New York.",Columbia University Medical Center,"Vanderbilt Clinic Building, 622 W 168th St 3rd Floor, New York, NY 10032, USA"
Candida,34293405,Kim DH,"Casey Eye Institute, Oregon Health and Sciences University, Portland, Oregon.",Oregon Health and Sciences University,"545 SW Campus Dr, Portland, OR 97239, USA"
Candida,34293405,Donahue SP,"Vanderbilt Eye Institute, Vanderbilt University Medical Center, Nashville, Tennessee.",Vanderbilt University Medical Center,"2311 Pierce Ave, Nashville, TN 37232, USA"
Candida,34293405,Lum F,"American Academy of Ophthalmology, San Francisco, California. Electronic address: flum@aao.org.",American Academy of Ophthalmology,"655 Beach St, San Francisco, CA 94109, USA"
Candida,34293405,Olsen TW,"Department of Ophthalmology, Mayo Clinic, Rochester, Minneapolis.",Unparsed,"200 1st St SW, Rochester, MN 55905, USA"
Candida,34262174,Ost KS,"Huntsman Cancer Institute, University of Utah, Salt Lake City, UT, USA.",University of Utah,"2000 Cir of Hope Dr, Salt Lake City, UT 84112, USA"
Candida,34262174,O'Meara TR,"Department of Microbiology and Immunology, University of Michigan Medical School, Ann Arbor, MI, USA.",University of Michigan Medical School,"Medical Sciences Research Building II, 1150 W Medical Center Dr Suite 5641, Ann Arbor, MI 48109, USA"
Candida,34262174,Stephens WZ,"Huntsman Cancer Institute, University of Utah, Salt Lake City, UT, USA.",University of Utah,"2000 Cir of Hope Dr, Salt Lake City, UT 84112, USA"
Candida,34262174,Chiaro T,"Huntsman Cancer Institute, University of Utah, Salt Lake City, UT, USA.",University of Utah,"2000 Cir of Hope Dr, Salt Lake City, UT 84112, USA"
Candida,34262174,Zhou H,"Huntsman Cancer Institute, University of Utah, Salt Lake City, UT, USA.",University of Utah,"2000 Cir of Hope Dr, Salt Lake City, UT 84112, USA"
Candida,34262174,Penman J,"Huntsman Cancer Institute, University of Utah, Salt Lake City, UT, USA.",University of Utah,"2000 Cir of Hope Dr, Salt Lake City, UT 84112, USA"
Candida,34262174,Bell R,"Huntsman Cancer Institute, University of Utah, Salt Lake City, UT, USA.",University of Utah,"2000 Cir of Hope Dr, Salt Lake City, UT 84112, USA"
Candida,34262174,Catanzaro JR,"Section of Pulmonology, Allergy, Immunology and Sleep Medicine, Department of Pediatrics, Yale University School of Medicine, New Haven, CT, USA.",Yale University School of Medicine,"300 Cedar St #441, New Haven, CT 06520, USA"
Candida,34262174,Song D,"Department of Immunobiology, Yale University School of Medicine, New Haven, CT, USA.",Yale University School of Medicine,"300 Cedar St, New Haven, CT 06520, USA"
Candida,34262174,Singh S,"The Lundquist Institute of Biomedical Innovation, Harbor-UCLA Medical Center, Torrance, CA, USA.",The Lundquist Institute of Biomedical Innovation,"1124 W Carson St, Torrance, CA 90502, USA"
Candida,34262174,Call DH,"Department of Chemistry and Biochemistry, Brigham Young University, Provo, UT, USA.",Brigham Young University,"C100 Ezra Taft Benson Building (BNSN, Brigham Young University, Provo, UT 84604, USA"
Candida,34262174,Hwang-Wong E,"Department of Molecular Biology and Genetics, Johns Hopkins University School of Medicine, Baltimore, MD, USA.",Johns Hopkins University School of Medicine,"725 N Wolfe St, Baltimore, MD 21205, USA"
Candida,34262174,Hanson KE,"Department of Pathology, Division of Clinical Microbiology, University of Utah, Salt Lake City, UT, USA.",University of Utah,"15 N. Medical Drive East, Suite 1100, Salt Lake City, UT 84112, USA"
Candida,34262174,Valentine JF,"Department of Internal Medicine, Division of Gastroenterology, University of Utah School of Medicine, Salt Lake City, UT, USA.",University of Utah School of Medicine,"30 N 1900 E, Salt Lake City, UT 84132, USA"
Candida,34262174,Christensen KA,"Department of Chemistry and Biochemistry, Brigham Young University, Provo, UT, USA.",Brigham Young University,"C100 Ezra Taft Benson Building (BNSN, Brigham Young University, Provo, UT 84604, USA"
Candida,34262174,O'Connell RM,"Huntsman Cancer Institute, University of Utah, Salt Lake City, UT, USA.",University of Utah,"2000 Cir of Hope Dr, Salt Lake City, UT 84112, USA"
Candida,34262174,Cormack B,"Department of Molecular Biology and Genetics, Johns Hopkins University School of Medicine, Baltimore, MD, USA.",Johns Hopkins University School of Medicine,"725 N Wolfe St, Baltimore, MD 21205, USA"
Candida,34262174,Ibrahim AS,"David Geffen School of Medicine at UCLA, Los Angeles, CA, USA.",David Geffen School of Medicine at UCLA,"10833 Le Conte Ave, Los Angeles, CA 90095, USA"
Candida,34262174,Palm NW,"Department of Immunobiology, Yale University School of Medicine, New Haven, CT, USA.",Yale University School of Medicine,"300 Cedar St, New Haven, CT 06520, USA"
Candida,34262174,Noble SM,"Department of Microbiology and Immunology, UCSF School of Medicine, San Francisco, CA, USA.",UCSF School of Medicine,"400 Parnassus Ave Second Floor, San Francisco, CA 94143, USA"
Candida,34262174,Round JL,"Huntsman Cancer Institute, University of Utah, Salt Lake City, UT, USA. june.round@path.utah.edu.",University of Utah,"2000 Cir of Hope Dr, Salt Lake City, UT 84112, USA"
Pichia,35781202,Lin-Cereghino J,"Department of Biological Sciences, University of the Pacific, Stockton, CA, USA.",University of the Pacific,"Biological Sciences Center 103, 3401 N Kensington Way, Stockton, CA 95211, USA"
Pichia,35781202,Naranjo CA,"Department of Biological Sciences, University of the Pacific, Stockton, CA, USA.",University of the Pacific,"Biological Sciences Center 103, 3401 N Kensington Way, Stockton, CA 95211, USA"
Pichia,35781202,Lin-Cereghino GP,"Department of Biological Sciences, University of the Pacific, Stockton, CA, USA. glincere@pacific.edu.",University of the Pacific,"Biological Sciences Center 103, 3401 N Kensington Way, Stockton, CA 95211, USA"
Pichia,33527350,Lu AE,"Department of Chemical Engineering, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA.",Massachusetts Institute of Technology,"25 Ames St, Cambridge, MA 02139, USA"
Pichia,33527350,Maloney AJ,"Department of Chemical Engineering, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA.",Massachusetts Institute of Technology,"25 Ames St, Cambridge, MA 02139, USA"
Pichia,33527350,Dalvie NC,"Koch Institute for Integrative Cancer Research, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA.",Koch Institute for Integrative Cancer Research,"500 Main St building 76, Cambridge, MA 02139, USA"
Pichia,33527350,Brady JR,"Koch Institute for Integrative Cancer Research, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA.",Koch Institute for Integrative Cancer Research,"500 Main St building 76, Cambridge, MA 02139, USA"
Pichia,33527350,Love KR,"Koch Institute for Integrative Cancer Research, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA.",Koch Institute for Integrative Cancer Research,"500 Main St building 76, Cambridge, MA 02139, USA"
Pichia,33527350,Love JC,"Koch Institute for Integrative Cancer Research, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA.",Koch Institute for Integrative Cancer Research,"500 Main St building 76, Cambridge, MA 02139, USA"
Pichia,33527350,Braatz RD,"Department of Chemical Engineering, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA.",Massachusetts Institute of Technology,"25 Ames St, Cambridge, MA 02139, USA"
Pichia,37747226,Wang Q,"bp Bioscience Center, San Diego, California, USA.",Unparsed,"10628 Science Center Dr, San Diego, CA 92121, USA"
Pichia,31993527,Ouattara HG,"Department of Food Science, College of Agricultural Sciences, The Pennsylvania State University, United States.",The Pennsylvania State University,"202 Rodney A. Erickson Food Science Building, University Park, PA 16802, USA"
Pichia,31993527,Elias RJ,"Department of Food Science, College of Agricultural Sciences, The Pennsylvania State University, United States.",The Pennsylvania State University,"202 Rodney A. Erickson Food Science Building, University Park, PA 16802, USA"
Pichia,31993527,Dudley EG,"Department of Food Science, College of Agricultural Sciences, The Pennsylvania State University, United States.",The Pennsylvania State University,"202 Rodney A. Erickson Food Science Building, University Park, PA 16802, USA"
Pichia,36908634,Lanser DM,"Department of Pharmacology, School of Medicine, University of California, Davis, CA, USA 95616.",University of California,"451 Health Sciences Dr., Davis, CA 95616, USA"
Pichia,36908634,Gelli A,"Department of Pharmacology, School of Medicine, University of California, Davis, CA, USA 95616.",University of California,"451 Health Sciences Dr., Davis, CA 95616, USA"
Kluyveromyces,34274018,Hoffman SM,"Department of Chemical and Biological Engineering, Hoyt Laboratory, Princeton University, 101 Hoyt Laboratory, William Street, Princeton, NJ, 08544, USA.",Princeton University,"400 Forrestal Rd, Princeton, NJ 08540, USA"
Kluyveromyces,34274018,Garcia-Echauri S,"Department of Chemical and Biological Engineering, Hoyt Laboratory, Princeton University, 101 Hoyt Laboratory, William Street, Princeton, NJ, 08544, USA.",Princeton University,"400 Forrestal Rd, Princeton, NJ 08540, USA"
Kluyveromyces,34274018,Avalos JL,"Princeton Environmental Institute, Princeton University, Princeton, NJ, 08544, USA. javalos@princeton.edu.",Princeton University,"Guyot Hall, Princeton, NJ 08544, USA"
Yarrowia,35786380,Wang W,"Department of Chemical and Biomolecular Engineering, Clemson University, Clemson, USA.",Clemson University,"Hunter Chemistry Laboratory, 211 S Palmetto Blvd, Clemson, SC 29634, USA"
Yarrowia,35786380,Blenner MA,"Department of Chemical and Biomolecular Engineering, University of Delaware, Newark, USA. blenner@udel.edu.",University of Delaware,"150 Academy Street, Colburn Laboratory, Newark, DE 19716, USA"
Yarrowia,38029016,Agrawal A,"Department of Chemical and Biomolecular Engineering, 590 Avenue 1743, University of Delaware, Newark, DE, 19713, USA.",University of Delaware,"150 Academy Street, Colburn Laboratory, Newark, DE 19716, USA"
Yarrowia,38029016,Yang Z,"Department of Chemical and Biomolecular Engineering, Clemson University, 206 S. Palmetto Blvd., Clemson, SC, 29634, USA.",Clemson University,"206 S Palmetto Blvd, Clemson, SC 29634, USA"
Yarrowia,38029016,Blenner M,"Department of Chemical and Biomolecular Engineering, Clemson University, 206 S. Palmetto Blvd., Clemson, SC, 29634, USA.",Clemson University,"206 S Palmetto Blvd, Clemson, SC 29634, USA"
Yarrowia,33847979,Wagner JM,"McKetta Department of Chemical Engineering, The University of Texas at Austin, Austin, TX, USA.",The University of Texas at Austin,"200 E Dean Keeton St, Austin, TX 78712, USA"
Yarrowia,33847979,Palmer CM,"Institute for Cellular and Molecular Biology, The University of Texas at Austin, Austin, TX, USA.",The University of Texas at Austin,"2500 Speedway, Austin, TX 78712, USA"
Yarrowia,33847979,Venkataraman MV,"McKetta Department of Chemical Engineering, The University of Texas at Austin, Austin, TX, USA.",The University of Texas at Austin,"200 E Dean Keeton St, Austin, TX 78712, USA"
Yarrowia,33847979,Lauffer LH,"McKetta Department of Chemical Engineering, The University of Texas at Austin, Austin, TX, USA.",The University of Texas at Austin,"200 E Dean Keeton St, Austin, TX 78712, USA"
Yarrowia,33847979,Wiggers JM,"McKetta Department of Chemical Engineering, The University of Texas at Austin, Austin, TX, USA.",The University of Texas at Austin,"200 E Dean Keeton St, Austin, TX 78712, USA"
Yarrowia,33847979,Williams EV,"McKetta Department of Chemical Engineering, The University of Texas at Austin, Austin, TX, USA.",The University of Texas at Austin,"200 E Dean Keeton St, Austin, TX 78712, USA"
Yarrowia,33847979,Yi X,"Institute for Cellular and Molecular Biology, The University of Texas at Austin, Austin, TX, USA.",The University of Texas at Austin,"2500 Speedway, Austin, TX 78712, USA"
Yarrowia,33847979,Alper HS,"Institute for Cellular and Molecular Biology, The University of Texas at Austin, Austin, TX, USA. halper@che.utexas.edu.",The University of Texas at Austin,"522 Congress Ave. STE 300, Austin, TX 78701, USA"
Yarrowia,33847990,Ryu S,"Department of Chemical and Biomolecular Engineering, University of Tennessee, Knoxville, TN, USA.",University of Tennessee,"1512 Middle Dr, Knoxville, TN 37996, USA"
Yarrowia,33847990,Trinh CT,"Department of Chemical and Biomolecular Engineering, University of Tennessee, Knoxville, TN, USA. ctrinh@utk.edu.",University of Tennessee,"1512 Middle Dr, Knoxville, TN 37996, USA"
Debaryomyces,33707263,Jain U,"Department of Pathology and Immunology, Washington University School of Medicine, St. Louis, MO 63110, USA.",Washington University School of Medicine,"660 S Euclid Ave, MSC 8066-22-6602, St. Louis, MO 63110, USA"
Debaryomyces,33707263,Ver Heul AM,"Department of Medicine, Washington University School of Medicine, St. Louis, MO 63110, USA.",Washington University School of Medicine,"660 S Euclid Ave, MSC 8066-22-6602, St. Louis, MO 63110, USA"
Debaryomyces,33707263,Xiong S,"Department of Pathology and Immunology, Washington University School of Medicine, St. Louis, MO 63110, USA.",Washington University School of Medicine,"660 S Euclid Ave, MSC 8066-22-6602, St. Louis, MO 63110, USA"
